time = 7.257	Re = 4	rotation = -11.3921
-0.742336	0.178953	3779	
-0.749632	0.159200	4284	
-0.752617	0.151429	4284	
-0.763404	0.124074	3258	
-0.775228	0.087996	586	
-0.780736	0.065405	1077	
-0.783782	0.055994	4802	
-0.791565	0.028650	7115	
-0.806562	-0.033527	5746	
-0.810876	-0.062928	2877	
-0.819408	-0.107861	5140	
-0.822094	-0.127577	4566	
-0.825488	-0.147720	5172	
-0.829309	-0.178557	5206	
-0.831227	-0.206622	5227	
-0.834159	-0.214305	5963	
-0.842858	-0.218656	5963	
-0.848474	-0.220391	5963	
-0.860905	-0.213849	7029	
-0.888623	-0.181944	8239	
-0.906645	-0.141171	9028	
-0.927287	-0.090407	8301	
-0.939170	-0.043734	5837	
-0.948314	0.038326	9151	
-0.946235	0.106128	2199	
-0.937273	0.180309	1221	
-0.920039	0.253854	9507	
-0.901717	0.314368	9659	
-0.877699	0.373857	1395	
-0.848592	0.431514	1254	
-0.825856	0.472019	9238	
-0.808141	0.498712	350	
-0.786641	0.529845	5096	
-0.778006	0.538686	5096	
-0.777320	0.538710	5096	
-0.782345	0.533388	5096	
-0.779727	0.539755	5096	
-0.775099	0.547771	5096	
-0.773492	0.550711	2584	
-0.771112	0.554259	2584	
-0.767453	0.559561	2584	
-0.766740	0.560242	2584	
-0.765508	0.562715	2584	
-0.770498	0.555434	2584	
-0.774882	0.549050	5096	
-0.780753	0.540289	5096	
-0.793167	0.522131	9154	
-0.807655	0.498234	350	
-0.815656	0.485780	1164	
-0.835937	0.453206	9948	
-0.846718	0.433328	1254	
-0.868719	0.392013	1432	
-0.889360	0.341383	1858	
-0.908171	0.292191	9747	
-0.922245	0.240363	9439	
-0.936251	0.180108	1221	
-0.945676	0.097663	2077	
-0.947185	0.035060	8475	
-0.940722	-0.029075	5931	
-0.915844	-0.115760	6205	
-0.899370	-0.153643	9028	
-0.891727	-0.173030	8151	
-0.866684	-0.198330	7093	
-0.854008	-0.197883	7029	
-0.841501	-0.173849	6625	
-0.831011	-0.103610	5140	
-0.811549	-0.008076	5746	
-0.788548	0.074824	586	
-0.801136	0.029092	7115	
-0.813618	-0.024851	5746	
-0.820246	-0.063201	4633	
-0.818246	-0.058150	4633	
-0.813588	-0.041499	4633	
-0.812919	-0.045170	2877	
-0.803683	0.002242	6171	
-0.787852	0.058680	1077	
-0.774087	0.104472	9856	
-0.758017	0.147280	4284	
-0.745352	0.179069	3779	
-0.732055	0.209692	2564	
-0.718203	0.233162	7000	
-0.674052	0.303121	6114	
-0.617726	0.372081	6229	
-0.607072	0.382641	7483	
-0.591503	0.398038	7511	
-0.596318	0.393081	7483	
-0.601308	0.387701	7483	
-0.599901	0.388977	7483	
-0.609878	0.378183	7430	
-0.606029	0.382167	7483	
