time = 0.147	Re = 4	rotation = -0.181211
-0.781907	0.485021	9589	
-0.780897	0.486640	9589	
-0.778153	0.490847	9589	
-0.773930	0.497175	9589	
-0.768368	0.505541	9899	
-0.761584	0.515716	6238	
-0.753657	0.527094	8800	
-0.744767	0.539355	8800	
-0.734996	0.552279	6162	
-0.724260	0.566142	6162	
-0.712575	0.580902	8119	
-0.700003	0.595949	8927	
-0.686577	0.611206	8770	
-0.672622	0.626599	6057	
-0.657809	0.642215	6057	
