time = 0.497	Re = 4	rotation = -0.0244746
-0.910970	0.163522	9560	
-0.910594	0.165492	9560	
-0.909594	0.170395	9139	
-0.908037	0.177589	9139	
-0.905788	0.187867	8294	
-0.902825	0.200841	10084	
-0.899186	0.215116	7776	
-0.894961	0.230173	7776	
-0.890196	0.246204	9971	
-0.884905	0.263762	10145	
-0.878686	0.283626	9065	
-0.871904	0.303589	7616	
-0.864581	0.323172	7616	
-0.856188	0.344229	7060	
-0.847020	0.365618	10050	
-0.837496	0.386284	10050	
-0.827232	0.407385	10082	
-0.816421	0.428647	7590	
-0.804889	0.449965	7590	
-0.792410	0.471748	10130	
-0.779759	0.492008	1608	
-0.766235	0.512526	1418	
-0.752501	0.532755	9338	
-0.738689	0.551764	2798	
-0.724837	0.569776	5236	
-0.710888	0.587240	5236	
-0.696742	0.603928	9318	
-0.682675	0.619645	10214	
-0.668598	0.634831	9934	
-0.654936	0.648911	6541	
-0.642132	0.660797	6541	
-0.631111	0.669287	9817	
-0.623198	0.672472	9817	
-0.619750	0.670375	9817	
-0.619739	0.668775	9817	
-0.620090	0.671102	9817	
-0.619346	0.675041	9817	
-0.617455	0.679201	1631	
-0.614930	0.682763	1631	
-0.612617	0.685498	1631	
-0.610816	0.687249	1631	
-0.610035	0.688011	1631	
-0.610554	0.687627	1631	
-0.612274	0.686030	1631	
-0.615110	0.683398	1631	
-0.619071	0.679721	1631	
-0.624147	0.675045	9817	
-0.630221	0.669299	9817	
-0.637351	0.662412	6541	
-0.645584	0.654395	6541	
