time = 3	Re = 90
0.118122	0.166847	0
0.142547	0.145974	1
0.174951	0.114090	2
0.202190	0.068539	3
0.212939	0.038636	4
0.222721	0.005651	5
0.225775	-0.030745	6
0.228014	-0.070569	7
0.225170	-0.103156	8
0.222967	-0.135030	9
0.225130	-0.167867	10
0.228830	-0.199730	11
0.247795	-0.243431	12
0.280784	-0.250518	13
0.316619	-0.252677	14
0.355218	-0.227455	15
0.397441	-0.186190	16
0.412033	-0.157743	17
0.427072	-0.128157	18
0.437049	-0.094288	19
0.446191	-0.058822	20
0.448339	-0.028544	21
0.447941	0.006593	22
0.442659	0.036836	23
0.437172	0.069510	24
0.426229	0.102899	25
0.412838	0.134186	26
0.398117	0.160963	27
0.380589	0.184830	28
0.352138	0.201680	29
0.322864	0.206514	30
0.281915	0.224014	31
0.246319	0.244182	32
0.210597	0.271234	33
0.185509	0.300046	34
0.160283	0.334801	35
0.139822	0.370447	36
0.120167	0.412700	37
0.110564	0.441707	38
0.101103	0.471127	39
0.092647	0.507898	40
0.083946	0.546504	41
0.078278	0.580320	42
0.073572	0.616363	43
0.065458	0.660335	44
0.052425	0.703462	45
0.054119	0.692933	46
0.033057	0.704621	47
-0.003798	0.705907	48
-0.042768	0.706261	49
-0.078368	0.693032	50
-0.117950	0.683639	51
-0.164072	0.666323	52
-0.197503	0.659219	53
-0.229647	0.649587	54
-0.270358	0.634658	55
-0.309156	0.616482	56
-0.361117	0.589923	57
-0.397002	0.571958	58
-0.424808	0.554179	59
-0.449935	0.535280	60
-0.475334	0.515734	61
-0.498931	0.493422	62
-0.522255	0.471549	63
-0.552211	0.443599	64
-0.577328	0.418201	65
-0.603774	0.385474	66
-0.633022	0.348020	67
-0.653787	0.317380	68
-0.674213	0.286338	69
-0.695573	0.243990	70
-0.716418	0.195801	71
-0.736484	0.142708	72
-0.744637	0.113606	73
-0.752950	0.084899	74
-0.761352	0.049430	75
-0.770432	0.014640	76
-0.776929	-0.022404	77
-0.783488	-0.059169	78
-0.786703	-0.118769	79
-0.785525	-0.150971	80
-0.784148	-0.182827	81
-0.781215	-0.215331	82
-0.779959	-0.248768	83
-0.776185	-0.281238	84
-0.772912	-0.313132	85
-0.766623	-0.346367	86
-0.756470	-0.394344	87
-0.737393	-0.441618	88
-0.717518	-0.485554	89
-0.700506	-0.528456	90
-0.683097	-0.570066	91
-0.669351	-0.604989	92
-0.656311	-0.638608	93
-0.648617	-0.676776	94
-0.647628	-0.707640	95
-0.676864	-0.738090	96
