time = 5	Re = 90
0.153627	0.127539	0
0.168169	0.106178	1
0.181989	0.079142	2
0.197893	0.045002	3
0.205420	-0.010095	4
0.202632	-0.046829	5
0.195628	-0.089692	6
0.182162	-0.116525	7
0.168489	-0.143505	8
0.151991	-0.172889	9
0.137386	-0.201605	10
0.127963	-0.241295	11
0.123651	-0.282330	12
0.125961	-0.330554	13
0.128900	-0.375753	14
0.136249	-0.414984	15
0.143815	-0.451855	16
0.163621	-0.508306	17
0.193774	-0.535537	18
0.240676	-0.539770	19
0.293117	-0.515969	20
0.320007	-0.502308	21
0.347070	-0.488458	22
0.390662	-0.453877	23
0.417753	-0.426391	24
0.441891	-0.402116	25
0.458165	-0.376682	26
0.474439	-0.351248	27
0.491524	-0.312852	28
0.506757	-0.284392	29
0.522973	-0.249792	30
0.538868	-0.218930	31
0.554485	-0.187492	32
0.563242	-0.154162	33
0.574323	-0.122907	34
0.579443	-0.071726	35
0.577212	-0.042770	36
0.578350	-0.003041	37
0.574537	0.040086	38
0.568825	0.086417	39
0.559216	0.112755	40
0.549915	0.142693	41
0.530887	0.181006	42
0.510817	0.214038	43
0.496169	0.232437	44
0.478311	0.259503	45
0.468173	0.263922	46
0.451599	0.286508	47
0.429230	0.301650	48
0.395427	0.317043	49
0.376590	0.316255	50
0.368144	0.310355	51
0.354902	0.315568	52
0.337863	0.317598	53
0.328728	0.293755	54
0.323155	0.269178	55
0.320186	0.230823	56
0.320285	0.205846	57
0.315361	0.183477	58
0.305341	0.169560	59
0.279144	0.170686	60
0.238341	0.201956	61
0.198456	0.239308	62
0.162102	0.277571	63
0.135457	0.314370	64
0.112201	0.359637	65
0.103485	0.390811	66
0.095036	0.424142	67
0.086944	0.466136	68
0.079850	0.510512	69
0.073010	0.560677	70
0.070373	0.591775	71
0.068118	0.623530	72
0.055765	0.679503	73
0.058802	0.683310	74
0.055228	0.687316	75
0.000645	0.705373	76
-0.030373	0.705785	77
-0.065076	0.704371	78
-0.009101	0.707261	79
0.035904	0.704837	80
0.054496	0.692250	81
0.002271	0.708982	82
-0.003278	0.704987	83
-0.044181	0.703846	84
-0.094082	0.681851	85
-0.139162	0.665762	86
-0.182563	0.655826	87
-0.227816	0.645289	88
-0.250760	0.635783	89
-0.277610	0.621985	90
-0.304461	0.608188	91
-0.331522	0.594478	92
-0.359093	0.580152	93
-0.405076	0.553799	94
-0.450678	0.521641	95
-0.480525	0.493459	96
-0.506226	0.465644	97
-0.526452	0.441573	98
-0.547601	0.418745	99
-0.565671	0.392612	100
-0.586572	0.367988	101
-0.612094	0.328472	102
-0.641087	0.281091	103
-0.655217	0.252378	104
-0.670136	0.219393	105
-0.680815	0.188749	106
-0.691637	0.160241	107
-0.703785	0.107154	108
-0.711616	0.066374	109
-0.717704	0.026281	110
-0.720227	-0.010073	111
-0.722628	-0.045058	112
-0.722371	-0.093585	113
-0.720520	-0.135543	114
-0.715487	-0.174778	115
-0.706967	-0.210227	116
-0.697369	-0.248878	117
-0.684733	-0.293743	118
-0.670310	-0.341823	119
-0.656775	-0.373587	120
-0.643227	-0.403741	121
-0.623198	-0.439225	122
-0.600526	-0.477972	123
-0.570168	-0.521991	124
-0.539542	-0.560517	125
-0.502933	-0.598493	126
-0.459264	-0.636683	127
-0.426037	-0.661804	128
-0.393001	-0.686776	129
-0.362059	-0.710178	130
-0.329491	-0.732323	131
-0.294367	-0.753188	132
-0.248973	-0.776217	133
-0.196001	-0.799925	134
-0.164274	-0.813298	135
-0.133098	-0.826543	136
-0.092047	-0.838053	137
-0.043712	-0.849594	138
0.010219	-0.858125	139
0.042181	-0.859325	140
0.071962	-0.859601	141
0.110586	-0.857847	142
0.149932	-0.856437	143
0.186805	-0.851054	144
0.221989	-0.847642	145
0.261122	-0.839506	146
0.297898	-0.834912	147
0.331543	-0.829265	148
0.364220	-0.823659	149
0.415374	-0.812504	150
0.461924	-0.802353	151
0.510068	-0.797302	152
0.544807	-0.799803	153
0.559743	-0.838076	154
