time = 2	Re = 90
0.192229	0.050657	0
0.202428	0.012273	1
0.209358	-0.033544	2
0.208208	-0.067918	3
0.205405	-0.103907	4
0.200437	-0.146553	5
0.198824	-0.185786	6
0.214718	-0.238001	7
0.240618	-0.275351	8
0.276912	-0.289215	9
0.317293	-0.293278	10
0.365625	-0.271363	11
0.391594	-0.253910	12
0.417665	-0.236294	13
0.439423	-0.208434	14
0.462153	-0.183586	15
0.482452	-0.145950	16
0.500734	-0.110992	17
0.512494	-0.071460	18
0.518664	-0.035090	19
0.532215	0.013709	20
0.536946	0.060910	21
0.534284	0.107508	22
0.528198	0.149154	23
0.520837	0.183643	24
0.513464	0.227598	25
0.500430	0.275502	26
0.481136	0.317973	27
0.461060	0.355826	28
0.444264	0.395690	29
0.424481	0.427644	30
0.399134	0.462364	31
0.374367	0.494637	32
0.347854	0.525525	33
0.319264	0.554692	34
0.290096	0.583755	35
0.265095	0.608175	36
0.237373	0.636053	37
0.200942	0.669506	38
0.153189	0.704590	39
0.109114	0.739970	40
0.060814	0.770411	41
0.010703	0.786934	42
-0.039982	0.797901	43
-0.090091	0.800002	44
-0.132325	0.801153	45
-0.181409	0.800648	46
-0.227573	0.799453	47
-0.259398	0.795367	48
-0.291026	0.792603	49
-0.339572	0.788777	50
-0.366853	0.790466	51
-0.395872	0.789968	52
-0.444654	0.794133	53
-0.496035	0.818606	54
-0.511586	0.862450	55
