time = 250	Re = 1	rotation = 39.7886
-0.585090	-0.693777	8759	
-0.335863	0.322148	5126	
0.776011	-0.514098	8211	
-0.281717	0.371708	2564	
-0.658017	0.450030	5700	
-0.794100	0.197322	1037	
0.368521	0.473580	3607	
-0.652838	0.348084	6824	
-0.696058	-0.328743	5204	
-0.177241	0.297333	9542	
-0.756787	0.187162	775	
-0.411554	0.615493	1675	
-0.146145	0.146853	683	
-0.005721	0.178874	395	
0.775988	-0.074031	1639	
-0.285833	-0.730758	3610	
-0.321348	0.539425	7462	
-0.543556	0.722381	343	
0.852808	-0.404308	8438	
-0.906876	-0.172228	9783	
0.568208	0.244920	5255	
-0.636853	-0.159211	4664	
-0.630810	0.111651	1107	
0.255934	0.272671	768	
-0.103151	0.417804	6005	
0.241480	0.248748	5124	
0.328674	0.065054	4401	
0.479680	-0.094675	9357	
-0.751157	0.459612	5918	
-0.097242	0.098624	7829	
0.483146	-0.254654	3346	
0.497518	0.312223	8427	
0.531546	0.163270	3203	
-0.798333	-0.340053	5695	
-0.372902	0.176280	1425	
0.310235	-0.889360	5215	
-0.287544	0.371389	3535	
0.666600	-0.564771	9920	
0.817813	-0.128418	1801	
0.426098	-0.210457	6440	
0.415573	0.229539	2872	
0.086267	-0.778430	524	
-0.657967	0.662345	10045	
0.925541	-0.269396	1957	
0.194583	-0.144270	5712	
0.431730	0.297804	3619	
0.194932	0.192279	7780	
0.978664	0.043602	2340	
0.273584	0.602109	3828	
-0.089209	0.259694	8257	
0.079792	0.300172	3340	
-0.233513	0.277368	8910	
0.404654	0.221286	2897	
-0.037697	-0.804231	3493	
0.041570	0.351533	9246	
-0.159668	0.916978	10719	
0.252484	0.655632	8791	
0.535343	-0.586644	9732	
-0.074267	0.469848	6064	
-0.640793	-0.054840	4527	
0.162173	-0.814916	5574	
-0.782141	0.341988	9985	
-0.343580	-0.761172	4756	
-0.309228	0.913825	5216	
0.353418	0.360399	6597	
0.366296	0.619451	10035	
0.811317	0.030942	2652	
-0.230098	0.401030	2215	
0.673444	0.076097	2861	
0.714714	-0.517000	7891	
-0.201748	0.945171	1442	
-0.080377	0.823370	4107	
0.324934	0.179683	2919	
-0.531851	0.808871	7489	
0.414680	0.052588	2933	
0.548542	0.278738	5841	
0.057724	0.302432	10774	
-0.255744	0.387658	3036	
0.440284	-0.590958	5719	
0.022028	0.484755	9430	
0.574179	0.559356	1033	
-0.136887	0.940989	8448	
-0.214991	0.501860	3490	
0.552477	-0.685916	9960	
-0.072094	0.677699	3866	
0.076123	-0.759988	1310	
0.755491	0.242381	9987	
-0.534122	0.804405	10449	
0.346361	0.145747	10003	
0.264629	0.647684	8786	
-0.703846	0.508175	7774	
0.421270	-0.202316	4905	
0.795811	0.186420	8944	
-0.411721	-0.617564	7613	
-0.062050	0.080310	1896	
0.560712	-0.496502	5938	
0.004717	0.686692	4926	
-0.346124	0.544053	2918	
0.912061	0.263694	456	
0.089695	0.386562	9872	
0.551302	-0.579851	1315	
0.554557	0.223669	5056	
-0.829562	0.323302	8705	
0.376952	-0.577770	4029	
-0.095978	0.105041	4456	
0.147024	0.541722	6358	
0.370638	0.490885	4741	
-0.799705	0.541333	3652	
0.282393	0.379971	7761	
0.482742	-0.465689	5476	
0.369782	0.326973	4893	
0.479023	0.316449	7031	
0.406899	0.874164	5026	
-0.832056	0.183032	4637	
-0.256968	0.314945	7956	
-0.122455	-0.815684	4965	
0.241594	0.859435	2071	
0.357547	0.535107	1320	
0.084055	0.474495	4112	
0.158019	0.479987	3816	
-0.141849	0.825729	5573	
-0.257832	-0.762102	3231	
0.177280	0.952311	10088	
-0.547328	-0.693955	6344	
-0.515364	0.758717	9625	
0.737875	-0.473193	5759	
-0.536152	-0.505557	543	
-0.620576	-0.029735	1809	
0.048579	0.460610	7669	
-0.483941	-0.738617	5300	
-0.187008	-0.762362	7632	
-0.261259	0.701505	1580	
-0.887161	0.048704	9895	
-0.434414	0.483980	1078	
0.531561	0.232557	5113	
0.694462	0.046303	3130	
0.615509	0.128553	3094	
-0.303344	0.741122	3396	
-0.575627	0.234172	8709	
0.091099	0.527837	4566	
0.697199	0.034769	1610	
0.683667	-0.100609	498	
-0.454642	0.338807	2151	
-0.289513	-0.933440	7533	
-0.115791	-0.950215	1075	
212152.545629	38494.635046	4861	
-0.726833	-0.277700	932	
-0.189966	-0.923584	8210	
-0.299455	0.825055	7818	
0.296325	-0.767749	4073	
0.092719	0.563542	9025	
-0.452461	0.750354	8088	
0.527164	0.186839	4496	
-0.759682	0.450675	1500	
-0.230881	0.135519	2062	
0.349599	0.762847	4755	
0.267167	0.254602	6872	
0.817232	-0.146112	1805	
0.327105	0.377211	7783	
0.686811	-0.700851	8112	
-0.489460	0.547472	6315	
-0.521218	0.668227	10157	
0.134700	0.618455	3696	
0.708707	-0.134599	1209	
-0.127684	0.841867	5547	
0.731400	0.237251	9315	
-0.163151	0.722156	7324	
-0.409023	0.401877	6113	
-0.087383	0.978021	6128	
-0.145358	0.621932	1349	
-0.127191	0.022985	8472	
0.139871	0.656026	7101	
0.761643	0.535248	6798	
0.231980	0.883635	5173	
0.460895	-0.245353	5261	
0.159317	0.084748	7114	
-0.098269	0.319209	4738	
0.188586	0.779181	7631	
-0.460536	-0.689876	2485	
0.442319	0.137846	2064	
-0.570431	-0.592151	5799	
0.036666	0.414114	3398	
0.769183	-0.122949	9201	
0.815729	-0.235865	10991	
-0.464238	-0.004587	3069	
0.231998	0.601344	2624	
-0.415165	-0.781060	7279	
0.722898	-0.628100	9359	
0.430643	0.038885	3882	
0.525492	0.157092	4745	
-0.672601	0.492352	8880	
0.575217	-0.175444	510	
0.811319	-0.008585	2352	
0.049154	0.848459	6091	
0.138945	0.431305	6464	
0.310380	0.382288	7792	
0.686390	0.121662	956	
0.027442	0.724831	11025	
-0.761552	0.174905	1229	
0.609392	0.427248	6234	
0.433964	0.434473	772	
-0.148917	-0.847169	6297	
0.639192	0.650386	6097	
