time = 0.127	Re = 13	rotation = -0.139951
-0.731918	0.554217	5641	
-0.731243	0.555111	5641	
-0.729523	0.557455	5641	
-0.726771	0.561286	5641	
-0.722888	0.566631	5641	
-0.718004	0.573099	6312	
-0.712168	0.580730	6312	
-0.705195	0.589412	2984	
-0.697250	0.599132	988	
-0.688457	0.609502	988	
-0.678737	0.620389	971	
-0.667894	0.631960	5313	
-0.656117	0.643878	6582	
