time = 0.057	Re = 13	rotation = -0.0297969
-0.669195	0.629548	945	
-0.668447	0.630339	945	
-0.666435	0.632496	945	
-0.663254	0.636011	945	
-0.658837	0.640819	10752	
-0.653233	0.646659	7872	
