time = 0.147	Re = 13	rotation = -0.181211
-0.753790	0.524602	5313	
-0.753142	0.525567	5313	
-0.751548	0.527926	5313	
-0.748914	0.531924	5313	
-0.745187	0.537525	6582	
-0.740532	0.544202	6582	
-0.734920	0.552167	6582	
-0.728139	0.561270	6582	
-0.720528	0.571293	10640	
-0.712079	0.582016	10640	
-0.702667	0.593351	9646	
-0.692197	0.605380	9330	
-0.680842	0.617760	9527	
-0.668918	0.630482	6686	
-0.656506	0.643407	5964	
