time = 22.337	Re = 13	rotation = -30.2015
-0.310087	0.282273	6039	
-0.037199	0.606073	8296	
-0.722127	0.014461	4679	
0.045509	0.195959	1997	
0.290325	0.312033	5320	
0.620986	0.261712	2186	
-0.943985	-0.138487	9110	
-0.068347	0.533345	3098	
0.386990	0.469171	4859	
0.766029	0.499140	2757	
-0.866906	0.328513	1008	
-0.487151	0.159472	2922	
0.395348	0.520905	5035	
0.003780	0.948355	8261	
-0.268428	0.773182	6177	
-0.534400	0.007840	5756	
0.239694	0.590708	353	
-0.538973	0.098580	1594	
-0.383860	0.771408	8375	
0.065228	0.914579	946	
0.294123	0.537240	4728	
-0.918498	-0.075804	9278	
0.521263	0.644732	4517	
0.810832	0.415815	6597	
-0.144770	0.370649	2611	
0.300127	0.438005	4719	
0.403021	0.811468	6722	
0.303448	0.813955	10315	
-0.525187	0.757903	10270	
-0.692414	-0.039257	1015	
-0.373435	0.840492	10548	
-0.131722	0.281575	2652	
-0.295512	0.504013	1152	
0.182787	0.231924	8906	
-0.126750	0.343700	9793	
-0.452816	0.195286	3827	
0.084504	0.462164	8687	
0.151634	0.874363	7822	
0.332386	0.888802	10780	
-0.484913	0.133470	5814	
0.025639	0.688204	9565	
0.794770	0.449876	6831	
-0.669288	-0.038612	516	
-0.650916	0.238633	2725	
-0.135469	0.214948	7363	
0.933473	0.277358	10502	
-0.366340	0.487046	9026	
0.651511	0.059027	3644	
0.319575	0.800075	9741	
-0.851982	-0.175015	9393	
-0.449962	0.580170	10443	
-0.871207	0.306002	10828	
0.317661	0.220704	2809	
-0.860743	0.247673	2323	
-0.277963	0.167226	2401	
0.380465	0.852997	972	
-0.378872	0.299864	3018	
0.008301	0.320958	1374	
-0.857177	0.145150	6507	
0.767255	0.609274	6431	
0.728519	0.646281	6355	
-0.763554	0.423301	1460	
0.272248	0.773619	8962	
-0.831815	0.152295	5508	
-0.365720	0.880829	9573	
-0.252575	0.680793	9549	
-0.767823	0.340722	8278	
-0.044657	0.657187	3946	
0.510544	0.434806	5563	
-0.838017	-0.099544	3691	
0.113792	0.299876	8180	
0.633159	0.350647	6535	
-0.089144	0.906456	7097	
-0.189157	0.804943	9650	
0.859314	0.417327	2819	
0.159646	0.599164	5403	
-0.163982	0.663668	4934	
0.348099	0.729657	3150	
0.324495	0.461499	8699	
-0.564822	0.727495	9055	
-0.055152	0.135255	6295	
0.691526	0.499898	7192	
0.448258	0.529837	6533	
-0.899787	-0.127434	8029	
0.304270	0.455629	9511	
-0.387147	0.850239	10930	
-0.586247	0.546626	1032	
-0.791127	-0.004828	6462	
-0.365470	0.566868	8642	
-0.802142	-0.308783	5759	
-0.489628	0.170681	5496	
-0.816810	0.527100	3871	
0.098955	0.565415	10464	
0.449638	0.242453	3988	
-0.150624	0.177416	1623	
-0.915991	-0.079939	9278	
-0.315935	0.841800	10342	
0.272283	0.514599	4089	
-0.391411	0.363299	6225	
0.159498	0.151866	4293	
-0.350865	-0.005476	4840	
-0.003227	0.574265	5693	
0.151817	0.425674	6357	
-0.431890	0.434041	6710	
0.140740	0.833338	5686	
0.184673	0.279676	5411	
0.741173	0.465073	7732	
0.203057	0.307409	8951	
0.248951	0.553823	6783	
0.712401	0.387949	4392	
-0.364344	0.195660	8556	
-0.921130	0.038938	9333	
-0.020605	0.346587	689	
0.339033	0.200615	9605	
-0.337568	0.456358	6733	
0.820369	0.478418	511	
-0.118926	0.277254	1687	
0.441415	0.722623	6191	
0.201662	0.937656	8745	
0.320871	0.295250	8206	
0.659538	0.320040	7742	
-0.739038	0.114816	5847	
-0.337648	0.020417	8429	
-0.000519	0.367618	4525	
-0.941056	0.001524	1385	
0.355123	0.597434	6573	
-0.760453	-0.294824	1973	
-0.084715	0.924726	8655	
0.149807	0.433187	4638	
0.367526	0.881412	958	
-0.237312	0.828545	7673	
0.149352	0.563553	3010	
0.303337	0.439538	9511	
0.200641	0.900174	7763	
0.146044	0.484947	935	
0.503661	0.571296	3453	
0.759690	0.037278	10628	
-0.819828	-0.288229	6335	
-0.337573	0.206990	8988	
-0.881805	0.204715	1578	
0.310681	0.619510	993	
0.111189	0.765115	4659	
-0.158271	0.464080	7663	
-0.776513	0.343290	9017	
-0.591775	-0.005988	9865	
-0.354319	0.703927	2594	
-0.452914	0.628045	10876	
-0.221453	0.523718	358	
0.486441	0.537083	1132	
-0.728505	0.127893	5847	
-0.349382	0.048266	6475	
-0.833087	-0.306305	6373	
-0.198194	0.105524	5039	
-0.057174	0.256524	5920	
-0.559382	0.644782	5091	
-0.758146	0.435943	10841	
-0.640784	0.009658	9158	
-0.780571	-0.230781	5798	
-0.062845	0.722737	10143	
-0.317987	0.477980	7537	
0.093924	0.841824	4202	
-0.258911	0.566130	3004	
0.263396	0.581319	1778	
0.435917	0.523257	5285	
0.809839	0.484515	5525	
-0.039211	0.247952	6921	
-0.813714	0.423989	8604	
0.426575	0.381577	7819	
0.044819	0.469594	4512	
-0.808638	0.394622	9310	
-0.583748	0.414636	5017	
-0.174799	0.303412	3332	
-0.602391	-0.124731	6567	
-0.111675	0.650725	3793	
-0.449220	0.686083	6513	
0.532728	0.459393	7779	
-0.537065	0.438098	7893	
0.170516	0.199415	2562	
0.598975	0.719624	9585	
-0.200217	0.809283	6096	
0.390118	0.657853	3400	
-0.804134	0.262897	6641	
0.172381	0.676159	6915	
-0.590569	0.660338	9928	
-0.387794	0.362117	6525	
-0.146806	0.595411	8498	
-0.501636	0.250133	8855	
0.417660	0.222970	2392	
0.085939	0.278608	7073	
-0.528268	-0.029269	4065	
0.051486	0.518044	4688	
-0.784092	0.109419	8781	
-0.355208	0.227750	5672	
-0.335323	0.856210	10195	
0.389423	0.473260	439	
-0.603181	0.275710	5342	
-0.368727	0.288255	1240	
0.286762	0.330351	8836	
0.065066	0.875700	5765	
0.719334	0.593073	5925	
-0.546540	0.640606	6036	
-0.716856	0.539710	9568	
0.666172	0.713471	5948	
0.150856	0.381642	8953	
-0.421052	0.771748	8601	
-0.028479	0.794309	9520	
-0.183538	0.291270	3843	
0.166527	0.660033	6892	
-0.386991	0.431735	9624	
-0.430820	0.855054	4140	
-0.391411	0.529885	3157	
-0.296009	0.630363	4443	
-0.223459	-0.095364	5240	
-0.693360	0.487415	9598	
0.123601	0.775929	6545	
-0.308659	0.816541	10276	
-0.277322	0.250465	8207	
-0.712426	0.086451	2596	
0.121307	0.190085	8099	
0.043347	0.480128	2748	
0.184623	0.937803	760	
0.535451	0.253902	9228	
-0.834060	0.286336	5307	
-0.215252	0.922212	11059	
-0.494163	0.772096	7964	
0.197527	0.856159	6698	
-0.841497	0.132372	7660	
0.208514	0.315386	5987	
0.309399	0.481199	8619	
-0.209306	0.518346	2678	
0.073348	0.657800	4642	
-0.178347	0.886740	8177	
0.379802	0.281674	2052	
-0.013953	0.906858	6000	
-0.190660	0.031372	2967	
-0.431663	-0.704928	5032	
-0.764100	0.527428	4700	
-0.855751	0.042510	10046	
-0.400165	0.052234	7427	
-0.913018	-0.038861	1813	
-0.485964	0.392312	2829	
0.409698	0.644846	1392	
0.161792	0.915858	586	
0.474578	0.595906	670	
-0.505679	0.608372	10524	
-0.539190	0.362461	5753	
-0.410363	-0.074181	8253	
