time = 33.237	Re = 13	rotation = -51.9744
0.026109	0.248685	10970	
0.144035	0.700566	9948	
-0.358947	0.430962	6189	
-0.639952	0.645254	1158	
0.433494	0.205619	3102	
-0.733264	-0.622382	1036	
-0.535927	0.388054	520	
-0.420692	0.563314	1367	
-0.824104	0.017950	4471	
0.107768	0.621878	398	
0.040249	0.465594	708	
0.556792	0.181216	5373	
0.658881	-0.051106	4596	
0.433438	0.877084	7348	
0.168804	0.692441	2322	
-0.370177	0.613317	10478	
0.237640	-0.018011	5452	
0.350861	0.475465	2842	
0.965025	0.159236	9098	
0.520141	-0.186005	5151	
0.472620	0.304579	6254	
0.261662	0.298254	6747	
0.243643	-0.029183	8738	
0.330704	0.275484	9113	
-0.332487	0.751287	5736	
0.617689	0.069295	6113	
0.527833	0.276478	1382	
0.600903	0.580790	3247	
-0.905753	0.378387	8810	
-0.181999	0.451573	6394	
-0.308991	0.895884	2423	
-0.413105	0.625749	2501	
0.754431	0.529686	10985	
-0.638068	0.243694	5624	
0.570478	-0.155569	8027	
-0.023682	0.546658	8057	
0.176673	0.095762	5259	
0.590386	0.551513	2160	
0.747123	-0.031251	584	
0.245525	0.402807	2873	
0.250951	0.819559	9139	
0.622512	0.221928	8133	
0.681239	0.493328	3284	
0.805076	0.482971	3295	
0.453340	0.626593	3363	
-0.429758	-0.313746	1919	
-0.062376	0.576264	1203	
0.045448	-0.674465	5625	
0.539381	0.305620	8043	
-0.080559	0.300139	9860	
0.255868	-0.062583	1635	
-0.136227	0.408426	1210	
0.733966	0.382278	5531	
0.431438	0.104251	6357	
-0.740161	0.221305	2993	
0.188922	0.163877	7861	
-0.222884	0.813889	5631	
0.435391	0.523716	4718	
0.788474	0.330669	5676	
0.752796	-0.039695	670	
0.563268	-0.187402	8362	
0.511608	0.042884	3628	
-0.900276	0.288121	2665	
0.629904	0.044605	10215	
-0.375652	0.896979	3715	
-0.811904	0.068867	4592	
0.672016	0.425416	4289	
0.167399	0.421691	6935	
-0.837899	0.034892	5168	
-0.133276	0.712596	9193	
-0.890306	-0.080989	7976	
0.813566	0.222918	1780	
0.777179	-0.001281	6616	
-0.286716	0.708371	7611	
0.055203	-0.088429	2212	
0.309112	0.430344	5568	
-0.537478	0.309435	1419	
-0.327427	0.381248	3240	
-0.924247	-0.033678	5964	
-0.971521	0.060770	7647	
0.466504	-0.148297	5132	
0.623881	0.031955	7671	
0.275274	0.821832	2625	
0.331852	-0.080858	6985	
0.768634	0.404357	6365	
-0.398681	0.873587	9789	
0.366604	0.091332	9147	
0.170697	-0.075718	3435	
-0.862598	0.166737	7631	
-0.084847	0.431069	4836	
-0.831896	0.215634	6435	
-0.764302	0.052200	2866	
-0.064014	0.846873	8634	
0.326005	-0.120436	9683	
0.195180	-0.068783	4847	
0.162608	0.929902	1641	
0.814030	0.546111	5565	
0.579620	0.091748	4089	
0.039610	0.321850	6406	
0.506847	0.244212	10464	
0.791688	0.484705	3295	
0.364003	0.857394	8850	
-0.744018	0.326023	2688	
0.082380	0.466384	6219	
0.115676	0.326095	666	
0.729549	0.025398	3045	
0.584953	0.149828	8758	
0.143867	-0.095302	8630	
-0.349066	0.459338	9865	
-0.316608	0.045855	4522	
0.849632	0.348970	7763	
0.225797	0.030232	3438	
0.292449	0.682928	3531	
-0.338001	0.646665	2642	
0.388673	0.634694	9813	
0.460416	0.174035	1660	
-0.155943	0.551807	4762	
-0.152149	0.743821	667	
0.728637	0.668247	6609	
-0.185189	0.457344	6394	
0.242923	-0.702944	6364	
0.694784	0.307007	5678	
0.054930	0.711325	7852	
0.120522	0.539416	2128	
-0.301115	0.540513	7929	
-0.131408	0.216120	5331	
0.673884	0.634732	8304	
0.777682	0.602205	4193	
-0.844399	0.446315	2820	
0.948643	0.086365	9117	
-0.815764	0.219592	6435	
-0.589906	0.296690	4207	
0.538997	0.067429	1477	
0.145406	-0.139444	6115	
-0.018444	0.695554	8293	
0.650736	0.076364	6752	
-0.183987	-0.043946	10462	
-0.079865	0.434057	3401	
0.577672	0.051579	9974	
0.542225	0.147161	2673	
0.583847	0.452451	3375	
0.182357	0.711602	533	
-0.390171	0.860718	10577	
0.430812	0.361297	6547	
-0.281982	0.809980	1599	
-0.495547	0.545025	6094	
-0.380531	0.330698	6984	
-0.878474	-0.039931	6486	
0.665244	0.428306	4289	
-0.567973	0.392242	9183	
0.128134	0.911885	6237	
0.582406	0.311348	6409	
-0.421852	0.602455	3901	
0.214116	0.750005	8945	
0.146219	0.471377	8284	
0.024859	0.920208	7695	
0.231632	0.531582	1324	
0.133964	0.870406	1399	
-0.014254	0.408234	2899	
-0.759969	0.574840	6844	
-0.811830	0.342156	7731	
0.455283	0.114878	4638	
-0.287435	0.222083	4219	
-0.128669	0.832334	6805	
0.274503	0.543238	2710	
0.430396	0.077688	5300	
-0.466738	0.646883	10442	
-0.790530	0.122192	3829	
0.159610	0.561919	5667	
-0.434600	0.794641	8249	
0.708750	0.160385	1918	
0.169429	0.770746	2877	
0.541388	0.578862	8406	
0.505668	0.058000	2071	
0.144075	0.490641	5190	
-0.062545	0.625613	1825	
-0.271370	0.820391	793	
0.178534	0.568717	8784	
0.782529	0.454913	7871	
0.395055	0.276519	4205	
-0.679322	0.218349	8608	
0.593271	0.630868	4977	
0.900946	0.284244	1734	
-0.348602	0.215445	3449	
0.027153	0.251127	10970	
0.687859	0.377903	1855	
0.451683	0.716115	10922	
0.213583	0.318480	10235	
0.092848	0.925101	6234	
0.556563	-0.050464	7460	
-0.599219	0.306209	4239	
0.206182	0.474115	3918	
-0.508312	0.596925	9743	
-0.115786	0.943446	782	
0.676172	0.219486	6829	
-0.150358	0.638098	2718	
-0.125833	0.720869	7305	
0.317193	0.178777	999	
-0.710216	0.575628	870	
0.476491	0.134361	5944	
0.779547	0.443150	6738	
0.127781	0.403865	2262	
0.943785	0.079628	9117	
-0.745173	0.341076	4391	
-0.137512	0.937232	8009	
-0.156357	0.667779	8563	
0.496973	-0.130716	2296	
-0.106044	0.727989	6529	
0.175932	-0.022259	6932	
-0.463906	0.866972	5421	
-0.853426	0.399072	512	
0.693831	0.494656	3284	
-0.371362	0.742978	9738	
0.556460	0.348450	4107	
-0.492909	0.248727	4251	
0.503204	-0.176739	4399	
0.049434	0.390384	8207	
0.231428	0.471790	7355	
0.238392	0.473912	7355	
-0.079717	0.837230	10224	
0.786956	0.599319	4193	
0.453461	0.105568	6307	
0.198574	0.432695	5893	
-0.093414	0.954531	940	
-0.846420	0.492415	1053	
0.384141	0.688762	10218	
-0.708293	0.504652	6335	
0.899367	0.382252	9344	
-0.633135	0.671492	4805	
0.381767	0.689993	9688	
-0.430050	0.755079	5253	
0.806127	0.073116	4316	
-0.507213	0.759426	9333	
0.364505	-0.176651	3618	
-0.392412	0.525421	1464	
0.888666	-0.036296	7669	
0.091365	0.110894	9078	
-0.511159	0.468472	9778	
-0.582638	0.247697	3351	
0.585260	0.739040	9851	
-0.205850	0.809073	7391	
-0.572558	0.352769	2185	
0.702274	-0.101426	6086	
0.101279	0.569191	2383	
0.375237	0.448375	8305	
0.047771	0.598278	9002	
0.187489	0.288268	2224	
-0.921624	0.349823	9342	
-0.700273	0.345824	3732	
0.634128	0.001493	10030	
-0.168279	0.537300	4203	
-0.513448	0.495889	10861	
0.435656	-0.136184	4820	
-0.294572	-0.817113	9034	
0.142020	0.257754	1561	
0.233202	0.342037	1985	
0.547421	0.317127	8043	
-0.072846	0.347574	6897	
-0.005222	0.536575	4694	
0.347292	-0.087351	8247	
0.396360	0.295353	6223	
0.975672	0.087487	5942	
-0.740784	0.105085	3309	
-0.525320	0.636328	10413	
0.508024	0.564195	7024	
0.271180	0.298221	374	
0.669852	0.556689	5162	
-0.380013	0.600842	10425	
-0.421589	0.251724	909	
-0.551719	0.200923	1738	
0.407036	0.152176	6876	
0.529548	0.043409	4655	
-0.092747	0.480497	3233	
0.604362	-0.721632	727	
0.670960	0.311359	4059	
-0.126916	0.724452	7305	
0.173577	0.740899	1776	
-0.356183	0.402910	5066	
0.408166	0.371744	3977	
0.528868	0.106496	7506	
0.558389	0.772982	10250	
0.278641	0.889149	848	
-0.526879	0.430252	9581	
0.100212	0.742712	11067	
0.084146	0.638005	6406	
-0.060049	0.370317	6497	
0.585124	0.034802	9974	
0.222040	0.232569	8487	
0.014181	0.892280	9568	
0.429880	0.771702	8332	
0.637919	0.331689	3424	
-0.760583	0.347311	5719	
0.703938	0.215501	3308	
0.603654	0.033182	2844	
0.247308	0.724595	1056	
-0.193263	0.297428	9539	
-0.063489	0.489211	2568	
0.089261	0.193466	6091	
0.927669	0.097059	9645	
0.283876	0.827965	8881	
0.186745	0.752610	9206	
0.614942	-0.163197	3922	
0.459376	-0.204789	3191	
-0.145677	0.168328	4571	
0.405947	-0.162512	7734	
0.479956	0.420535	4086	
-0.297056	0.382487	4393	
0.166807	-0.068924	3435	
0.625968	0.531262	1390	
0.500789	0.848193	4080	
0.497196	0.296385	10744	
-0.196502	0.391563	8282	
-0.521552	0.387533	9985	
0.593810	-0.100819	2647	
0.607066	0.561877	1904	
0.271096	0.040752	1426	
0.054671	0.303751	8594	
0.699794	0.375275	6025	
0.354010	0.900382	1665	
-0.122830	0.879987	7831	
-0.544629	-0.351722	3788	
0.090260	0.517705	6407	
0.104066	0.184176	702	
-0.761776	0.617134	10501	
0.626307	0.591219	5121	
