time = 0.167	Re = 13	rotation = -0.22444
-0.775237	0.492562	9330	
-0.774600	0.493575	9330	
-0.773083	0.496037	9527	
-0.770620	0.500127	9527	
-0.767041	0.506006	9527	
-0.762593	0.512935	6686	
-0.757223	0.521222	6686	
-0.750805	0.530562	5964	
-0.743570	0.540924	5964	
-0.735629	0.551901	6672	
-0.726697	0.563663	6464	
-0.716863	0.576023	1336	
-0.706169	0.588746	2292	
-0.694794	0.601974	2188	
-0.682973	0.615465	7244	
-0.670417	0.629227	6594	
-0.656911	0.643122	982	
