time = 15	Re = 1	rotation = 2.38717
-0.285387	0.354415	4056	
-0.480167	-0.099177	11051	
-0.467563	0.806170	4182	
-0.073763	-0.598927	993	
-0.051929	0.130384	7512	
-0.811522	-0.204645	6505	
-0.511343	-0.550035	11122	
-0.627094	-0.646176	11708	
-0.469938	0.133070	1650	
-0.572259	-0.421030	7578	
-0.618112	0.013006	8167	
-0.303329	0.015931	1454	
-0.771963	-0.020656	4735	
0.128208	-0.828990	9745	
-0.257341	0.242338	3416	
-0.245912	0.173720	6721	
-0.160469	-0.752399	4619	
-0.428003	0.346389	6586	
0.494826	-0.803708	1171	
0.123411	0.919533	352	
-0.250446	0.014083	10491	
-0.333007	-0.084206	7647	
0.205697	-0.733617	3435	
-0.467007	-0.185114	10574	
-0.364053	-0.543845	2356	
-0.681845	-0.340423	3742	
-0.785075	0.089594	3029	
0.181072	-0.738716	902	
-0.776115	0.327123	9803	
0.732142	-0.129480	12544	
0.774870	0.212315	3830	
-0.564923	-0.448311	9196	
-0.509298	-0.581126	3778	
-0.759280	0.304837	8614	
-0.393705	0.723387	9821	
-0.685293	-0.647721	659	
-0.008145	-0.602394	8882	
-0.544493	0.345831	2677	
-0.300198	0.168096	12424	
-0.702818	-0.118205	9988	
-0.065511	-0.525255	11556	
-0.090404	-0.130484	4841	
-0.916561	0.184086	12302	
0.120723	-0.953467	11191	
-0.127139	-0.888984	10787	
-0.499737	-0.532772	7491	
-0.115711	0.665775	8181	
0.777328	-0.597386	10363	
-0.589158	-0.228346	5518	
-0.033451	-0.721765	629	
-0.520338	-0.235969	1587	
-0.677116	-0.291283	3496	
-0.021651	-0.542958	10065	
-0.455314	0.699123	674	
-0.176804	-0.581254	5415	
-0.101170	-0.933172	351	
-0.059723	0.407761	2772	
-0.293813	0.518237	9177	
-0.411721	-0.271503	12197	
-0.183317	0.598368	1191	
-0.791659	-0.325429	11871	
-0.462770	0.226420	2336	
-0.422870	0.218043	10926	
0.939546	-0.212423	9072	
-0.174811	-0.362504	3167	
-0.204304	0.655154	6331	
-0.117014	0.112878	4277	
-0.294676	-0.178089	7798	
-0.192696	0.348808	1185	
-0.890325	-0.048191	6237	
0.321595	-0.912303	1277	
-0.800133	0.132095	10964	
-0.004740	0.304512	9656	
0.286651	-0.925004	2379	
-0.149477	0.325420	9933	
-0.535193	-0.558882	2942	
-0.003240	-0.217931	4495	
-0.528005	-0.320872	2411	
-0.515013	-0.491569	773	
-0.587310	0.081250	9904	
-0.317146	-0.325935	6801	
-0.445227	-0.762625	9059	
-0.592694	-0.743755	2905	
-0.135726	-0.569960	7059	
-0.356356	0.710134	3985	
-0.892913	-0.010396	7247	
-0.571324	-0.101497	10633	
-0.038440	0.097451	6597	
-0.434360	-0.768053	6398	
0.933597	-0.257556	3570	
-0.659542	-0.325920	5224	
0.237178	-0.804333	8668	
-0.582905	0.338534	2896	
0.010972	-0.868948	8098	
-0.579880	0.215122	12349	
-0.165997	0.213968	5914	
-0.574035	-0.053460	8209	
-0.214843	0.361506	12384	
-0.068185	-0.840913	7579	
-0.115195	0.432110	359	
-0.934704	0.163561	12840	
-0.373735	-0.475720	11454	
-0.188522	0.070514	4377	
-0.057051	-0.693016	7316	
-0.765568	0.343684	9270	
-0.588936	-0.042152	8284	
-0.604035	-0.067573	6592	
0.626181	-0.580609	2230	
-0.231744	-0.331809	7944	
-0.054321	-0.497899	1236	
0.968903	0.060748	10091	
-0.234142	-0.550513	3368	
-0.679092	0.207239	12692	
-0.194230	-0.269534	2687	
-0.099101	-0.298286	6630	
0.818665	-0.503644	2921	
-0.007477	0.076398	3008	
-0.575298	-0.663598	7175	
-0.552450	0.159775	11390	
-0.191003	0.086423	6475	
-0.273612	0.464978	2476	
-0.488051	-0.588547	3778	
-0.322001	-0.369964	11274	
-0.291618	-0.438836	12246	
-0.750096	-0.427166	5245	
-0.820211	0.000694	9322	
-0.628591	-0.741844	10459	
-0.565354	0.395246	972	
0.594457	0.705173	8723	
0.028051	0.910772	370	
-0.007672	-0.890250	9911	
-0.344969	-0.333076	6817	
-0.754396	0.371107	9080	
-0.129994	0.169726	5128	
-0.016145	-0.147772	1060	
-0.523234	0.357069	3126	
-0.098971	-0.818912	7469	
-0.329324	-0.129620	3052	
-0.248867	0.492636	1659	
-0.138007	0.029280	552	
-0.512190	0.470775	5098	
-0.709993	0.514439	8696	
-0.255567	-0.381497	11119	
-0.677508	0.031942	7995	
