time = 13	Re = 1	rotation = 2.06886
-0.383144	-0.637752	12507	
0.371836	-0.063563	2916	
-0.711188	0.619979	2300	
0.694172	-0.254221	7491	
-0.473347	-0.301697	12103	
0.017371	-0.615659	1487	
0.265895	-0.610041	7849	
-0.125613	-0.845558	1088	
-0.069938	-0.130020	2539	
0.284955	-0.501281	8284	
0.219323	-0.165824	8147	
0.171668	0.007478	3868	
0.104506	-0.398355	1215	
0.590806	-0.633018	579	
-0.504709	-0.576942	3572	
-0.489751	-0.455213	3884	
0.463345	-0.627788	4193	
-0.363137	-0.534586	848	
0.704383	-0.639725	5761	
-0.145381	0.913120	9140	
0.135740	0.001942	4151	
0.408788	0.075112	12140	
0.782315	-0.339516	8330	
0.422471	-0.109972	7570	
0.455972	-0.446304	7186	
0.176966	-0.543547	7391	
0.056754	-0.378776	7145	
0.762577	-0.367559	7652	
-0.056034	-0.414987	12443	
-0.073878	0.281954	10088	
-0.087025	0.553287	7883	
0.277249	-0.528636	4761	
0.234491	-0.653234	8472	
-0.042787	-0.358526	5060	
-0.867796	0.241286	7669	
-0.370137	-0.866223	12821	
0.742163	-0.194263	4265	
-0.317148	-0.346924	10864	
-0.453677	-0.413955	739	
0.196687	-0.352811	5064	
0.727983	-0.106667	10319	
0.484701	0.247532	4813	
-0.826088	-0.437825	12461	
0.265968	-0.923903	11606	
0.227978	-0.864645	8672	
0.298912	-0.572431	9622	
-0.789951	0.216561	6930	
0.839719	-0.508672	4386	
0.322230	-0.298148	8196	
0.625693	-0.471186	5932	
0.389023	-0.221136	4972	
0.206636	-0.480583	2063	
0.753233	-0.089253	8441	
-0.906763	0.089411	11167	
0.617426	-0.322209	6940	
0.130684	-0.927211	10153	
-0.752868	-0.271161	5808	
-0.657436	-0.591076	9021	
0.483786	-0.130607	12455	
-0.847017	-0.049222	5370	
-0.030028	-0.697829	8422	
-0.349943	-0.316842	12007	
-0.398096	-0.379646	4185	
0.961157	0.075126	1131	
0.657758	0.026281	3763	
-0.844541	0.101044	7225	
-0.438670	-0.291118	11013	
0.515254	0.082408	3131	
-0.596370	-0.591054	12127	
-0.149873	-0.689236	5727	
0.444152	-0.860952	1870	
0.025561	-0.403377	5837	
-0.682683	-0.311569	4211	
0.405061	-0.880846	10659	
-0.640112	-0.516001	8264	
0.220288	-0.648686	4300	
0.604148	0.347496	5463	
0.375906	-0.323623	8254	
0.312633	-0.530345	8121	
0.164147	-0.126501	10193	
0.560895	-0.085985	8530	
0.029968	-0.853338	8778	
-0.328958	-0.887902	12492	
0.658975	-0.261514	773	
-0.870220	0.194578	6450	
-0.154963	-0.684211	9143	
0.314811	-0.168291	11280	
-0.356404	-0.191651	6125	
0.038838	-0.853299	11612	
0.969058	-0.022683	4642	
0.216775	-0.495562	10283	
0.694635	-0.538734	5979	
-0.245441	-0.281078	4399	
0.420273	-0.768645	6302	
-0.079740	-0.174415	2469	
-0.556263	-0.496341	10401	
0.289052	-0.142861	12373	
-0.555442	-0.633333	9485	
0.406202	-0.745698	9441	
-0.759239	-0.335197	12108	
-0.907613	-0.278931	352	
0.485072	-0.353165	1252	
-0.262985	-0.156891	6410	
0.636083	-0.428707	7285	
-0.061143	-0.402758	9935	
0.272929	-0.154485	9672	
0.275568	-0.186372	8367	
0.199673	0.603289	9444	
0.618093	0.002413	3645	
0.739020	-0.044113	7295	
0.927946	0.285098	9899	
0.582836	-0.325916	7097	
0.019427	-0.220615	8270	
0.613757	0.115446	3687	
0.663182	0.192102	4073	
0.925731	-0.270054	2184	
-0.167698	-0.073284	10818	
-0.028980	-0.827188	9080	
-0.000168	-0.144139	411	
-0.333359	-0.209483	2258	
-0.512254	-0.688595	10551	
0.257854	-0.641969	8183	
0.558570	-0.147570	11486	
0.574157	-0.210545	2900	
-0.045166	-0.742886	10543	
0.038569	-0.485661	680	
-0.497373	-0.833634	1254	
-0.290995	-0.350949	5207	
0.191298	0.874955	3171	
-0.278980	0.867319	9545	
0.352727	-0.820123	5301	
0.540728	-0.126034	6605	
-0.071580	-0.403767	2389	
-0.531322	-0.418885	9238	
0.507536	0.300147	9212	
-0.343523	-0.398547	9423	
0.417834	-0.718173	7768	
0.461480	0.071505	3210	
-0.691728	-0.540341	11031	
-0.078870	-0.064742	2726	
-0.233359	-0.405122	1830	
-0.194123	-0.619908	3321	
0.608387	-0.089693	5546	
0.169631	-0.231256	8609	
-0.217033	-0.652629	2665	
-0.769118	-0.238440	6367	
-0.162312	-0.965307	11939	
0.443063	-0.847811	1870	
