time = 250	Re = 1	rotation = 39.7886
0.578596	-0.701378	8710	
-0.491752	0.311224	10571	
-0.927226	-0.102352	11128	
0.013628	0.427611	2558	
-0.481914	-0.659095	10029	
0.062451	0.789400	7376	
-0.153957	0.180040	3316	
0.045485	-0.756345	8802	
0.710873	0.324084	8381	
-0.406714	-0.532735	6693	
0.419790	-0.584415	7629	
-0.303381	-0.700378	7123	
0.096848	0.077150	12902	
-0.361894	0.326530	12408	
-0.720949	0.124664	461	
-0.408842	-0.621774	5539	
0.321678	0.166249	2727	
-0.763344	-0.494020	8943	
-0.267337	-0.904609	1405	
-0.863567	0.335403	11074	
0.289093	0.612864	8935	
0.580868	0.387381	10717	
-0.186457	0.219155	1706	
0.261254	0.547309	5450	
0.313891	0.017548	5222	
0.487653	0.385284	11858	
0.071373	0.679925	6242	
-0.474301	-0.043676	4133	
0.855500	-0.229318	4716	
0.023949	0.096690	2104	
0.051248	-0.097767	1497	
-0.592246	0.179686	3214	
0.057626	-0.099789	1849	
0.860464	0.158335	9810	
-0.310435	0.099818	5544	
-0.699599	0.119120	12039	
-0.868472	0.360849	510	
0.208860	0.216000	8822	
0.869509	0.132103	11322	
-0.690023	-0.357867	9727	
-0.649937	-0.317078	1777	
0.330122	0.340798	2584	
-0.303773	0.712795	9814	
0.115876	0.930967	1016	
-0.701569	0.657137	10734	
0.682836	0.075289	11165	
0.207142	-0.202853	12491	
0.381824	0.406148	6115	
0.342684	0.916495	568	
-0.602926	0.202007	8603	
0.328543	0.410829	4140	
0.565035	0.243977	5345	
-0.497236	0.359452	10694	
0.354974	0.268616	4440	
0.612921	-0.483912	8143	
0.163365	0.195828	627	
-0.546605	0.758905	610	
-0.610572	-0.199026	10998	
0.316400	0.719210	7528	
0.019565	0.251952	6998	
-0.535583	-0.168015	481	
-0.091539	0.827396	6615	
0.344738	-0.751346	721	
0.429920	-0.689739	6493	
0.143478	-0.955308	5179	
0.221290	0.314810	11904	
0.208487	-0.062424	8434	
0.076179	-0.812198	7456	
-0.145893	0.366457	12579	
-0.725111	0.502407	10348	
-0.593247	-0.764169	1659	
0.343932	-0.746891	721	
-0.127335	0.585064	9775	
-0.274464	-0.928170	6745	
0.251544	-0.116585	12794	
-0.065005	0.153245	4815	
-0.278191	0.452908	8582	
0.441891	-0.295326	6353	
0.729474	-0.215345	2766	
0.206491	0.264578	8018	
0.324837	0.737273	8044	
0.193713	-0.927858	1934	
0.040812	0.457008	5795	
-0.458939	-0.438396	10944	
-0.705759	0.528719	11871	
0.170773	0.661226	9249	
-0.339832	0.675138	4759	
0.778367	0.241496	9888	
0.251779	-0.933931	6433	
0.444481	0.511180	7833	
0.301531	-0.239213	10777	
-0.594158	-0.621188	9272	
-0.118966	-0.671674	8924	
-0.458171	-0.688966	8076	
0.639813	-0.166177	6264	
0.431516	0.562194	8760	
-0.428610	-0.573945	11428	
0.425716	-0.338560	3486	
0.300032	0.509903	3663	
-0.910518	-0.264699	866	
0.153687	0.048029	5895	
0.778642	0.281700	1811	
0.046863	0.251399	8885	
0.870962	-0.175726	11151	
0.508288	0.505614	11514	
-0.112015	0.685752	8646	
0.272419	-0.251714	12444	
0.252010	0.336895	5224	
0.230071	0.432191	2065	
0.533084	-0.807009	5949	
0.140737	0.510878	2126	
0.674149	-0.226533	4041	
0.224235	0.198127	1282	
0.501110	0.211113	4957	
-0.919392	-0.284829	9740	
0.854333	-0.024817	10327	
0.312521	-0.371003	11954	
0.432001	0.700125	7439	
0.857335	0.239050	10180	
-0.311099	-0.038219	5138	
0.108810	0.300174	2454	
0.047718	0.445356	6760	
-0.860155	0.003727	11326	
-0.271123	-0.754142	7657	
-0.903837	-0.349144	3109	
0.770072	0.437096	9611	
-0.930575	-0.016895	12514	
-0.829979	-0.248161	7771	
-0.658706	-0.405451	12340	
0.662029	-0.098364	6830	
0.048173	0.431483	4032	
0.250204	0.848550	7069	
0.054314	0.756908	6292	
-0.230144	0.707584	11839	
0.078529	-0.875920	8273	
0.352917	0.536008	4026	
0.585223	-0.092594	1157	
-0.306664	0.236077	10778	
0.528957	0.239904	2944	
-0.797312	-0.241048	8439	
0.304044	0.586514	7151	
0.224919	0.388255	7745	
0.243381	-0.686408	10679	
0.319671	-0.068834	8640	
0.836006	-0.504345	4159	
0.365036	0.882753	1983	
0.990160	-0.059483	12325	
-0.504031	-0.610412	9080	
-0.445878	0.827710	11413	
0.869143	-0.180197	11151	
0.640580	-0.448524	3712	
0.161538	0.466055	1068	
0.849274	-0.244483	6394	
