time = 38	Re = 1	rotation = 6.04773
-0.907862	0.063698	8147	
0.624199	-0.220899	7753	
-0.359371	0.858343	3547	
0.463457	-0.075625	9043	
-0.677945	0.450626	10395	
-0.476365	0.634212	7624	
-0.008106	0.434781	9434	
0.738384	0.144178	4428	
0.374887	0.677153	963	
0.284614	0.544904	12071	
-0.648598	-0.319015	1956	
0.686324	-0.333257	7124	
0.493308	-0.304465	3071	
0.215135	0.507528	10063	
-0.200313	-0.689762	2556	
-0.508811	0.542933	11874	
0.412815	0.005657	1239	
-0.348260	0.839823	12273	
0.592270	-0.735443	4437	
-0.576634	0.725660	6622	
-0.648152	-0.098809	4000	
0.063633	-0.737641	10057	
-0.298742	0.539018	9216	
0.162560	0.139815	12468	
0.083537	0.170145	2530	
0.054555	0.386999	4894	
0.411355	-0.556285	8184	
-0.485249	0.374591	6509	
0.789410	0.380100	3747	
0.098297	-0.024290	2104	
-0.178562	0.515064	4958	
0.466847	-0.465701	6720	
0.013714	-0.154211	4936	
0.822531	-0.268254	7145	
0.319885	-0.537758	7775	
0.230514	-0.650690	9006	
-0.158963	-0.930910	8293	
0.319620	-0.069053	4112	
0.365019	-0.787680	8688	
0.438879	-0.644214	8171	
-0.157755	0.721902	11034	
0.344013	-0.088613	9893	
0.765582	0.132415	8113	
-0.697839	-0.625932	12031	
0.340503	-0.899558	4285	
-0.370512	-0.383590	2159	
0.129663	0.264121	1855	
0.530485	-0.073033	11845	
0.830545	-0.522118	8257	
0.409585	0.425355	6982	
0.391281	-0.006991	7093	
0.166739	0.198300	553	
-0.582243	-0.262397	10176	
0.277991	-0.119696	1446	
0.788876	-0.072354	4229	
0.322727	-0.403521	2376	
0.371037	-0.860986	1821	
-0.229345	-0.243467	10588	
0.526346	-0.581999	4076	
0.169236	-0.135063	6458	
0.414984	-0.425574	918	
0.329988	-0.770395	8041	
-0.829980	0.063469	6619	
-0.256146	0.783624	1216	
0.958118	0.120940	11266	
0.303502	-0.234667	11904	
0.534258	-0.282729	5450	
-0.578938	0.575498	1709	
0.544018	0.034916	8050	
-0.232306	0.857442	391	
0.468292	-0.847533	11875	
-0.234670	-0.808056	9021	
0.217439	0.213611	4878	
0.448048	-0.860754	12687	
0.479723	0.215498	3914	
0.532671	0.035346	12495	
0.428957	0.267384	2576	
0.198657	0.543256	3375	
0.318928	-0.689299	6592	
0.313785	-0.334458	6484	
-0.777397	-0.183805	566	
-0.245902	-0.919239	10291	
0.468879	-0.193918	848	
-0.085631	-0.421599	1449	
-0.253561	0.850332	500	
-0.638706	-0.162217	5585	
0.726246	0.221110	404	
-0.795540	-0.071476	8370	
0.963583	-0.085163	8048	
-0.664082	0.094743	9449	
-0.094304	-0.645497	12771	
0.215106	-0.839665	7772	
0.292149	-0.624618	2807	
-0.546209	-0.611802	6276	
0.479131	0.370654	9367	
0.696237	-0.100893	7015	
0.468120	-0.538041	11514	
-0.234228	-0.534858	11538	
0.344408	-0.470929	765	
-0.929924	-0.185050	3730	
0.038406	-0.190433	7894	
-0.814232	-0.044561	8762	
0.504195	-0.139617	9647	
0.794707	0.370001	3747	
0.500817	0.459595	11125	
0.692032	0.075922	8646	
0.208495	0.303799	11154	
0.318924	-0.268640	12748	
0.288866	-0.135890	2738	
0.954320	0.163821	6502	
0.175360	-0.413163	6245	
0.221922	0.686354	2739	
0.189209	-0.221583	1282	
0.391902	0.102360	9135	
0.914848	-0.298921	2254	
0.290463	-0.782858	7633	
0.338729	0.261577	8039	
-0.812339	0.116043	8174	
0.814762	-0.342672	12921	
0.096716	0.126054	12035	
0.327004	-0.346871	2584	
0.337377	-0.361328	7530	
0.542524	-0.640783	7386	
-0.653609	0.458715	8060	
-0.591278	-0.769793	4712	
0.881317	-0.044770	8223	
-0.919576	-0.072918	7210	
-0.335545	-0.795731	10550	
0.368562	0.669226	12672	
0.639740	-0.116349	8117	
0.267351	-0.370808	3925	
0.706923	0.524178	5517	
-0.565760	-0.476175	8930	
0.634369	-0.418581	7276	
0.760002	-0.439299	11853	
0.008856	-0.663514	8288	
0.002606	0.682819	13001	
-0.445814	-0.300613	4019	
-0.050476	0.470373	4650	
0.136396	-0.827275	2523	
0.317318	0.489493	6340	
0.382704	-0.233178	9174	
-0.573415	-0.427523	11564	
0.399349	0.233522	4245	
-0.239479	-0.949594	9899	
0.544935	-0.785624	6964	
0.279554	0.956554	2857	
0.713176	-0.340882	5391	
-0.817034	-0.467931	6141	
0.554192	0.675535	10348	
0.788575	0.041390	7815	
0.209847	-0.311149	12582	
0.349320	0.805294	10549	
-0.652558	0.171064	8924	
0.677175	-0.567765	11004	
-0.368981	-0.314487	9529	
-0.255305	-0.810350	11008	
0.252295	-0.581563	12295	
-0.731870	0.333225	5904	
0.410595	-0.150390	6673	
-0.323124	-0.927313	3235	
0.535003	-0.531088	2374	
0.716741	-0.467485	10314	
0.370082	0.044623	990	
0.362685	0.598398	8817	
0.445844	-0.729062	10760	
-0.239016	0.760745	10104	
-0.702239	-0.201718	10679	
-0.661688	-0.028376	9836	
0.894721	0.406226	6140	
0.318701	-0.051553	12441	
0.011042	-0.625874	3006	
0.424979	-0.338444	4221	
-0.935372	-0.002965	7398	
-0.714753	-0.576857	11192	
0.043755	0.475432	6255	
0.086021	-0.104465	2346	
0.091161	0.330581	9040	
0.242156	0.771478	11982	
0.413514	-0.724432	4913	
0.334178	0.487067	10255	
-0.161392	0.810971	2428	
0.270107	0.023512	8895	
-0.676751	-0.042189	1011	
-0.543841	-0.611798	6276	
0.198168	0.709806	2266	
-0.314121	-0.454217	5106	
0.602924	-0.636497	9012	
0.946048	-0.154466	1205	
0.533840	0.156330	5044	
0.058270	0.157937	5793	
0.764234	-0.354807	7549	
-0.453806	0.416385	931	
-0.005495	-0.848797	2471	
0.849054	0.010012	6520	
0.160941	-0.349672	4644	
0.438885	-0.244495	11094	
-0.662976	-0.285239	3817	
0.691149	-0.163437	8416	
-0.065845	-0.787023	1553	
-0.699923	-0.224974	8436	
0.255135	0.173957	8071	
-0.482563	-0.697033	6448	
-0.767994	-0.501928	415	
