time = 1	Re = 1
0.142304	0.140848	0
0.192563	0.153308	1
0.228830	0.180605	2
0.256967	0.220777	3
0.277807	0.272410	4
0.284476	0.303169	5
0.290879	0.334223	6
0.293203	0.369492	7
0.294420	0.405780	8
0.291326	0.445307	9
0.286168	0.486303	10
0.276030	0.529773	11
0.262456	0.574966	12
0.242461	0.621832	13
0.216508	0.670026	14
0.181419	0.717580	15
0.158978	0.740154	16
0.135984	0.762328	17
0.108638	0.780209	18
0.080961	0.797071	19
0.052179	0.808793	20
0.023592	0.820242	21
-0.029167	0.833496	22
-0.074798	0.843420	23
-0.112086	0.852273	24
-0.144247	0.862972	25
-0.191019	0.890501	26
-0.216079	0.928021	27
-0.213441	0.977202	28
