time = 7.5	Re = 1
0.149409	0.133173	0
0.185779	0.092434	1
0.199938	0.065581	2
0.214063	0.038706	3
0.227337	-0.004484	4
0.234278	-0.048290	5
0.261601	-0.090752	6
0.286335	-0.062273	7
0.309017	-0.022414	8
0.315134	0.010030	9
0.320051	0.043967	10
0.318214	0.079973	11
0.313421	0.117799	12
0.300491	0.156972	13
0.283387	0.195341	14
0.261370	0.231830	15
0.236696	0.266873	16
0.207502	0.303501	17
0.178451	0.343824	18
0.163432	0.370613	19
0.148706	0.397602	20
0.133197	0.436183	21
0.119823	0.477126	22
0.110706	0.510663	23
0.101996	0.544729	24
0.090581	0.590120	25
0.076860	0.641321	26
0.065909	0.670849	27
0.046396	0.701232	28
0.045593	0.690328	29
0.043410	0.697386	30
0.045845	0.693940	31
0.047993	0.696523	32
0.048825	0.686816	33
-0.009465	0.698661	34
-0.028413	0.704090	35
-0.024595	0.687775	36
-0.058387	0.666772	37
-0.085029	0.649094	38
-0.112154	0.613892	39
-0.088310	0.644461	40
-0.058583	0.667924	41
-0.018955	0.694886	42
-0.060601	0.693687	43
-0.021711	0.701269	44
0.009453	0.700941	45
0.048001	0.696539	46
0.012562	0.698841	47
-0.020717	0.698156	48
-0.037956	0.686694	49
-0.081151	0.663029	50
-0.051179	0.682678	51
-0.029524	0.702080	52
0.005165	0.695930	53
0.049489	0.673139	54
0.043849	0.668270	55
0.024064	0.670444	56
-0.005506	0.669597	57
-0.043162	0.667143	58
-0.072290	0.646223	59
-0.105956	0.618504	60
-0.071930	0.646729	61
-0.098209	0.613554	62
-0.123996	0.592305	63
-0.149611	0.571846	64
-0.140728	0.576982	65
-0.159308	0.558693	66
-0.184363	0.540873	67
-0.209391	0.523076	68
-0.171066	0.549791	69
-0.128951	0.580392	70
-0.117699	0.599747	71
-0.075838	0.637438	72
-0.046970	0.663362	73
0.000918	0.664530	74
0.017591	0.661969	75
0.019832	0.659056	76
0.024941	0.659145	77
0.040314	0.665184	78
0.033134	0.652649	79
0.043615	0.665735	80
0.058410	0.684998	81
0.051932	0.685700	82
-0.002703	0.701436	83
0.017524	0.700483	84
0.048026	0.696582	85
0.003700	0.699944	86
-0.016220	0.701364	87
-0.005626	0.702232	88
0.033843	0.688753	89
0.054459	0.689543	90
0.048864	0.699467	91
0.042036	0.699884	92
0.038766	0.698711	93
0.056885	0.689489	94
0.039919	0.647065	95
0.033541	0.634137	96
0.038033	0.649814	97
0.029188	0.634833	98
0.025768	0.634238	99
0.025132	0.635330	100
0.024574	0.640230	101
0.023784	0.647221	102
0.041287	0.666511	103
0.021637	0.661308	104
0.007775	0.666650	105
-0.050646	0.658258	106
-0.076826	0.632025	107
-0.102736	0.606296	108
-0.129279	0.582789	109
-0.166862	0.550057	110
-0.164878	0.548191	111
-0.211715	0.517479	112
-0.253521	0.489880	113
-0.220975	0.507887	114
-0.255234	0.485239	115
-0.287638	0.462904	116
-0.333169	0.427234	117
-0.359863	0.402634	118
-0.388374	0.376547	119
-0.415378	0.349631	120
-0.422662	0.338989	121
-0.449943	0.307254	122
-0.475100	0.274334	123
-0.482638	0.259825	124
-0.501044	0.229330	125
-0.518865	0.197135	126
-0.506704	0.215145	127
-0.530796	0.166670	128
-0.549892	0.117557	129
-0.538888	0.141048	130
-0.554070	0.095300	131
-0.565844	0.047710	132
-0.560915	0.061715	133
-0.569257	0.015065	134
-0.574383	-0.033898	135
-0.569620	-0.003170	136
-0.572459	-0.050284	137
-0.571866	-0.099669	138
-0.567223	-0.135615	139
-0.560893	-0.174068	140
-0.552891	-0.203020	141
-0.544869	-0.231996	142
-0.530670	-0.270911	143
-0.513101	-0.312568	144
-0.490360	-0.352940	145
