time = 2	Re = 1
0.143299	0.140059	0
0.176153	0.133613	1
0.207693	0.127425	2
0.245813	0.145752	3
0.268667	0.191352	4
0.273186	0.223998	5
0.276609	0.257573	6
0.273599	0.298534	7
0.268403	0.341463	8
0.257047	0.390462	9
0.241820	0.443909	10
0.230633	0.474174	11
0.219104	0.504933	12
0.204275	0.539622	13
0.188071	0.576076	14
0.165526	0.618138	15
0.136352	0.665383	16
0.113064	0.693486	17
0.084296	0.721131	18
0.040158	0.741541	19
-0.005205	0.749284	20
-0.051995	0.744136	21
-0.091573	0.731811	22
-0.120033	0.714959	23
-0.148042	0.701927	24
-0.167820	0.687523	25
-0.193563	0.676561	26
-0.209926	0.665425	27
-0.235959	0.656646	28
-0.273258	0.639403	29
-0.312385	0.624367	30
-0.347081	0.610060	31
-0.384519	0.597204	32
-0.415163	0.584448	33
-0.451012	0.571994	34
-0.479570	0.559865	35
-0.514769	0.546979	36
-0.543208	0.534473	37
-0.571636	0.521763	38
-0.599313	0.508789	39
-0.626986	0.495721	40
-0.676193	0.470406	41
-0.723854	0.444448	42
-0.766580	0.421791	43
-0.807354	0.397237	44
-0.843289	0.379589	45
-0.878738	0.360903	46
-0.937409	0.348418	47
