time = 6	Re = 1
0.147791	0.135303	0
0.178661	0.104786	1
0.208700	0.066068	2
0.225002	0.034065	3
0.239615	0.001791	4
0.276557	-0.023785	5
0.294137	0.006214	6
0.309059	0.042522	7
0.311190	0.101346	8
0.306094	0.133040	9
0.300183	0.164998	10
0.286812	0.199475	11
0.271277	0.233563	12
0.252086	0.267093	13
0.231657	0.300505	14
0.207470	0.336632	15
0.183618	0.376025	16
0.158224	0.425591	17
0.145346	0.457320	18
0.133057	0.489939	19
0.117340	0.538069	20
0.099524	0.595302	21
0.084651	0.641958	22
0.071691	0.670457	23
0.049020	0.702654	24
0.030569	0.700647	25
-0.014756	0.707958	26
0.016716	0.703204	27
0.046991	0.697960	28
0.017371	0.700339	29
-0.022203	0.704150	30
-0.042583	0.699817	31
-0.082796	0.669470	32
-0.081587	0.667401	33
-0.096280	0.642603	34
-0.122111	0.616641	35
-0.083528	0.653098	36
-0.056524	0.697743	37
-0.022754	0.700618	38
0.007620	0.700448	39
0.047511	0.696243	40
0.020564	0.698253	41
-0.016926	0.698325	42
-0.028615	0.693928	43
-0.054777	0.677610	44
-0.081251	0.661519	45
-0.103409	0.629111	46
-0.105969	0.620034	47
-0.149455	0.588288	48
-0.135692	0.591611	49
-0.173202	0.565434	50
-0.204643	0.541235	51
-0.226800	0.522721	52
-0.272714	0.491226	53
-0.281946	0.481750	54
-0.307943	0.463592	55
-0.333751	0.445244	56
-0.344987	0.433644	57
-0.389696	0.397350	58
-0.377557	0.403653	59
-0.410013	0.375916	60
-0.440363	0.347178	61
-0.426213	0.356886	62
-0.453253	0.329000	63
-0.479145	0.299775	64
-0.471637	0.305063	65
-0.495379	0.275003	66
-0.518171	0.243359	67
-0.503789	0.259507	68
-0.524661	0.227259	69
-0.544565	0.193248	70
-0.556978	0.164457	71
-0.569318	0.135024	72
-0.584111	0.085715	73
-0.592029	0.051537	74
-0.599330	0.015594	75
-0.602607	-0.024763	76
-0.603789	-0.056838	77
-0.604625	-0.089756	78
-0.601564	-0.121428	79
-0.597586	-0.158297	80
-0.592096	-0.196937	81
-0.585186	-0.220771	82
-0.575413	-0.256251	83
-0.564015	-0.293266	84
-0.553078	-0.317696	85
-0.536823	-0.353543	86
-0.518181	-0.390995	87
-0.494535	-0.427920	88
-0.467099	-0.466400	89
-0.434544	-0.504994	90
-0.396968	-0.544135	91
-0.364735	-0.571994	92
-0.328769	-0.600389	93
-0.286412	-0.628833	94
-0.239114	-0.656502	95
-0.203618	-0.673021	96
-0.165303	-0.689287	97
-0.116976	-0.705854	98
-0.064202	-0.720479	99
-0.025707	-0.727526	100
0.015278	-0.733679	101
0.068255	-0.737797	102
0.124967	-0.738711	103
0.167038	-0.735808	104
0.211518	-0.731013	105
0.254590	-0.723162	106
0.299894	-0.712940	107
0.341903	-0.700170	108
0.385846	-0.684829	109
0.427813	-0.666704	110
0.471391	-0.645583	111
0.507015	-0.624961	112
0.543748	-0.602000	113
0.578745	-0.576757	114
0.614599	-0.548815	115
0.646027	-0.520529	116
0.678053	-0.489643	117
0.707854	-0.456892	118
0.737897	-0.421228	119
0.762057	-0.388375	120
0.786243	-0.353268	121
0.808197	-0.316768	122
0.829867	-0.277787	123
0.846841	-0.241552	124
0.863490	-0.203255	125
0.877789	-0.164064	126
0.891490	-0.122629	127
0.901384	-0.085539	128
0.910747	-0.046873	129
0.917896	-0.007589	130
0.924243	0.033375	131
0.927687	0.072010	132
0.930262	0.112113	133
0.930619	0.152394	134
0.929926	0.194248	135
0.927576	0.229597	136
0.924615	0.265757	137
0.919634	0.302126	138
0.913842	0.339533	139
0.906211	0.374536	140
0.897861	0.410154	141
0.887830	0.445081	142
0.877000	0.480575	143
