time = 3	Re = 1
0.144376	0.139078	0
0.186345	0.117630	1
0.220985	0.098641	2
0.260866	0.107313	3
0.281250	0.158618	4
0.281758	0.197883	5
0.278808	0.239202	6
0.267134	0.288439	7
0.251629	0.340268	8
0.240020	0.370149	9
0.228387	0.400255	10
0.214153	0.434264	11
0.199892	0.469617	12
0.181352	0.511548	13
0.160836	0.558549	14
0.147001	0.588187	15
0.132193	0.618895	16
0.111596	0.657398	17
0.079254	0.701561	18
0.041198	0.722019	19
0.001651	0.729818	20
-0.029528	0.725334	21
-0.072235	0.715392	22
-0.089564	0.697883	23
-0.116923	0.679637	24
-0.124976	0.667275	25
-0.149654	0.652676	26
-0.152411	0.642986	27
-0.179184	0.628667	28
-0.208426	0.608749	29
-0.234843	0.590724	30
-0.267559	0.572949	31
-0.290257	0.557489	32
-0.321254	0.540799	33
-0.339811	0.527535	34
-0.374576	0.509637	35
-0.389664	0.497410	36
-0.423746	0.478309	37
-0.438417	0.466182	38
-0.473546	0.444632	39
-0.514428	0.412257	40
-0.557733	0.375151	41
-0.592455	0.339845	42
-0.630060	0.298726	43
-0.656885	0.263085	44
-0.688464	0.218647	45
-0.710220	0.181469	46
-0.736725	0.133104	47
-0.754943	0.092290	48
-0.771524	0.049836	49
-0.785766	0.006966	50
-0.798324	-0.037378	51
-0.807357	-0.077960	52
-0.815151	-0.119634	53
-0.820687	-0.160938	54
-0.824986	-0.203160	55
-0.827397	-0.241607	56
-0.828918	-0.280626	57
-0.827959	-0.318463	58
-0.826160	-0.356746	59
-0.824133	-0.390489	60
-0.821717	-0.424427	61
-0.817408	-0.458118	62
-0.812685	-0.491977	63
-0.807362	-0.546426	64
-0.799868	-0.600302	65
