time = 1.4	Re = 10
0.132503	0.152121	0
0.176336	0.129840	1
0.200387	0.104914	2
0.224309	0.081428	3
0.257427	0.036738	4
0.280775	0.003487	5
0.318165	0.007083	6
0.348871	0.051545	7
0.356656	0.089369	8
0.360650	0.129815	9
0.355310	0.178613	10
0.344059	0.227909	11
0.323495	0.280628	12
0.309748	0.308568	13
0.295854	0.336212	14
0.279795	0.363776	15
0.262500	0.393290	16
0.244352	0.424864	17
0.225193	0.458069	18
0.200720	0.499558	19
0.176131	0.544650	20
0.160420	0.574283	21
0.146976	0.604025	22
0.124151	0.648957	23
0.085289	0.693388	24
0.053975	0.713912	25
0.021657	0.730179	26
-0.005321	0.730646	27
-0.046329	0.731155	28
-0.072448	0.720944	29
-0.108527	0.709015	30
-0.126630	0.697964	31
-0.160241	0.686067	32
-0.204926	0.665422	33
-0.252529	0.647312	34
-0.292826	0.631177	35
-0.336945	0.614861	36
-0.368734	0.599720	37
-0.409641	0.581864	38
-0.436432	0.566788	39
-0.475858	0.546790	40
-0.504110	0.528027	41
-0.532564	0.508345	42
-0.561058	0.486959	43
-0.589151	0.464512	44
-0.612024	0.443278	45
-0.634954	0.421791	46
-0.657848	0.397695	47
-0.680822	0.372969	48
-0.699586	0.348746	49
-0.718376	0.324456	50
-0.736397	0.298118	51
-0.754264	0.271446	52
-0.781077	0.224333	53
-0.794731	0.197300	54
-0.808428	0.170186	55
-0.829980	0.118554	56
-0.848811	0.063872	57
-0.863055	0.012639	58
-0.874767	-0.040412	59
-0.883200	-0.091862	60
-0.889153	-0.145633	61
-0.891716	-0.195963	62
-0.892388	-0.247320	63
-0.889855	-0.296892	64
-0.882552	-0.353498	65
-0.879505	-0.391613	66
-0.876532	-0.428209	67
-0.882245	-0.472411	68
