time = 0.6	Re = 10
0.137771	0.145679	0
0.169516	0.141557	1
0.201379	0.137104	2
0.251493	0.133210	3
0.286771	0.154499	4
0.312269	0.194086	5
0.327788	0.249221	6
0.331164	0.282211	7
0.333448	0.316260	8
0.330632	0.354352	9
0.325968	0.394501	10
0.316720	0.437445	11
0.304886	0.482323	12
0.287358	0.529990	13
0.264922	0.580024	14
0.249822	0.606562	15
0.234740	0.633172	16
0.215667	0.660617	17
0.195228	0.688697	18
0.168889	0.716994	19
0.140451	0.744609	20
0.107099	0.769028	21
0.069498	0.791432	22
0.028164	0.806491	23
-0.012662	0.816999	24
-0.051594	0.822473	25
-0.087957	0.826342	26
-0.119394	0.827708	27
-0.149973	0.830507	28
-0.204852	0.836187	29
-0.253517	0.843413	30
-0.297611	0.852282	31
-0.338680	0.862150	32
-0.376283	0.873150	33
-0.415904	0.909755	34
