time = 0.3	Re = 10
0.139633	0.143484	0
0.189689	0.156128	1
0.232038	0.174520	2
0.266903	0.203121	3
0.295998	0.240348	4
0.320270	0.286411	5
0.340289	0.338489	6
0.346681	0.368493	7
0.353016	0.398535	8
0.356755	0.430621	9
0.359589	0.463472	10
0.359388	0.497837	11
0.358170	0.532584	12
0.353792	0.568315	13
0.348196	0.603982	14
0.339419	0.640013	15
0.329455	0.675499	16
0.316619	0.710386	17
0.302538	0.745215	18
0.286267	0.778427	19
0.269421	0.811108	20
0.250867	0.842408	21
0.232208	0.872950	22
0.212409	0.902209	23
0.192888	0.931384	24
0.175341	0.984438	25
