time = 0.85	Re = 10
0.136171	0.147602	0
0.172911	0.135694	1
0.207512	0.123297	2
0.237711	0.108298	3
0.265853	0.094848	4
0.301286	0.110553	5
0.326167	0.152454	6
0.331882	0.183459	7
0.337004	0.214949	8
0.336035	0.253281	9
0.332792	0.292518	10
0.323289	0.336037	11
0.310398	0.382173	12
0.291867	0.432129	13
0.269599	0.485181	14
0.254650	0.514271	15
0.239175	0.543603	16
0.221236	0.576210	17
0.201211	0.609966	18
0.173992	0.648595	19
0.140174	0.691244	20
0.115460	0.712998	21
0.090193	0.735032	22
0.058340	0.752971	23
0.021184	0.767605	24
-0.019766	0.772789	25
-0.057652	0.771635	26
-0.088876	0.765276	27
-0.118540	0.761270	28
-0.167985	0.749436	29
-0.214714	0.740050	30
-0.255931	0.731461	31
-0.297279	0.724733	32
-0.335362	0.717380	33
-0.374282	0.710451	34
-0.407673	0.703298	35
-0.443602	0.696327	36
-0.476833	0.688531	37
-0.510252	0.680191	38
-0.540983	0.671613	39
-0.571845	0.662677	40
-0.601088	0.653079	41
-0.630364	0.643390	42
-0.685394	0.622560	43
-0.738979	0.598656	44
-0.775191	0.591860	45
-0.807041	0.590305	46
