time = 1.85	Re = 10
0.129362	0.156099	0
0.178661	0.125050	1
0.207913	0.084569	2
0.230679	0.055629	3
0.247458	0.011492	4
0.258884	-0.026542	5
0.273352	-0.071627	6
0.311860	-0.078109	7
0.351900	-0.034206	8
0.366482	0.007164	9
0.375039	0.052559	10
0.372664	0.107813	11
0.360969	0.164836	12
0.349104	0.194018	13
0.336711	0.222784	14
0.319884	0.253430	15
0.302084	0.283443	16
0.281347	0.312413	17
0.259199	0.343198	18
0.236417	0.376146	19
0.211176	0.414304	20
0.182298	0.464259	21
0.168700	0.493011	22
0.153631	0.523603	23
0.134250	0.566175	24
0.118712	0.620977	25
0.101107	0.650225	26
0.082370	0.675895	27
0.041152	0.713397	28
0.015392	0.723458	29
-0.030503	0.723643	30
-0.068469	0.709475	31
-0.099027	0.694079	32
-0.126371	0.680077	33
-0.141287	0.668531	34
-0.168629	0.655586	35
-0.196253	0.642715	36
-0.214650	0.631714	37
-0.262690	0.612710	38
-0.278555	0.603461	39
-0.330709	0.582650	40
-0.360852	0.567238	41
-0.390449	0.551091	42
-0.421501	0.532972	43
-0.451512	0.514103	44
-0.498790	0.478953	45
-0.523903	0.458118	46
-0.549110	0.436482	47
-0.579964	0.403466	48
-0.599877	0.380558	49
-0.619839	0.357519	50
-0.642128	0.325503	51
-0.658826	0.300333	52
-0.675540	0.275112	53
-0.695189	0.236961	54
-0.713856	0.196336	55
-0.730697	0.153508	56
-0.745713	0.108661	57
-0.755310	0.070393	58
-0.764132	0.030462	59
-0.770798	-0.011692	60
-0.776023	-0.055673	61
-0.777476	-0.093951	62
-0.778098	-0.133943	63
-0.775893	-0.174858	64
-0.772353	-0.216890	65
-0.766922	-0.250809	66
-0.761020	-0.285489	67
-0.752290	-0.323244	68
-0.742298	-0.362130	69
-0.731094	-0.395999	70
-0.718856	-0.430511	71
-0.704034	-0.464669	72
-0.688177	-0.499474	73
-0.672128	-0.529686	74
-0.655280	-0.560499	75
-0.636598	-0.590519	76
-0.617061	-0.621115	77
-0.596934	-0.648478	78
-0.575870	-0.676212	79
-0.552521	-0.703663	80
-0.528139	-0.731107	81
-0.504283	-0.754732	82
-0.479651	-0.778085	83
-0.453198	-0.800461	84
-0.425763	-0.822845	85
-0.398447	-0.842617	86
-0.370158	-0.862542	87
-0.337251	-0.882202	88
-0.300737	-0.902728	89
-0.248424	-0.930996	90
-0.202486	-0.955122	91
-0.161192	-0.987949	92
