time = 1.5	Re = 10
0.131816	0.152984	0
0.176884	0.128786	1
0.202137	0.100244	2
0.226269	0.075355	3
0.242610	0.049028	4
0.258910	0.023270	5
0.280739	-0.013595	6
0.318332	-0.012176	7
0.350972	0.032615	8
0.359979	0.071222	9
0.364683	0.112944	10
0.359444	0.163307	11
0.347537	0.214616	12
0.325621	0.268620	13
0.310887	0.297425	14
0.295953	0.325381	15
0.278769	0.353370	16
0.260251	0.383355	17
0.241458	0.414839	18
0.220748	0.449664	19
0.194986	0.493290	20
0.169444	0.541388	21
0.152472	0.574062	22
0.138669	0.607435	23
0.124417	0.636013	24
0.107934	0.664407	25
0.085165	0.687410	26
0.055309	0.710804	27
0.025408	0.725453	28
-0.017829	0.731272	29
-0.036286	0.727079	30
-0.086989	0.713292	31
-0.109303	0.700644	32
-0.146582	0.685108	33
-0.162041	0.674654	34
-0.198583	0.661852	35
-0.246057	0.640947	36
-0.296928	0.620900	37
-0.339725	0.602365	38
-0.386816	0.582013	39
-0.419586	0.563897	40
-0.462108	0.540915	41
-0.489043	0.522515	42
-0.529268	0.496345	43
-0.556955	0.473342	44
-0.584750	0.448928	45
-0.612241	0.422566	46
-0.639058	0.394844	47
-0.660302	0.369306	48
-0.681521	0.343192	49
-0.702206	0.314365	50
-0.722899	0.284515	51
-0.739047	0.256346	52
-0.755190	0.227656	53
-0.770139	0.197157	54
-0.784671	0.166071	55
-0.805231	0.112105	56
-0.815051	0.081317	57
-0.824815	0.050189	58
-0.838453	-0.007928	59
-0.843421	-0.038630	60
-0.848356	-0.069333	61
-0.853865	-0.125999	62
-0.855977	-0.184223	63
-0.854799	-0.240001	64
-0.850352	-0.297827	65
-0.842795	-0.351437	66
-0.832648	-0.405816	67
-0.819099	-0.457555	68
-0.808924	-0.486598	69
-0.798576	-0.516101	70
-0.785432	-0.556696	71
-0.773128	-0.594714	72
-0.768158	-0.641453	73
