time = 3.65	Re = 10
0.115750	0.174239	0
0.153316	0.136419	1
0.182831	0.108749	2
0.205416	0.072130	3
0.219299	0.029994	4
0.228102	-0.018242	5
0.227080	-0.071003	6
0.215977	-0.110783	7
0.199652	-0.149622	8
0.186250	-0.185544	9
0.177991	-0.220499	10
0.178204	-0.256682	11
0.181281	-0.292343	12
0.203650	-0.319424	13
0.228746	-0.341241	14
0.257417	-0.331879	15
0.289481	-0.311377	16
0.317975	-0.276343	17
0.344039	-0.233822	18
0.363531	-0.183702	19
0.368988	-0.158671	20
0.375996	-0.129803	21
0.376573	-0.104183	22
0.376761	-0.075710	23
0.372584	-0.045104	24
0.366400	-0.012467	25
0.355296	0.021030	26
0.338707	0.060519	27
0.314004	0.111033	28
0.295823	0.140901	29
0.274775	0.171656	30
0.244399	0.210443	31
0.209561	0.250940	32
0.175022	0.297354	33
0.158997	0.325064	34
0.144032	0.351514	35
0.129798	0.395981	36
0.120473	0.438112	37
0.113036	0.485990	38
0.100789	0.542044	39
0.102745	0.578994	40
0.107741	0.629283	41
0.067700	0.669437	42
0.050100	0.698210	43
0.028498	0.711323	44
-0.008518	0.715212	45
-0.043516	0.715010	46
0.015378	0.711382	47
-0.039811	0.710913	48
-0.018501	0.706510	49
-0.017766	0.709159	50
-0.025041	0.717221	51
-0.027499	0.715179	52
-0.029911	0.706179	53
-0.019732	0.708921	54
-0.068210	0.683352	55
-0.105760	0.662265	56
-0.111315	0.648731	57
-0.153789	0.619406	58
-0.185262	0.605280	59
-0.214469	0.593003	60
-0.251770	0.577220	61
-0.287031	0.560594	62
-0.337976	0.535325	63
-0.385261	0.507756	64
-0.421201	0.482987	65
-0.454205	0.457450	66
-0.477895	0.435381	67
-0.501602	0.412612	68
-0.538524	0.369709	69
-0.568413	0.327640	70
-0.584815	0.299529	71
-0.601380	0.270134	72
-0.619561	0.231285	73
-0.636191	0.190236	74
-0.642327	0.167755	75
-0.653999	0.124753	76
-0.663606	0.079729	77
-0.668120	0.042207	78
-0.671600	0.002307	79
-0.670985	-0.034640	80
-0.669307	-0.065028	81
-0.667331	-0.096052	82
-0.663004	-0.125860	83
-0.658445	-0.155905	84
-0.651601	-0.181377	85
-0.635269	-0.239084	86
-0.614053	-0.295060	87
-0.588243	-0.346116	88
-0.559103	-0.393214	89
-0.524968	-0.440237	90
-0.487669	-0.484423	91
-0.458608	-0.513327	92
-0.425951	-0.543398	93
-0.389451	-0.573547	94
-0.347375	-0.605834	95
-0.323453	-0.621299	96
-0.297122	-0.639268	97
-0.260205	-0.662759	98
-0.216227	-0.692471	99
-0.189744	-0.709147	100
-0.162928	-0.725416	101
-0.135606	-0.740839	102
-0.108103	-0.755565	103
-0.068779	-0.772252	104
-0.025316	-0.784118	105
0.029980	-0.787591	106
0.082411	-0.778315	107
0.130873	-0.763315	108
0.152126	-0.753229	109
0.176005	-0.746137	110
0.215463	-0.728541	111
0.233789	-0.718611	112
0.256529	-0.710673	113
0.273193	-0.700710	114
0.297107	-0.692897	115
0.315865	-0.682439	116
0.339844	-0.673266	117
0.369116	-0.657583	118
0.398670	-0.642015	119
0.430823	-0.623340	120
0.463249	-0.603404	121
0.494763	-0.581258	122
0.526770	-0.557401	123
0.559755	-0.530021	124
0.593419	-0.499589	125
0.616892	-0.474796	126
0.640763	-0.448276	127
0.665472	-0.416960	128
0.689249	-0.383952	129
0.709315	-0.351888	130
0.729234	-0.317664	131
0.746681	-0.281914	132
0.764776	-0.242359	133
0.774538	-0.215079	134
0.786517	-0.182900	135
0.795598	-0.150941	136
0.805603	-0.114424	137
0.812224	-0.079539	138
0.818467	-0.041876	139
0.822551	-0.002676	140
0.825785	0.039991	141
0.825618	0.071308	142
0.825417	0.108908	143
0.822725	0.144000	144
0.818722	0.183591	145
0.812870	0.216017	146
0.805576	0.253835	147
0.796515	0.289461	148
0.785421	0.328381	149
0.774738	0.357977	150
0.763552	0.388092	151
0.749662	0.419894	152
0.734555	0.453117	153
0.718412	0.482715	154
0.701130	0.513400	155
0.681843	0.543482	156
0.661001	0.574833	157
0.641919	0.599500	158
0.622430	0.624596	159
0.600033	0.650188	160
0.576081	0.676849	161
0.551277	0.701062	162
0.524827	0.726213	163
0.496865	0.749458	164
0.466804	0.773183	165
0.440529	0.791226	166
0.413497	0.809358	167
0.384455	0.826641	168
0.353984	0.844415	169
0.324575	0.859021	170
0.294123	0.873706	171
0.261668	0.887086	172
0.227543	0.900772	173
0.197493	0.910437	174
0.167329	0.919950	175
0.132922	0.928411	176
0.097892	0.936405	177
0.061017	0.941954	178
0.021553	0.947014	179
-0.022559	0.949969	180
-0.071284	0.951409	181
-0.101580	0.950655	182
-0.131097	0.950024	183
-0.161360	0.947783	184
-0.190671	0.945777	185
-0.238000	0.940919	186
-0.281430	0.935766	187
-0.319320	0.936508	188
-0.349014	0.939725	189
