time = 0.55	Re = 10
0.138086	0.145305	0
0.168796	0.142787	1
0.199604	0.140096	2
0.248245	0.140557	3
0.283560	0.162845	4
0.309443	0.202059	5
0.326229	0.255693	6
0.330560	0.287682	7
0.334138	0.320416	8
0.332739	0.357361	9
0.329862	0.396010	10
0.322650	0.437360	11
0.313123	0.480393	12
0.298242	0.525990	13
0.279460	0.573273	14
0.253688	0.623034	15
0.237490	0.648417	16
0.221260	0.673803	17
0.200296	0.699939	18
0.178230	0.725834	19
0.152433	0.749861	20
0.124175	0.773458	21
0.092329	0.793145	22
0.058807	0.810527	23
0.023945	0.823617	24
-0.011085	0.834021	25
-0.042457	0.840148	26
-0.073370	0.846559	27
-0.127649	0.856331	28
-0.175031	0.866727	29
-0.216928	0.878337	30
-0.254877	0.891045	31
-0.288780	0.906080	32
-0.321431	0.947267	33
