time = 0.2	Re = 10
0.140238	0.142780	0
0.185501	0.162852	1
0.225075	0.188114	2
0.260279	0.218104	3
0.291172	0.254749	4
0.318907	0.297661	5
0.344003	0.344378	6
0.364127	0.396843	7
0.380504	0.452733	8
0.386250	0.482182	9
0.391995	0.511630	10
0.395298	0.541952	11
0.398571	0.572269	12
0.399654	0.602976	13
0.400610	0.633662	14
0.399566	0.664268	15
0.398353	0.694874	16
0.395413	0.725085	17
0.392400	0.755268	18
0.387896	0.785272	19
0.383338	0.815261	20
0.377255	0.844993	21
0.371191	0.874677	22
0.370118	0.928998	23
