time = 2.7	Re = 10
0.123122	0.164250	0
0.154035	0.138055	1
0.181798	0.116305	2
0.199851	0.085332	3
0.214976	0.060954	4
0.227147	0.022048	5
0.236960	-0.005448	6
0.236198	-0.040594	7
0.235638	-0.071543	8
0.231583	-0.101444	9
0.227583	-0.131258	10
0.227221	-0.189436	11
0.267078	-0.216588	12
0.293843	-0.203208	13
0.323037	-0.183154	14
0.349832	-0.143929	15
0.372561	-0.095490	16
0.384715	-0.037047	17
0.385531	-0.006118	18
0.385638	0.026243	19
0.379452	0.057324	20
0.370925	0.089669	21
0.356486	0.123962	22
0.339378	0.157894	23
0.317178	0.191321	24
0.289532	0.227120	25
0.257529	0.265456	26
0.220460	0.307405	27
0.198997	0.335840	28
0.178262	0.367532	29
0.159905	0.405450	30
0.140953	0.452353	31
0.130759	0.485910	32
0.122424	0.516719	33
0.114393	0.548748	34
0.106576	0.580791	35
0.102872	0.610614	36
0.098716	0.640548	37
0.072794	0.671647	38
0.052339	0.690128	39
0.032943	0.716802	40
0.003315	0.716451	41
-0.029621	0.721284	42
-0.032345	0.717489	43
-0.028646	0.702494	44
-0.012158	0.709000	45
-0.053123	0.690310	46
-0.091226	0.674071	47
-0.121755	0.656042	48
-0.154951	0.639039	49
-0.189716	0.623268	50
-0.219371	0.608668	51
-0.248525	0.594859	52
-0.276238	0.580846	53
-0.314169	0.561189	54
-0.364064	0.534702	55
-0.379436	0.523559	56
-0.406051	0.506432	57
-0.432475	0.488978	58
-0.477914	0.452846	59
-0.500039	0.430794	60
-0.533682	0.396424	61
-0.564696	0.360019	62
-0.578160	0.339484	63
-0.605228	0.299160	64
-0.629403	0.257467	65
-0.649923	0.211621	66
-0.667000	0.164846	67
-0.681260	0.114697	68
-0.692048	0.063939	69
-0.696860	0.024452	70
-0.700246	-0.016930	71
-0.700991	-0.061880	72
-0.699530	-0.109757	73
-0.691621	-0.167704	74
-0.683843	-0.207020	75
-0.673998	-0.248747	76
-0.658289	-0.295525	77
-0.643909	-0.332682	78
-0.627188	-0.372113	79
-0.601146	-0.419486	80
-0.570112	-0.468375	81
-0.534880	-0.515940	82
-0.515069	-0.539560	83
-0.494792	-0.563629	84
-0.459990	-0.598516	85
-0.420284	-0.634668	86
-0.376314	-0.669809	87
-0.351492	-0.687877	88
-0.326265	-0.705972	89
-0.282276	-0.733730	90
-0.256152	-0.749219	91
-0.229746	-0.764603	92
-0.201026	-0.779177	93
-0.171680	-0.793460	94
-0.136831	-0.807786	95
-0.099547	-0.821281	96
-0.067920	-0.828890	97
-0.036192	-0.835688	98
0.000661	-0.839360	99
0.036179	-0.841087	100
0.074377	-0.838765	101
0.110583	-0.834657	102
0.147924	-0.827926	103
0.183028	-0.821177	104
0.211365	-0.813462	105
0.239171	-0.807020	106
0.267422	-0.798481	107
0.295181	-0.790906	108
0.320791	-0.781167	109
0.346758	-0.772872	110
0.373042	-0.762483	111
0.399653	-0.752599	112
0.443079	-0.733262	113
0.488677	-0.711429	114
0.532241	-0.687194	115
0.576665	-0.659447	116
0.614231	-0.632311	117
0.653231	-0.601841	118
0.691201	-0.568351	119
0.728326	-0.532141	120
0.759012	-0.498054	121
0.789493	-0.461153	122
0.817087	-0.423268	123
0.844096	-0.383131	124
0.865943	-0.345423	125
0.888214	-0.304398	126
0.909148	-0.257130	127
0.930548	-0.201257	128
0.943467	-0.162726	129
0.955660	-0.123319	130
0.965332	-0.090149	131
0.974594	-0.057655	132
1.001453	-0.004482	133
