time = 0.9	Re = 10
0.135846	0.147997	0
0.173401	0.134868	1
0.209106	0.119373	2
0.240083	0.102394	3
0.268179	0.086976	4
0.303767	0.101591	5
0.328784	0.143647	6
0.334370	0.175405	7
0.339045	0.207807	8
0.337367	0.247174	9
0.333177	0.287253	10
0.322412	0.331767	11
0.307957	0.379085	12
0.287930	0.429912	13
0.263688	0.484525	14
0.247804	0.514637	15
0.231209	0.545160	16
0.211808	0.579590	17
0.190071	0.615587	18
0.159607	0.658454	19
0.139018	0.682055	20
0.117785	0.705433	21
0.089194	0.728070	22
0.057166	0.749469	23
0.012689	0.763770	24
-0.030461	0.769327	25
-0.069365	0.762635	26
-0.104359	0.756470	27
-0.131888	0.748117	28
-0.160645	0.742718	29
-0.208723	0.729536	30
-0.256190	0.719285	31
-0.297970	0.709629	32
-0.340716	0.701139	33
-0.380222	0.691685	34
-0.420621	0.682121	35
-0.454954	0.672387	36
-0.492163	0.662116	37
-0.526358	0.650989	38
-0.560907	0.638840	39
-0.592391	0.626649	40
-0.624045	0.613841	41
-0.653822	0.600342	42
-0.683714	0.586553	43
-0.711510	0.572052	44
-0.739228	0.557465	45
-0.766076	0.541344	46
-0.793053	0.524799	47
-0.830876	0.510907	48
-0.863194	0.505076	49
