time = 3.4	Re = 10
0.117725	0.171528	0
0.153583	0.136740	1
0.182832	0.110403	2
0.204201	0.075021	3
0.217843	0.040700	4
0.228959	-0.008021	5
0.229899	-0.057106	6
0.224032	-0.091420	7
0.211483	-0.128792	8
0.198226	-0.166222	9
0.190055	-0.199093	10
0.189210	-0.232976	11
0.190566	-0.265890	12
0.212297	-0.288728	13
0.234909	-0.310023	14
0.263387	-0.300690	15
0.294905	-0.281035	16
0.324182	-0.246038	17
0.350891	-0.202021	18
0.370639	-0.148840	19
0.375881	-0.121213	20
0.381903	-0.091030	21
0.381497	-0.063224	22
0.379828	-0.032960	23
0.373759	-0.000333	24
0.364672	0.033640	25
0.349682	0.068080	26
0.329200	0.108037	27
0.299769	0.156208	28
0.279927	0.183196	29
0.257898	0.210459	30
0.228167	0.245105	31
0.196900	0.282290	32
0.168153	0.325222	33
0.142032	0.378528	34
0.129063	0.420234	35
0.120822	0.459988	36
0.112316	0.505648	37
0.100648	0.554696	38
0.105349	0.585831	39
0.111518	0.618799	40
0.073824	0.663739	41
0.049245	0.691362	42
0.025270	0.707046	43
-0.006453	0.723011	44
0.022638	0.713035	45
-0.021342	0.718780	46
-0.040809	0.704991	47
-0.034289	0.705449	48
-0.010797	0.712343	49
-0.015102	0.713083	50
-0.037291	0.711478	51
-0.034145	0.706506	52
-0.075578	0.681072	53
-0.097218	0.661889	54
-0.132950	0.632563	55
-0.173619	0.613607	56
-0.201335	0.601480	57
-0.228998	0.589399	58
-0.270125	0.572137	59
-0.311263	0.553221	60
-0.343775	0.535940	61
-0.374840	0.518140	62
-0.422537	0.485563	63
-0.462278	0.453343	64
-0.496447	0.420668	65
-0.516662	0.397713	66
-0.536896	0.374447	67
-0.560867	0.342393	68
-0.584030	0.308354	69
-0.594504	0.288105	70
-0.613848	0.250530	71
-0.631759	0.211106	72
-0.643804	0.176617	73
-0.655262	0.140339	74
-0.662573	0.104707	75
-0.672174	0.046102	76
-0.676777	-0.012156	77
-0.675860	-0.038628	78
-0.673197	-0.096769	79
-0.665707	-0.154533	80
-0.652450	-0.209829	81
-0.634905	-0.262613	82
-0.612418	-0.316315	83
-0.585838	-0.367869	84
-0.563294	-0.403365	85
-0.537328	-0.440255	86
-0.507111	-0.477794	87
-0.472071	-0.517311	88
-0.450655	-0.537125	89
-0.427944	-0.558207	90
-0.395742	-0.584809	91
-0.358970	-0.614080	92
-0.316376	-0.643170	93
-0.279517	-0.668121	94
-0.235495	-0.697891	95
-0.207226	-0.715116	96
-0.177133	-0.732820	97
-0.141537	-0.752597	98
-0.098395	-0.772704	99
-0.048370	-0.788886	100
-0.018272	-0.793148	101
0.012039	-0.796775	102
0.043138	-0.793786	103
0.072558	-0.790830	104
0.101970	-0.783266	105
0.129347	-0.777154	106
0.166887	-0.763769	107
0.201172	-0.751309	108
0.237460	-0.736944	109
0.272623	-0.722738	110
0.307381	-0.707303	111
0.341795	-0.691935	112
0.377917	-0.674677	113
0.414977	-0.656389	114
0.442301	-0.640445	115
0.470239	-0.624010	116
0.500619	-0.603660	117
0.530715	-0.582161	118
0.557774	-0.560218	119
0.585190	-0.536871	120
0.611512	-0.510976	121
0.639252	-0.482831	122
0.656630	-0.461779	123
0.676989	-0.438305	124
0.695226	-0.413281	125
0.715466	-0.385461	126
0.732825	-0.357135	127
0.750738	-0.326801	128
0.767534	-0.294055	129
0.784725	-0.258835	130
0.795416	-0.231261	131
0.808130	-0.199328	132
0.818061	-0.167883	133
0.828511	-0.132751	134
0.834994	-0.102212	135
0.842150	-0.067733	136
0.847033	-0.033711	137
0.851621	0.003518	138
0.854472	0.063352	139
0.854252	0.096057	140
0.853705	0.129786	141
0.850756	0.161679	142
0.847585	0.194243	143
0.842271	0.227468	144
0.836339	0.261713	145
0.822024	0.318982	146
0.812564	0.349626	147
0.802715	0.380886	148
0.790947	0.411020	149
0.778581	0.441954	150
0.764020	0.472438	151
0.748521	0.503736	152
0.718669	0.554657	153
0.701462	0.580548	154
0.684051	0.606900	155
0.665812	0.630758	156
0.647550	0.654603	157
0.627121	0.678352	158
0.606099	0.702441	159
0.566756	0.741483	160
0.544048	0.761736	161
0.521134	0.781963	162
0.494787	0.801505	163
0.467343	0.821404	164
0.434511	0.842563	165
0.397662	0.865144	166
0.349104	0.891743	167
0.297014	0.917229	168
0.253525	0.936550	169
0.211941	0.953882	170
0.175753	0.973571	171
0.147086	0.991216	172
