time = 1.0002	Re = 25	rotation = 8.33733e-06
-0.720588	0.291478	8162	
-0.720589	0.291476	8162	
-0.720635	0.291470	8162	
-0.720645	0.291469	8162	
-0.720730	0.291460	8162	
-0.720694	0.291469	8162	
-0.720734	0.291467	8162	
-0.720785	0.291450	8162	
-0.720766	0.291460	8162	
-0.720735	0.291471	8162	
-0.720885	0.291436	8162	
-0.721170	0.291371	7981	
-0.721221	0.291383	7981	
-0.721552	0.291309	7981	
-0.721660	0.291314	7981	
-0.721902	0.291274	7981	
-0.722026	0.291243	7981	
-0.722298	0.291180	7981	
-0.722427	0.291174	7981	
-0.722682	0.291130	7981	
-0.722719	0.291128	7981	
-0.722973	0.291094	7981	
-0.723346	0.291014	7981	
-0.723567	0.290987	7981	
-0.723933	0.290915	7981	
-0.724322	0.290844	7981	
-0.724355	0.290839	7981	
-0.724618	0.290805	7981	
-0.724973	0.290753	7981	
-0.725372	0.290688	7981	
-0.725736	0.290633	7981	
-0.725733	0.290649	7981	
-0.726417	0.290503	7981	
-0.726650	0.290478	7981	
-0.727200	0.290368	7981	
-0.727324	0.290385	7981	
-0.727798	0.290268	7981	
-0.728320	0.290200	7981	
-0.728606	0.290157	7981	
-0.728926	0.290104	7981	
-0.729309	0.290049	8831	
-0.729940	0.289930	8831	
-0.730505	0.289552	8831	
-0.730849	0.289411	8831	
-0.731472	0.289198	8831	
-0.731939	0.289077	8831	
-0.732364	0.288948	8831	
-0.732992	0.288748	8831	
-0.733443	0.288602	8831	
-0.733946	0.288470	8831	
-0.734393	0.288345	8831	
-0.734957	0.288204	8831	
-0.735535	0.288096	8831	
-0.735911	0.288017	8831	
-0.736602	0.287879	8831	
-0.737100	0.287799	8831	
-0.737460	0.287738	8831	
-0.738094	0.287624	8831	
-0.738670	0.287509	8831	
-0.739712	0.287227	8831	
-0.740366	0.287053	8831	
-0.741023	0.286883	8831	
-0.741533	0.286771	8831	
-0.742134	0.286647	8831	
-0.742858	0.286537	8831	
-0.743279	0.286451	8831	
-0.744125	0.286310	8831	
-0.744511	0.286239	8831	
-0.745342	0.286117	10217	
-0.745985	0.285989	10217	
-0.746718	0.285876	10217	
-0.747130	0.285804	10217	
-0.747878	0.285688	10217	
-0.748413	0.285579	10217	
-0.749118	0.285482	10217	
-0.749666	0.285393	10217	
-0.750276	0.285329	10217	
-0.751029	0.285185	10217	
-0.751613	0.285132	10217	
-0.752250	0.285056	10217	
-0.752820	0.284966	10217	
-0.753896	0.284776	10217	
-0.754490	0.284703	10217	
-0.755215	0.284613	10217	
-0.756036	0.284479	10217	
-0.756657	0.284422	10217	
-0.757384	0.284314	10277	
-0.757908	0.284235	10277	
-0.758428	0.284200	10277	
-0.758731	0.284242	10277	
-0.759174	0.284158	10277	
-0.759569	0.284192	10277	
-0.760234	0.284099	10277	
-0.760605	0.284087	10277	
-0.761101	0.284045	10277	
-0.761760	0.283967	10277	
-0.762268	0.283979	10277	
-0.762896	0.283918	10277	
-0.763451	0.283905	10277	
-0.763840	0.283915	10277	
-0.764654	0.283784	10277	
-0.765586	0.283622	10277	
-0.766389	0.283556	10277	
-0.767051	0.283495	4180	
-0.767665	0.283433	4180	
-0.768338	0.283405	4180	
-0.768966	0.283363	4180	
-0.769947	0.283242	4180	
-0.770684	0.283189	4180	
-0.771490	0.283080	4180	
-0.772207	0.283049	4180	
-0.772797	0.283038	4180	
-0.773211	0.283047	4180	
-0.773686	0.283047	4180	
-0.774198	0.283039	4180	
-0.774636	0.283065	4180	
-0.775136	0.283041	4180	
-0.775609	0.283062	4180	
-0.776334	0.282998	4180	
-0.776859	0.283001	4180	
-0.777722	0.282710	4180	
-0.778205	0.282670	4180	
-0.778686	0.282707	4180	
-0.779457	0.282644	4180	
-0.779936	0.282680	4180	
-0.780562	0.282651	4180	
-0.781135	0.282668	4180	
-0.781652	0.282686	4180	
-0.782400	0.282640	4180	
-0.783137	0.282597	4180	
-0.783813	0.282584	4180	
-0.784724	0.282438	4180	
-0.786783	0.281987	4180	
-0.788746	0.281008	5882	
-0.789846	0.280811	5882	
-0.790780	0.280635	5882	
-0.791784	0.280423	5882	
-0.792617	0.280330	5882	
-0.793426	0.280214	5882	
-0.794351	0.280045	5882	
-0.795160	0.279939	8376	
-0.796051	0.279785	8376	
-0.796214	0.279930	8376	
-0.796613	0.279971	8376	
-0.796892	0.280107	8376	
-0.797311	0.280183	8376	
-0.797794	0.280246	8376	
-0.798226	0.280319	8376	
-0.798604	0.280395	8376	
-0.798910	0.280542	8376	
-0.799356	0.280618	8376	
-0.799779	0.280694	8376	
-0.800211	0.280815	8376	
-0.800878	0.280795	8376	
-0.801298	0.280892	8376	
-0.801978	0.280881	8376	
-0.802372	0.280999	8376	
-0.803066	0.281001	8376	
-0.803450	0.281133	8376	
-0.803906	0.281225	8376	
-0.804446	0.281257	8376	
-0.804919	0.281341	8376	
-0.805538	0.281388	8376	
-0.805878	0.281540	8376	
-0.806486	0.281573	8376	
-0.806545	0.281924	8376	
-0.806952	0.282076	8376	
-0.807371	0.282215	8376	
-0.807763	0.282385	8376	
-0.808258	0.282494	8376	
-0.808596	0.282722	8376	
-0.809224	0.282803	8376	
-0.809698	0.282936	8376	
-0.810391	0.282995	8376	
-0.811076	0.283046	8376	
-0.811496	0.283259	8376	
-0.812009	0.283402	8376	
-0.812606	0.283511	8376	
-0.812975	0.283729	8376	
-0.813612	0.283884	8376	
-0.814175	0.284053	8376	
-0.814767	0.284200	8376	
-0.815348	0.284353	8376	
-0.815881	0.284572	8578	
-0.816363	0.284844	8578	
-0.816963	0.285037	8578	
-0.817476	0.285260	8578	
-0.818133	0.285465	8578	
-0.819131	0.285535	8578	
-0.819920	0.285754	8578	
-0.820645	0.285849	8578	
-0.821238	0.286000	8578	
-0.821734	0.286173	8578	
-0.822413	0.286282	8578	
-0.822945	0.286511	8578	
-0.823543	0.286765	8578	
-0.824202	0.287081	8578	
-0.824806	0.287305	8578	
-0.825238	0.287650	8578	
-0.825543	0.288051	8578	
-0.826031	0.288357	8578	
-0.826324	0.288754	8578	
-0.826663	0.289054	8578	
-0.827026	0.289400	8578	
-0.827463	0.289731	8578	
-0.827834	0.290111	8578	
-0.828114	0.290464	8578	
-0.828330	0.290841	8578	
-0.828580	0.291251	8578	
-0.828998	0.291597	8578	
-0.829454	0.291994	8578	
-0.830068	0.292334	8578	
-0.830669	0.292734	8578	
-0.831111	0.293172	8578	
-0.831608	0.293516	8578	
-0.831981	0.293932	8578	
-0.832185	0.294346	8578	
-0.832530	0.294786	8578	
-0.832759	0.295324	8578	
-0.833111	0.295741	8578	
-0.833297	0.296263	8578	
-0.833443	0.296789	8578	
-0.833712	0.297245	8578	
-0.833919	0.297734	8578	
-0.834276	0.298221	8578	
-0.834546	0.298720	8578	
-0.834770	0.299156	8578	
-0.835011	0.299709	8578	
-0.835197	0.300225	8331	
-0.835418	0.300753	8331	
-0.835792	0.301341	8331	
-0.836211	0.301960	8331	
-0.836553	0.302549	8331	
-0.836943	0.303125	9116	
-0.837430	0.303506	9116	
-0.837754	0.303989	9116	
-0.837983	0.304554	9116	
-0.838327	0.305084	9116	
-0.838660	0.305715	9116	
-0.839092	0.306338	9116	
-0.839340	0.306981	9116	
-0.839718	0.307630	9116	
-0.840113	0.308282	9116	
-0.840451	0.308959	9116	
-0.840736	0.309646	9116	
-0.840957	0.310290	9116	
-0.841319	0.310948	9116	
-0.841469	0.311684	9116	
-0.841641	0.312337	9116	
-0.841859	0.312925	9116	
-0.841880	0.313653	9116	
-0.842085	0.314419	9116	
-0.842454	0.315145	9116	
-0.842778	0.315899	9116	
-0.843029	0.316682	9116	
-0.843234	0.317470	9116	
-0.843561	0.318228	9116	
-0.843799	0.319011	9116	
-0.844188	0.319682	9116	
-0.844989	0.320015	9116	
-0.845308	0.320779	9116	
-0.845537	0.321602	9116	
-0.845892	0.322343	9116	
-0.846055	0.323233	9116	
-0.846312	0.324081	9116	
-0.846404	0.324902	9116	
-0.846667	0.325723	9116	
-0.846914	0.326549	9116	
-0.847061	0.327530	8929	
-0.847299	0.328494	8929	
-0.847497	0.329438	8929	
-0.847680	0.330385	8929	
-0.847953	0.331429	8929	
-0.847952	0.332590	8929	
-0.848002	0.333790	8929	
-0.848030	0.334781	8929	
-0.848055	0.335771	8929	
-0.848233	0.336547	8929	
-0.848227	0.337625	8929	
-0.848188	0.338725	8929	
-0.848196	0.339765	8929	
-0.848172	0.340895	10547	
-0.848127	0.342090	10547	
-0.848195	0.343251	10547	
-0.848155	0.344507	10547	
-0.848250	0.345561	10547	
-0.848321	0.346625	10547	
-0.848218	0.347842	10547	
-0.847987	0.349119	10547	
-0.847947	0.350415	10547	
-0.847845	0.351655	10547	
-0.847678	0.352821	10547	
-0.847496	0.354011	10547	
-0.847383	0.355147	10547	
-0.847221	0.356319	10294	
-0.847074	0.357618	10294	
-0.846968	0.358906	10294	
-0.846877	0.360135	10294	
-0.846685	0.361340	10294	
-0.846424	0.362658	10294	
-0.846194	0.363861	10294	
-0.845903	0.365088	10294	
-0.845454	0.366335	10294	
-0.845057	0.367667	10294	
-0.844726	0.369045	10196	
-0.844383	0.370426	10196	
-0.844029	0.371757	10196	
-0.843759	0.373079	10196	
-0.843422	0.374331	10196	
-0.843050	0.375578	10196	
-0.842762	0.376745	10196	
-0.842336	0.378005	10196	
-0.841901	0.379156	10196	
-0.841670	0.380199	10196	
-0.841286	0.381249	10196	
-0.840945	0.382264	10196	
-0.840444	0.383395	10196	
-0.840033	0.384223	10196	
-0.839562	0.385108	10196	
-0.838814	0.385878	10196	
-0.838248	0.386638	10196	
-0.837811	0.387422	2213	
-0.837303	0.388285	2213	
-0.836841	0.389049	2213	
-0.836431	0.389745	2213	
-0.835965	0.390499	2213	
-0.835567	0.391259	2213	
-0.835164	0.391956	2213	
-0.834837	0.392561	2213	
-0.834402	0.393263	2213	
-0.834054	0.393956	2213	
-0.833684	0.394561	2213	
-0.833375	0.395113	2213	
-0.832916	0.395832	2213	
-0.832606	0.396430	2213	
-0.832262	0.396994	2213	
