time = 0.0152	Re = 25	rotation = -0.00223215
-0.650348	0.649613	10728	
-0.650345	0.649616	10728	
-0.650340	0.649622	10728	
-0.650332	0.649631	10728	
-0.650321	0.649644	10728	
-0.650307	0.649659	10728	
-0.650291	0.649677	10728	
-0.650271	0.649699	10728	
-0.650248	0.649724	10728	
-0.650222	0.649752	10728	
-0.650193	0.649785	10728	
-0.650161	0.649820	10728	
-0.650126	0.649860	10728	
-0.650087	0.649903	10728	
-0.650045	0.649949	10728	
-0.650000	0.650000	10728	
