time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	5483	
0.623332	-0.231860	9040	
0.296648	-0.886871	1372	
0.272611	-0.044942	5517	
0.812128	-0.040858	4235	
0.393457	0.671764	8649	
0.337692	0.296006	8838	
0.141091	0.740034	3976	
0.474210	0.601348	4289	
0.520835	0.357238	6433	
0.720796	0.163319	784	
0.537890	0.516694	10425	
0.105855	-0.052905	6693	
0.186806	0.473650	3354	
0.215821	-0.729780	2383	
0.323440	-0.700974	2913	
0.222094	-0.227244	7356	
0.902498	-0.101003	8639	
0.100220	0.939518	9999	
0.652482	-0.658834	1961	
0.358653	0.501014	5085	
0.607480	-0.350513	7941	
0.581679	-0.171845	2692	
0.474944	0.246545	1195	
0.338357	0.349166	10570	
0.317758	0.556373	5299	
0.878212	0.018371	8227	
0.055617	-0.097737	9052	
0.019871	-0.116598	1214	
0.481271	0.376841	3713	
0.216952	0.130161	5038	
0.865120	0.017073	8227	
0.082668	-0.444646	1292	
0.010041	0.684674	6833	
0.647857	0.682125	1950	
0.264526	-0.204623	5266	
0.552151	-0.670672	533	
0.369101	-0.707486	3878	
0.570026	0.406905	1818	
0.288343	-0.133712	4465	
0.755899	-0.208559	3261	
0.896316	0.276946	7836	
0.891914	0.359219	1719	
0.116736	0.533931	2146	
0.412171	0.350466	8460	
0.249423	-0.373813	9887	
0.965593	0.175965	5476	
0.659734	0.065753	6363	
0.230323	-0.210492	4771	
0.618758	-0.050884	1001	
0.470564	0.431679	3616	
0.287758	-0.233363	8245	
0.102048	-0.815355	7323	
0.354150	0.103278	7670	
0.034563	0.937889	1080	
0.320440	-0.557795	4789	
0.140458	-0.805621	9919	
0.536918	-0.104685	7370	
0.099274	-0.295476	11301	
0.469931	0.681811	2294	
0.507649	-0.666813	7608	
0.410676	-0.720466	5049	
0.034188	0.965116	1080	
0.373131	-0.160222	2335	
0.050319	-0.269058	9589	
0.016089	-0.538532	6021	
0.749678	-0.321942	7148	
0.489227	-0.322519	11289	
0.178832	-0.658206	9127	
0.464200	0.748682	5377	
0.944336	0.215562	5471	
0.597222	0.566692	7659	
0.267621	0.357914	5740	
0.211835	-0.555326	11121	
0.218888	0.138928	10823	
0.056394	-0.024381	2753	
0.617743	0.084380	7452	
0.478950	0.353684	3165	
0.607474	0.428787	6168	
0.469409	-0.088440	7213	
0.229982	0.762941	3440	
0.904716	0.290665	6798	
0.324722	0.039098	9024	
-0.000321	-0.376279	557	
0.426222	0.770249	8028	
0.679791	-0.088420	6105	
0.483986	0.576995	4020	
0.230202	0.760365	4132	
0.314607	0.914588	8594	
0.472175	0.422696	3616	
0.154155	0.460730	5835	
0.645694	-0.570885	399	
0.187073	0.614974	7854	
0.747429	0.348947	3346	
0.276243	-0.650459	9694	
0.704400	-0.074404	10239	
0.164208	-0.750498	2835	
0.217949	0.498291	3455	
0.208731	-0.426379	9488	
0.702858	-0.637441	911	
0.512554	0.160382	2620	
0.787755	0.212163	6638	
0.218313	-0.089881	1217	
0.878854	-0.016342	5654	
0.715533	-0.028396	3489	
0.708544	-0.004428	3489	
0.003587	-0.461045	5308	
0.410348	-0.143963	6155	
0.297644	-0.198033	1587	
0.121618	0.961278	5491	
0.406259	0.138015	9331	
0.344183	0.577402	7868	
0.411091	-0.281868	2906	
0.399102	-0.396738	9180	
0.326216	0.905416	5169	
0.014015	0.066917	9103	
0.305348	0.765415	7176	
0.250977	0.354573	5036	
0.810288	-0.136514	7090	
0.378227	-0.807279	6271	
0.256323	0.183614	3093	
0.476453	-0.024607	8043	
0.458564	0.048727	6319	
0.442720	0.704827	7740	
0.434093	0.653307	5618	
0.508515	-0.827755	9799	
0.659453	-0.587471	6707	
0.847638	0.361871	6632	
0.177507	-0.860460	453	
0.010472	0.784089	3790	
0.134024	0.558250	10108	
0.490757	-0.061494	8129	
0.882686	-0.024063	5654	
0.413915	-0.652190	1091	
0.475857	0.566820	1465	
0.555749	-0.680822	533	
0.144128	0.298782	3795	
0.538875	-0.349170	2883	
0.146334	-0.680407	7690	
0.093081	0.820997	5875	
0.083572	0.600674	6020	
0.426252	-0.053985	2634	
0.580629	0.431908	3984	
0.027532	0.462767	4375	
0.307752	-0.534577	1215	
0.557006	-0.805620	6605	
0.622404	0.725423	8674	
0.158617	0.984701	5809	
