Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	-1.315576342e-06	-3.932279617e-05	1.424021045	1
0.002	-5.500191846e-06	-8.082406519e-05	4.885739796	25.14732017
0.003	-7.986265928e-06	-8.708137781e-05	4.362104404	143.8675339
0.004	-6.783698297e-06	-8.36798634e-05	3.574359813	21.35581319
0.005	-4.99926038e-06	-9.128645453e-05	4.021479866	16.50719363
0.006	-4.335261491e-06	-0.0001085534036	5.568826608	6.586297741
0.007	-4.404754888e-06	-0.0001290768316	7.654372888	2.118594072
0.008	-4.324507778e-06	-0.0001487385559	9.752689042	3.519590268
0.009	-3.469158548e-06	-0.0001663014446	11.51729424	7.661111609
0.01	-1.725356526e-06	-0.0001819763851	12.78490847	3.489550296
0.011	6.957428432e-07	-0.0001963713171	13.53333445	1.75129485
0.012	3.490862235e-06	-0.0002100294979	13.82941739	16.98933574
0.013	6.397029407e-06	-0.000223299008	13.78280685	23.90155238
0.014	9.23960404e-06	-0.0002363464354	13.5118679	1.193218851
0.015	1.193060186e-05	-0.0002492120111	13.12277552	1.51080921
0.016	1.444627253e-05	-0.0002618637121	12.69978073	5.77692369
0.017	1.680134937e-05	-0.0002742382633	12.30333076	3.552759973
0.018	1.902802802e-05	-0.0002862685603	11.97268416	1.81375993
0.019	2.116190813e-05	-0.0002979000253	11.73034605	1.05764686
0.02	2.32342555e-05	-0.0003090985589	11.58658254	2.712234892
0.021	2.526891896e-05	-0.0003198524578	11.54313829	1.003227795
0.022	2.72821526e-05	-0.0003301703631	11.59591673	0.7551756622
0.023	2.928391692e-05	-0.0003400770481	11.73675546	1.937067945
0.024	3.127965587e-05	-0.0003496084929	11.95458117	1.880103953
0.025	3.327195009e-05	-0.000358807296	12.23623062	0.8181619929
0.026	3.526175725e-05	-0.000367718974	12.56714932	1.928021224
0.027	3.724918833e-05	-0.0003763893476	12.93208201	0.656480653
0.028	3.923388871e-05	-0.0003848629024	13.315785	1.441950435
0.029	4.121516255e-05	-0.0003931818753	13.70373325	3.562086599
0.03	4.319197578e-05	-0.000401385776	14.08276937	0.7702296663
0.031	4.516294436e-05	-0.0004095110796	14.44163959	0.8163726994
0.032	4.712637858e-05	-0.0004175909707	14.77137656	1.694546024
0.033	4.908039246e-05	-0.0004256550159	15.0655089	0.9172364481
0.034	5.10230808e-05	-0.0004337287855	15.32009837	0.6368969371
0.035	5.295273017e-05	-0.0004418334892	15.53362325	0.4921986072
0.036	5.486802485e-05	-0.0004499856851	15.70673758	0.7281495607
0.037	5.676821725e-05	-0.0004581971329	15.84194105	2.526560532
0.038	5.865323897e-05	-0.0004664748291	15.9431949	1.345393518
0.039	6.052374459e-05	-0.0004748212651	16.01551684	0.8605563097
0.04	6.238108212e-05	-0.0004832348763	16.06458154	0.7497778606
0.041	6.422720664e-05	-0.0004917106567	16.09634851	0.8877844062
0.042	6.606455103e-05	-0.0005002409097	16.11673225	0.8678962323
0.043	6.789586717e-05	-0.0005088160531	16.13132459	7.704194885
0.044	6.972406079e-05	-0.0005174254322	16.14517405	1.605200497
0.045	7.155203296e-05	-0.0005260580791	16.16262351	0.5359079801
0.046	7.338254201e-05	-0.0005347033913	16.18720457	0.6317994175
0.047	7.52180911e-05	-0.0005433516959	16.22158504	0.4007269718
0.048	7.706084459e-05	-0.00055199467	16.26756368	0.3194872979
0.049	7.89125777e-05	-0.0005606256257	16.32610578	0.2772812194
0.05	8.077465394e-05	-0.0005692396594	16.39741228	0.2502926161
0.051	8.264802731e-05	-0.0005778336753	16.48101473	0.3126456873
0.052	8.453326516e-05	-0.0005864063059	16.57588853	0.4616707642
0.053	8.643058621e-05	-0.0005949577484	16.68057679	0.8272853753
