time = 2	Re = 90
0.143007	0.139862	0
0.183553	0.135713	1
0.222462	0.137413	2
0.260843	0.146135	3
0.299073	0.156451	4
0.334233	0.170294	5
0.367301	0.185522	6
0.391197	0.205231	7
0.413936	0.225664	8
0.429534	0.279825	9
0.422445	0.312273	10
0.413754	0.345395	11
0.393398	0.380537	12
0.369543	0.416333	13
0.337816	0.450902	14
0.302907	0.485876	15
0.263337	0.520954	16
0.220048	0.559599	17
0.195945	0.581686	18
0.172377	0.605842	19
0.144487	0.636597	20
0.112772	0.676332	21
0.085971	0.704364	22
0.051494	0.729439	23
0.007390	0.742637	24
-0.031980	0.750107	25
-0.069708	0.749773	26
-0.106995	0.749976	27
-0.137213	0.746794	28
-0.170426	0.744811	29
-0.200504	0.740880	30
-0.230641	0.736977	31
-0.288119	0.727825	32
-0.341666	0.715732	33
-0.394387	0.701605	34
-0.438485	0.687037	35
-0.486347	0.669017	36
-0.527716	0.651274	37
-0.568189	0.633608	38
-0.606906	0.613111	39
-0.643648	0.592688	40
-0.675357	0.574087	41
-0.708227	0.553649	42
-0.741265	0.530364	43
-0.772232	0.508992	44
-0.799677	0.487865	45
-0.826864	0.465623	46
-0.856556	0.437385	47
-0.883288	0.412747	48
-0.918108	0.390404	49
