time = 1	Re = 90
0.142217	0.140652	0
0.199460	0.155809	1
0.252781	0.179947	2
0.302624	0.209292	3
0.344430	0.244930	4
0.373307	0.288625	5
0.386557	0.341350	6
0.384878	0.372204	7
0.382821	0.403299	8
0.373423	0.437580	9
0.362402	0.472619	10
0.345730	0.509631	11
0.327270	0.547946	12
0.303913	0.587454	13
0.278488	0.628001	14
0.248839	0.669072	15
0.215679	0.710812	16
0.177208	0.752453	17
0.134582	0.791884	18
0.088921	0.825884	19
0.043309	0.855422	20
-0.000335	0.880269	21
-0.043142	0.902756	22
-0.086028	0.923363	23
-0.126852	0.942214	24
-0.163439	0.961074	25
-0.191714	0.980623	26
