time = 7.8	Re = 90
0.146966	0.135397	0
0.174660	0.116073	1
0.201043	0.099070	2
0.256418	0.087831	3
0.293569	0.088301	4
0.330102	0.089077	5
0.365112	0.090659	6
0.399547	0.092219	7
0.438602	0.095484	8
0.476397	0.098778	9
0.510456	0.102290	10
0.542961	0.106111	11
0.596242	0.118902	12
0.624278	0.148325	13
0.622368	0.180092	14
0.620279	0.211890	15
0.607237	0.254051	16
0.592658	0.295054	17
0.568573	0.339067	18
0.542886	0.379989	19
0.515012	0.417179	20
0.485424	0.452098	21
0.457034	0.475657	22
0.427425	0.497872	23
0.400031	0.514518	24
0.372116	0.530392	25
0.328380	0.543835	26
0.291894	0.548638	27
0.278232	0.539616	28
0.267333	0.528028	29
0.264229	0.512440	30
0.261738	0.495644	31
0.281017	0.461825	32
0.304731	0.430400	33
0.336106	0.404418	34
0.369637	0.376898	35
0.402526	0.347186	36
0.427845	0.307187	37
0.429744	0.259552	38
0.404374	0.236439	39
0.367872	0.218638	40
0.332773	0.215768	41
0.295950	0.214236	42
0.247906	0.225173	43
0.197433	0.245456	44
0.162277	0.271393	45
0.130175	0.305313	46
0.104025	0.354866	47
0.093169	0.387528	48
0.083196	0.424417	49
0.073352	0.480795	50
0.069057	0.514511	51
0.064890	0.550001	52
0.056730	0.607700	53
0.047006	0.658388	54
0.047230	0.698991	55
0.045717	0.696348	56
0.047927	0.699260	57
0.045646	0.696477	58
-0.004709	0.701446	59
-0.033768	0.699200	60
-0.066054	0.694586	61
-0.113849	0.678375	62
-0.158198	0.669224	63
-0.199616	0.658846	64
-0.230484	0.648165	65
-0.261279	0.637087	66
-0.306894	0.618139	67
-0.350144	0.597081	68
-0.383372	0.577296	69
-0.415986	0.556137	70
-0.454258	0.525280	71
-0.489084	0.492843	72
-0.524372	0.454003	73
-0.554476	0.414598	74
-0.574810	0.382112	75
-0.593935	0.348896	76
-0.612227	0.307077	77
-0.626167	0.268139	78
-0.633425	0.241118	79
-0.641262	0.213946	80
-0.645586	0.193258	81
-0.651959	0.172081	82
-0.658815	0.144861	83
-0.668589	0.120755	84
-0.676382	0.104500	85
-0.693325	0.083785	86
-0.698933	0.074049	87
-0.715419	0.047062	88
-0.722498	0.008245	89
-0.724185	-0.045766	90
-0.716906	-0.080165	91
-0.705476	-0.128156	92
-0.696246	-0.159874	93
-0.682217	-0.209198	94
-0.671315	-0.241104	95
-0.651979	-0.291939	96
-0.640720	-0.312893	97
-0.618319	-0.362789	98
-0.601819	-0.388895	99
-0.572286	-0.437015	100
-0.550158	-0.464146	101
-0.516563	-0.504545	102
-0.487678	-0.532470	103
-0.449723	-0.567199	104
-0.413911	-0.593459	105
-0.388670	-0.609900	106
-0.363001	-0.626618	107
-0.333933	-0.642346	108
-0.303423	-0.658445	109
-0.278942	-0.668408	110
-0.234373	-0.689123	111
-0.195118	-0.704729	112
-0.154596	-0.721973	113
-0.125625	-0.734902	114
-0.095655	-0.747590	115
-0.054066	-0.761813	116
-0.003144	-0.771818	117
0.028226	-0.772158	118
0.058959	-0.772338	119
0.090083	-0.768057	120
0.120619	-0.764397	121
0.148229	-0.757334	122
0.177113	-0.751498	123
0.205262	-0.743004	124
0.234947	-0.735414	125
0.280156	-0.719688	126
0.306177	-0.708780	127
0.335860	-0.697716	128
0.383562	-0.674496	129
0.408150	-0.660283	130
0.437741	-0.644382	131
0.468838	-0.623148	132
0.517133	-0.587906	133
0.554200	-0.555609	134
0.576350	-0.533971	135
0.598969	-0.511467	136
0.628002	-0.477321	137
0.659342	-0.437392	138
0.687190	-0.396703	139
0.715694	-0.350303	140
0.733019	-0.317088	141
0.750552	-0.281954	142
0.767047	-0.244592	143
0.783448	-0.204833	144
0.797858	-0.164097	145
0.813566	-0.115219	146
0.825842	-0.065237	147
0.835102	-0.007783	148
0.837855	0.037493	149
0.837683	0.087586	150
0.833522	0.132354	151
0.826979	0.180024	152
0.818175	0.220233	153
0.807257	0.264997	154
0.794690	0.304885	155
0.779845	0.347690	156
0.765685	0.381144	157
0.749351	0.417404	158
0.730961	0.452915	159
0.709456	0.491318	160
0.688845	0.523302	161
0.666220	0.557529	162
0.641053	0.591297	163
0.611626	0.627926	164
0.590431	0.650190	165
0.568441	0.673564	166
0.544516	0.695829	167
0.519717	0.718608	168
0.496242	0.736995	169
0.471045	0.756610	170
0.442255	0.776785	171
0.411925	0.797071	172
0.383856	0.813285	173
0.353688	0.830678	174
0.316290	0.849535	175
0.272719	0.869524	176
0.234878	0.884541	177
0.194129	0.899514	178
0.158944	0.910105	179
0.121416	0.920776	180
0.065550	0.931697	181
0.034733	0.935696	182
0.003748	0.939578	183
-0.026285	0.941059	184
-0.056348	0.942587	185
-0.090061	0.942479	186
-0.123947	0.941981	187
-0.170511	0.937829	188
-0.229872	0.929130	189
-0.283325	0.917905	190
-0.332630	0.906041	191
-0.390150	0.889307	192
-0.442573	0.871309	193
-0.491036	0.854530	194
-0.530060	0.841138	195
