time = 3	Re = 90
0.143780	0.139061	0
0.195717	0.123916	1
0.246465	0.122739	2
0.299609	0.130583	3
0.351989	0.141321	4
0.398739	0.156149	5
0.438842	0.173782	6
0.463877	0.196847	7
0.481547	0.223942	8
0.478703	0.258047	9
0.473014	0.293758	10
0.450794	0.330690	11
0.425312	0.366343	12
0.391185	0.396171	13
0.353956	0.422782	14
0.314137	0.441950	15
0.273127	0.459821	16
0.229709	0.477709	17
0.182277	0.505241	18
0.156212	0.527751	19
0.128894	0.561901	20
0.111358	0.593349	21
0.094215	0.627679	22
0.078930	0.663188	23
0.052579	0.703080	24
0.006133	0.715407	25
-0.042571	0.720273	26
-0.074669	0.712492	27
-0.127198	0.705598	28
-0.159739	0.699553	29
-0.192652	0.692654	30
-0.221720	0.685049	31
-0.250787	0.677436	32
-0.281388	0.668720	33
-0.312004	0.659553	34
-0.357095	0.640808	35
-0.411767	0.616101	36
-0.449281	0.594474	37
-0.497584	0.564229	38
-0.534717	0.536410	39
-0.569162	0.507828	40
-0.599611	0.479688	41
-0.629717	0.449816	42
-0.655198	0.420435	43
-0.681044	0.389105	44
-0.703225	0.359468	45
-0.725571	0.328715	46
-0.742703	0.302192	47
-0.760041	0.275155	48
-0.777763	0.244129	49
-0.795748	0.211849	50
-0.809871	0.182758	51
-0.823985	0.152949	52
-0.837104	0.121293	53
-0.849649	0.088897	54
-0.859275	0.056097	55
-0.868006	0.023061	56
-0.874566	-0.010026	57
-0.880577	-0.043019	58
-0.886796	-0.101073	59
-0.887895	-0.131313	60
-0.888931	-0.161610	61
-0.887630	-0.192503	62
-0.886489	-0.223877	63
-0.884667	-0.254209	64
-0.882856	-0.284170	65
-0.877062	-0.333801	66
-0.868756	-0.384068	67
-0.860242	-0.416198	68
-0.851267	-0.449151	69
-0.839161	-0.496982	70
-0.834114	-0.546261	71
