time = 4	Re = 90
0.144528	0.138261	0
0.176400	0.124693	1
0.207597	0.113495	2
0.240186	0.112392	3
0.272658	0.111740	4
0.308232	0.115901	5
0.343434	0.120282	6
0.377724	0.126306	7
0.411255	0.132475	8
0.468063	0.149456	9
0.510015	0.171820	10
0.528364	0.203278	11
0.530788	0.244855	12
0.511833	0.290276	13
0.486953	0.336092	14
0.451379	0.371640	15
0.414594	0.400061	16
0.378206	0.413578	17
0.342643	0.419845	18
0.310066	0.416263	19
0.275637	0.411805	20
0.236660	0.409597	21
0.186937	0.423321	22
0.156847	0.444759	23
0.124044	0.487349	24
0.102424	0.535008	25
0.092649	0.564904	26
0.082770	0.595288	27
0.071637	0.636789	28
0.057538	0.685337	29
0.049883	0.697818	30
-0.000163	0.706161	31
-0.040145	0.709692	32
-0.072370	0.700263	33
-0.110892	0.692073	34
-0.149816	0.684217	35
-0.190130	0.674334	36
-0.227695	0.662045	37
-0.278968	0.646292	38
-0.326212	0.628430	39
-0.376106	0.604165	40
-0.422053	0.577204	41
-0.459254	0.551149	42
-0.494378	0.523527	43
-0.528270	0.493334	44
-0.559619	0.462133	45
-0.578715	0.438560	46
-0.598131	0.414721	47
-0.620202	0.384689	48
-0.642301	0.353287	49
-0.667818	0.309666	50
-0.683309	0.280464	51
-0.699727	0.250247	52
-0.722242	0.203509	53
-0.745067	0.155433	54
-0.767228	0.105642	55
-0.778111	0.075078	56
-0.788079	0.044594	57
-0.792966	0.014951	58
-0.797868	-0.014676	59
-0.799250	-0.047200	60
-0.800311	-0.078707	61
-0.796305	-0.134594	62
-0.788605	-0.191749	63
-0.779353	-0.236464	64
-0.768649	-0.281445	65
-0.754740	-0.328397	66
-0.737931	-0.377206	67
-0.721401	-0.417675	68
-0.703408	-0.457531	69
-0.683766	-0.495752	70
-0.662325	-0.533876	71
-0.640042	-0.568142	72
-0.617035	-0.601788	73
-0.592811	-0.633860	74
-0.566460	-0.667101	75
-0.543901	-0.692219	76
-0.520093	-0.717829	77
-0.494523	-0.741940	78
-0.467176	-0.767140	79
-0.438510	-0.790158	80
-0.405257	-0.815710	81
-0.373180	-0.838726	82
-0.341776	-0.860056	83
-0.314972	-0.876074	84
-0.287517	-0.892146	85
-0.258046	-0.906815	86
-0.227424	-0.921430	87
-0.181837	-0.938040	88
-0.135340	-0.953453	89
-0.103935	-0.963513	90
-0.072405	-0.973252	91
-0.043394	-0.984835	92
-0.014881	-0.996435	93
