time = 17.85	Re = 1	rotation = 2.84076
0.272423	0.871305	7811	
0.050378	-0.616680	6871	
-0.657064	0.655890	7852	
0.101742	0.200978	5499	
0.561882	-0.205472	8500	
0.756031	0.337373	361	
0.077965	-0.426446	937	
0.591044	-0.368007	2307	
0.756653	0.242925	6433	
0.337361	-0.158760	4310	
0.453978	-0.157532	7457	
0.735408	0.108720	2313	
0.126390	0.076420	8125	
0.585031	0.461703	4438	
0.108080	-0.840284	3261	
0.293959	-0.742080	6543	
-0.027320	0.350728	1318	
0.517954	-0.713843	7666	
0.749787	-0.577730	9252	
-0.354861	0.853351	8766	
0.677986	0.194831	4190	
0.175438	-0.597116	5446	
0.208928	-0.171820	1434	
-0.284431	-0.542822	775	
-0.052027	-0.534107	1850	
0.254497	-0.187141	6646	
0.655595	0.399712	3223	
0.115920	-0.288375	3206	
0.493334	-0.497677	7266	
-0.047835	-0.268276	337	
0.045023	-0.134990	3181	
0.353458	-0.134445	2545	
-0.002867	0.233056	4404	
0.526940	-0.332557	9338	
-0.397566	-0.613239	7585	
0.726430	-0.333137	7406	
-0.406793	-0.849458	1527	
0.080669	0.421308	4941	
0.320740	-0.799043	388	
0.341887	-0.720593	2236	
0.583650	-0.034704	8661	
0.159413	0.036699	4947	
0.403235	-0.292870	2248	
-0.899172	-0.262963	8537	
0.296933	-0.913143	2067	
0.392453	0.703550	2394	
0.229972	-0.236578	9092	
-0.534175	-0.306262	2523	
0.807282	-0.554732	7794	
0.158370	-0.478880	5013	
0.052720	0.415725	4270	
-0.122245	-0.588730	6976	
0.539380	-0.021979	4904	
-0.058121	0.293884	8676	
-0.572533	0.396177	6412	
0.186172	0.369565	4956	
0.513801	-0.784971	1353	
0.029825	-0.731662	4031	
-0.877377	-0.127357	8585	
-0.437600	-0.199232	8819	
-0.377592	-0.001656	2383	
0.835743	0.087096	5649	
0.422857	-0.666191	8433	
0.367554	-0.733268	2335	
0.952866	0.167803	855	
0.151801	0.411941	6644	
-0.236523	0.124818	2285	
-0.213652	-0.780405	1721	
0.425759	-0.341874	4855	
-0.378681	-0.500486	8132	
0.068725	-0.822606	1859	
0.543350	-0.644116	8547	
0.463017	-0.848634	3072	
0.812879	0.042800	1923	
0.384360	-0.061207	1089	
0.438018	-0.863815	3072	
-0.042542	-0.760418	5809	
-0.057051	0.154756	3495	
0.015734	-0.563043	7589	
0.272577	-0.207712	3850	
0.684665	0.001730	5410	
-0.063684	0.223342	5071	
0.837996	-0.155049	6630	
-0.330415	-0.892254	2761	
0.063931	0.116413	242	
-0.586111	-0.318700	2398	
0.335723	-0.820505	1029	
0.176927	-0.509650	719	
0.749030	0.214602	6452	
0.846821	-0.123993	6967	
0.963559	-0.087092	1518	
0.511600	-0.036870	2540	
0.565608	0.481738	1510	
0.464387	-0.651565	7662	
0.520110	0.656775	6269	
0.755380	-0.105012	4386	
0.187917	-0.760461	5605	
0.241380	-0.421138	1116	
-0.221139	-0.844010	5090	
0.590583	0.471858	8749	
-0.439951	-0.527658	1735	
-0.943021	-0.108733	1570	
-0.315500	-0.460739	3346	
0.694275	-0.138833	7010	
0.231558	0.189156	2875	
0.499730	-0.522741	660	
0.272370	-0.358784	6102	
0.259627	-0.367688	6088	
-0.388626	-0.647244	1234	
0.068670	0.388182	5019	
0.097784	0.420542	5751	
0.942524	0.230740	557	
-0.164012	0.053322	8240	
0.672133	0.388629	3237	
-0.424607	-0.110927	8507	
-0.392403	-0.517462	7773	
0.921992	-0.276626	4795	
0.843006	-0.113647	6746	
0.395581	-0.050256	2221	
0.522084	-0.245630	6442	
-0.623603	0.520422	6147	
-0.347240	-0.167056	1185	
-0.059928	0.215282	5861	
-0.049556	0.214681	5734	
0.843759	0.043746	2945	
0.768559	0.288594	5460	
-0.531735	-0.812784	5573	
0.110050	-0.875470	5533	
-0.579376	0.687717	4072	
-0.247276	-0.872547	5415	
0.408692	0.709450	3912	
-0.147351	0.110855	4723	
0.521398	-0.585305	7047	
0.327770	-0.670237	8178	
0.739422	0.208897	5471	
0.007124	-0.883365	8655	
0.271758	-0.127027	4415	
-0.092986	-0.645121	1544	
-0.049419	-0.848555	5518	
-0.304580	-0.130203	9032	
-0.775982	0.426458	7996	
0.462582	0.717902	5715	
0.258100	0.347256	4861	
0.655114	-0.001979	2961	
0.410880	0.637298	3685	
-0.049640	-0.724482	5899	
-0.184501	-0.961008	897	
0.494913	-0.815680	3970	
0.257056	0.963212	8514	
-0.569358	0.629339	7882	
-0.919428	-0.200353	8703	
0.622122	-0.307531	3587	
0.213717	-0.825283	6859	
-0.278538	0.005102	8866	
0.639667	-0.318298	3743	
0.373860	-0.135278	3742	
-0.292211	-0.858885	5388	
-0.166937	-0.767314	3382	
0.621279	-0.228316	1102	
0.170550	-0.360759	6764	
0.782906	0.104019	2245	
-0.249435	-0.228053	5712	
-0.255827	-0.948131	7883	
0.674015	0.481522	2395	
0.698372	-0.229200	1320	
-0.485028	-0.388268	5016	
0.251932	-0.476974	7651	
0.569144	-0.278887	374	
0.755076	0.307351	4992	
0.332176	-0.314969	7053	
0.647790	0.090990	4440	
0.906129	0.378351	6189	
-0.064803	0.293050	8742	
-0.170154	-0.750987	1366	
0.142082	0.238730	2639	
-0.839725	0.398867	1803	
-0.906245	-0.191149	8703	
0.133222	-0.287818	2554	
-0.143670	0.215406	5070	
0.312416	-0.128044	5120	
0.549101	-0.181910	814	
0.820214	-0.188394	5904	
0.657468	0.140156	5059	
0.398390	-0.577534	9180	
-0.423834	-0.320298	8474	
-0.258399	-0.832952	5679	
0.776666	-0.061960	2424	
0.497790	-0.088056	4159	
0.385968	-0.102144	2234	
-0.644544	0.372923	3216	
0.945017	-0.157127	1776	
-0.263316	-0.693194	1271	
-0.217375	-0.031402	2029	
0.680654	-0.321216	4454	
0.134972	-0.264055	1417	
0.117758	-0.887922	7632	
0.733330	-0.295607	7715	
-0.311291	-0.065287	6429	
0.278279	0.209338	9209	
0.523722	-0.102234	6312	
0.199880	-0.622639	8032	
0.831768	-0.193151	5904	
0.293928	-0.506829	2094	
-0.200394	-0.603326	5997	
0.379507	-0.750659	3196	
-0.908439	0.125983	6484	
0.369219	-0.861006	1165	
-0.069431	-0.019695	4704	
0.329936	-0.362291	6275	
0.242509	0.234975	5014	
0.301192	-0.167568	2474	
-0.526308	0.740197	6947	
0.535530	-0.216124	6067	
0.641818	-0.198926	3548	
0.094734	0.414792	4247	
0.100839	-0.472123	2858	
0.234688	0.348720	4974	
0.581142	0.131996	5814	
-0.942652	-0.183583	9204	
-0.882255	-0.001108	2813	
-0.130539	-0.701142	4235	
0.087150	-0.501474	4930	
-0.206406	-0.017757	1905	
-0.509627	-0.125879	2407	
0.125961	-0.602025	3675	
0.113687	0.380091	2401	
0.360136	-0.627971	9102	
0.310278	-0.656839	7576	
0.300595	-0.298828	7253	
0.328188	-0.192684	2380	
0.491947	-0.798065	3970	
0.347840	-0.446568	3434	
-0.306551	0.853340	6002	
0.110302	0.421126	8772	
0.784232	-0.551511	6577	
-0.264609	-0.549041	2116	
0.010818	-0.635596	4246	
0.524342	-0.093692	5789	
0.496363	-0.313380	4600	
0.921874	0.301490	7234	
0.902768	0.386755	6189	
0.397677	-0.457287	1317	
-0.355516	-0.640345	8247	
0.346694	0.729037	3264	
-0.548568	0.483324	4536	
0.846993	0.163786	5907	
0.167407	0.031233	4947	
-0.205027	-0.004866	1783	
-0.216293	-0.452036	416	
0.543873	0.560259	4271	
0.568046	-0.556482	7748	
0.035021	-0.620597	7676	
-0.044517	0.240677	5673	
0.295287	0.881864	312	
-0.128307	0.137619	3842	
0.321169	0.869820	276	
0.653619	-0.345610	3274	
-0.216924	0.072202	2603	
-0.143619	0.240730	4829	
0.407851	-0.155799	1186	
-0.516835	-0.308105	2505	
0.616433	0.113074	4012	
-0.349080	-0.499002	5881	
0.278324	-0.918562	735	
0.765191	0.345910	361	
0.544280	-0.579561	8422	
0.276102	-0.520020	872	
0.166060	-0.639113	8302	
-0.767776	0.553475	1643	
0.167826	0.133387	4078	
-0.165368	0.168112	4152	
0.771131	-0.428756	7997	
0.567819	0.041040	6733	
-0.335176	-0.562265	1699	
0.337840	0.236773	2378	
0.336219	-0.692895	6887	
-0.710503	0.357425	2325	
-0.928426	0.035884	7602	
0.760420	-0.459444	5363	
-0.366706	-0.459195	2980	
0.384190	-0.481419	8180	
0.306741	0.870297	5065	
0.192405	0.192795	1140	
0.547244	-0.492594	7445	
0.059945	-0.706943	2544	
0.745159	0.071142	6434	
0.105653	-0.499836	5516	
0.578004	0.108006	5814	
0.655808	0.450759	5356	
0.494096	-0.337026	8927	
0.937082	-0.234281	8747	
0.377897	0.843128	968	
0.178363	-0.568502	2646	
0.245755	-0.332698	578	
0.763149	-0.439881	1459	
0.602588	0.238123	7712	
0.175453	0.319886	6685	
-0.363842	0.835160	4086	
0.286981	-0.342008	5598	
0.020905	-0.784544	8392	
-0.445760	-0.213976	8584	
0.490249	0.566860	2371	
-0.941462	-0.195486	9279	
0.719598	-0.295733	2807	
-0.199522	-0.642698	2724	
-0.598021	-0.772530	5780	
0.769159	-0.441059	1459	
0.761078	-0.032022	9244	
-0.125289	-0.568994	5216	
-0.334123	-0.428738	3084	
0.191808	-0.551815	2467	
0.137764	-0.543813	1117	
-0.152151	-0.776052	3382	
-0.571966	-0.246886	1984	
0.047033	-0.624611	6871	
0.745801	-0.069211	2609	
-0.026752	-0.842606	3832	
-0.320850	-0.682251	995	
-0.011429	-0.905497	6043	
0.677335	0.000079	5410	
-0.457839	-0.075189	7043	
0.718981	-0.071545	9225	
0.590118	-0.284136	754	
-0.586918	0.616634	7417	
0.018312	0.119917	5189	
0.783752	0.248164	4872	
0.201565	-0.414434	4774	
0.907510	0.385447	6189	
-0.341709	-0.497066	5881	
0.320048	-0.404187	6219	
0.576553	0.110941	5814	
0.603332	-0.244809	1328	
0.045208	-0.409902	5574	
0.017524	-0.458371	4581	
-0.385469	-0.362864	5075	
0.076772	-0.763832	6506	
0.804467	0.003390	469	
0.515796	-0.001867	3166	
0.805198	-0.155347	6540	
0.507621	0.645041	5138	
-0.487567	-0.435634	1218	
0.159025	0.136069	4078	
-0.025806	-0.707031	4071	
0.662287	-0.055899	4434	
-0.574196	-0.211012	8938	
0.407766	-0.640410	6419	
-0.048054	-0.263950	337	
0.774775	-0.263185	5245	
0.222967	-0.447307	4729	
-0.102687	0.105481	8420	
0.583033	0.471752	8749	
0.382556	-0.241021	6468	
-0.048455	0.357312	4682	
0.475242	-0.151664	3302	
-0.195030	-0.540649	8622	
0.775247	-0.359813	7437	
0.737798	0.036634	570	
0.918642	-0.278001	8801	
0.515342	-0.716953	7666	
0.232890	-0.538206	3974	
0.487658	-0.144086	623	
-0.446692	-0.788743	6099	
0.193524	0.172215	1771	
0.732009	0.549776	4839	
0.645310	0.300513	710	
-0.117995	0.184385	3875	
0.082600	-0.888931	5591	
0.853389	-0.477364	4198	
0.252407	-0.664098	5294	
0.803736	-0.067314	4259	
-0.198381	-0.561299	7735	
0.397425	0.727298	3912	
0.747372	-0.268455	1953	
0.639275	-0.691870	2356	
-0.004183	-0.985044	6151	
0.560049	-0.547431	7357	
-0.445477	-0.147409	7166	
0.498001	-0.210136	4420	
0.872946	0.072289	5917	
0.548776	-0.173904	5455	
-0.502363	0.713069	3284	
0.451026	-0.154069	7510	
0.309455	-0.414275	6231	
-0.032953	-0.608221	2099	
-0.028439	0.297004	3749	
0.762776	-0.439225	1459	
-0.923558	-0.126856	8850	
0.042717	-0.861763	9024	
0.875871	0.456843	6165	
-0.463512	-0.838833	2543	
-0.914421	0.154343	5522	
0.421454	-0.717976	5559	
-0.186807	-0.744812	1366	
-0.088392	-0.785761	5248	
-0.610243	0.645580	3156	
0.142395	0.235780	2639	
0.137621	-0.833612	4823	
-0.390297	-0.016389	2698	
0.648795	-0.561263	925	
0.391215	-0.484556	8180	
-0.178863	-0.646092	2226	
-0.591785	0.686690	4072	
-0.428950	-0.182741	4707	
-0.468028	-0.443673	1281	
0.091982	-0.759029	4834	
-0.399378	-0.475078	5681	
-0.428145	0.825061	8776	
0.240403	-0.224346	8940	
0.290470	-0.648622	5919	
-0.938885	0.131765	7680	
0.503814	0.024300	2469	
-0.411886	-0.329561	4531	
-0.122101	-0.946620	2458	
0.543557	-0.503360	7445	
0.072997	0.441078	7802	
0.542407	-0.143578	7294	
-0.854071	-0.427625	8365	
0.269050	0.177683	5739	
-0.082973	-0.937657	8383	
0.195776	-0.786089	5726	
0.894476	0.005350	931	
0.047735	0.117031	537	
-0.328873	0.031424	5619	
0.589976	0.562007	3775	
0.681627	-0.332504	8651	
0.759539	-0.614641	1614	
0.031094	0.337943	4411	
0.010726	-0.491500	4206	
-0.531548	-0.364592	1421	
0.071131	-0.767305	7070	
-0.260869	0.096597	2263	
-0.863722	0.342779	1456	
0.688351	0.232587	2979	
0.245356	-0.457505	3952	
0.572652	-0.581226	8947	
0.296184	-0.560654	6674	
-0.160260	-0.330511	5470	
-0.953502	0.000299	6830	
-0.282503	-0.579334	6501	
0.071099	-0.826355	6457	
-0.020452	-0.754328	6277	
0.461285	-0.736987	6517	
0.314936	-0.708909	8011	
0.247059	-0.528582	2300	
-0.892901	0.074797	957	
0.022630	-0.634140	8049	
-0.076393	-0.701714	5182	
0.386489	-0.741390	1789	
0.756521	0.048331	2218	
0.136802	-0.458832	4891	
0.709897	-0.255972	314	
0.601943	0.527839	8618	
0.618220	0.565500	4513	
0.390891	-0.371454	6902	
0.656026	-0.052612	4434	
0.594105	-0.062296	9054	
0.790844	0.104748	2892	
-0.519475	-0.430720	3496	
0.432258	-0.337292	5188	
0.223468	-0.322994	5091	
0.089242	0.259591	2699	
0.594634	-0.328101	3039	
0.145408	-0.578096	2420	
-0.850161	-0.360743	5122	
-0.437128	-0.398732	5376	
-0.254027	0.892939	6473	
-0.007577	-0.888491	4726	
0.620416	0.276607	8806	
0.013404	0.286982	5097	
-0.084081	-0.515467	1152	
0.095311	-0.446331	7215	
0.455064	-0.638602	7396	
-0.473395	-0.428709	1218	
0.229893	0.899350	1044	
-0.664156	-0.679969	7839	
0.364575	0.767793	6334	
0.225946	-0.787876	5163	
0.398334	-0.493466	8454	
0.417009	-0.775560	6586	
0.249754	-0.928151	2954	
-0.287117	-0.694537	400	
-0.020683	-0.469288	3504	
0.075690	-0.082154	7025	
0.335962	-0.564855	6237	
-0.310021	-0.639896	8150	
-0.245951	-0.870908	5415	
-0.041722	-0.810265	5266	
0.107900	-0.963496	7962	
0.193068	0.312850	5842	
-0.496301	-0.225607	4849	
0.845893	0.106966	6613	
0.466990	0.618155	1642	
0.175907	0.203013	7223	
0.144441	-0.308190	4282	
0.197404	-0.335102	2342	
0.243237	-0.591210	7433	
0.148734	-0.812852	4905	
0.442854	-0.848818	1653	
-0.396521	-0.381808	5374	
-0.083584	0.925022	9003	
0.286895	0.157983	1006	
0.169325	-0.452370	5838	
-0.527576	-0.211762	7898	
0.025493	0.079481	359	
-0.091721	-0.743778	5173	
-0.369475	-0.118577	787	
-0.685537	0.588411	7722	
-0.876254	-0.411155	7695	
0.338378	0.275122	3097	
0.161531	-0.376865	5984	
0.162912	-0.354358	6764	
-0.922481	-0.296945	5740	
0.709551	-0.172827	3507	
0.413826	-0.302000	7541	
-0.243544	-0.548963	804	
0.597228	0.621805	6075	
0.505058	-0.793087	4281	
0.293519	-0.306136	7253	
0.925415	-0.304670	7092	
0.619186	-0.139775	1600	
0.299046	-0.345633	4766	
-0.772339	-0.533701	5165	
0.236082	0.079804	9146	
0.042749	0.333174	4962	
0.413674	-0.090493	1864	
-0.395559	-0.377403	5374	
0.167022	-0.476575	5013	
0.606226	0.621546	5218	
0.548364	-0.522952	6325	
0.808642	-0.025831	4154	
0.270834	-0.744475	6230	
0.252617	-0.517740	6206	
0.831158	0.142945	6401	
0.332872	0.779642	6248	
-0.547072	0.724981	6216	
0.054256	0.431320	4968	
-0.373533	-0.794085	5847	
0.609911	0.473898	7785	
-0.649590	0.599144	8298	
-0.886555	-0.258141	5227	
-0.617779	0.696816	9215	
-0.906905	-0.316582	696	
0.383478	-0.200924	6555	
0.075438	-0.380102	3798	
-0.006461	0.281859	4398	
-0.835849	0.336813	7923	
0.693275	0.272268	2953	
0.066213	-0.727156	3299	
0.119410	0.147633	2826	
0.634212	0.338495	7086	
0.027449	0.257105	5926	
0.110112	-0.633611	8142	
0.480442	-0.731951	7537	
-0.448896	-0.553535	4034	
0.075076	-0.420107	8063	
0.625634	-0.109859	2895	
-0.266605	-0.057763	6625	
-0.622738	0.694784	2178	
0.352233	-0.697271	3283	
0.198420	0.285003	762	
0.025015	-0.796636	8392	
-0.388617	-0.432035	3099	
0.274949	-0.372628	6171	
-0.005825	-0.485802	4213	
0.376752	-0.062411	549	
0.643088	0.199000	6019	
0.690227	0.198849	1835	
0.907534	-0.300180	8801	
0.622227	0.243243	4258	
0.213561	-0.720231	2168	
-0.568623	0.741612	8307	
0.188697	-0.396523	6185	
-0.442643	-0.528675	2052	
-0.272263	-0.845050	5679	
0.380154	-0.881610	7315	
0.901851	0.145086	7478	
0.193921	0.889722	8277	
-0.374125	-0.868362	884	
0.390503	-0.294672	6538	
-0.350127	0.832635	4086	
0.524471	-0.666934	4883	
0.596202	-0.738176	6103	
0.262083	-0.645552	5320	
0.147062	-0.397926	1529	
-0.052863	-0.876119	5640	
0.040027	0.345631	4411	
-0.335762	-0.911544	1256	
0.299818	-0.447885	8364	
0.540352	-0.287289	7311	
0.581533	0.505554	7134	
-0.029477	-0.808251	1680	
-0.076051	-0.274273	2292	
-0.157345	0.111367	6959	
0.954735	-0.149883	2063	
0.535786	-0.378358	4886	
-0.414683	-0.443095	4463	
-0.249508	-0.635269	3759	
-0.604432	0.533772	1174	
0.328573	0.716981	2891	
0.466958	-0.274018	3580	
0.376880	-0.316504	3335	
-0.059123	-0.720296	6250	
-0.506896	-0.409815	2589	
-0.152177	-0.596989	6657	
-0.259482	-0.938222	7883	
-0.121776	-0.313882	3874	
0.332902	-0.498846	5880	
-0.871953	0.368185	904	
0.254436	-0.708598	7203	
-0.372837	-0.170065	1021	
0.895114	-0.076312	8813	
-0.279361	0.001593	8866	
-0.902623	0.277442	1343	
0.618497	0.196915	5641	
0.729885	0.450845	5408	
0.768976	0.072859	2254	
0.596099	0.466032	4419	
0.641027	-0.219357	1740	
-0.562094	-0.164281	6561	
-0.708466	0.608309	8373	
-0.109753	-0.570146	5216	
-0.688954	-0.621295	7919	
0.228910	0.156353	5604	
-0.732332	-0.603484	1322	
0.730450	-0.599526	6436	
0.761903	0.275306	5606	
0.217790	-0.500127	548	
-0.195941	-0.698929	5150	
0.240307	-0.212093	1270	
0.740878	0.194089	4751	
0.280858	-0.946658	4529	
0.443710	-0.746514	7153	
0.569765	-0.784048	1175	
0.511268	-0.192002	6935	
0.004588	-0.552937	7479	
-0.058852	0.353370	3755	
0.266702	-0.816753	4145	
-0.322463	-0.935276	3184	
-0.056985	-0.707745	4115	
0.151668	-0.005099	5477	
0.045010	-0.624390	6871	
0.649863	0.647838	6000	
-0.864608	-0.196209	3334	
-0.412151	-0.237227	4890	
0.273793	0.250053	247	
0.454058	-0.703362	6316	
0.868742	0.136736	6982	
0.508004	-0.604903	7665	
-0.377266	-0.215811	1879	
-0.095085	-0.877355	6777	
0.797486	0.253815	6011	
-0.039429	-0.543483	1850	
0.266576	-0.708608	5831	
-0.213561	-0.537595	8622	
-0.763864	0.548237	1643	
0.299517	0.238956	271	
0.307571	0.229327	3341	
0.062650	0.110627	301	
-0.286687	-0.403957	6551	
0.965709	0.055690	387	
-0.366123	-0.655329	1380	
0.192824	-0.422165	6122	
0.340898	-0.654716	8604	
0.182307	-0.567736	2646	
-0.113299	0.155709	4041	
0.235469	-0.395916	986	
0.203595	-0.708474	5185	
-0.190764	-0.790416	3427	
0.353333	-0.494726	7703	
0.592842	0.505628	8618	
0.150894	-0.566554	3573	
0.418294	-0.448530	6833	
0.088557	0.417904	4941	
-0.066444	0.178290	3484	
0.816785	0.220459	7364	
0.487607	-0.712109	7641	
0.464853	-0.831561	2638	
0.364813	0.740486	3950	
-0.233986	-0.915246	8920	
0.518803	-0.586592	7317	
-0.048501	-0.601288	2437	
0.120298	-0.485773	4916	
0.553469	-0.149642	7294	
-0.015474	-0.548634	7613	
0.503700	0.026812	2469	
0.752560	0.632886	5424	
0.529827	-0.818045	1578	
0.344367	-0.491117	7703	
-0.090480	-0.300522	2341	
0.748718	0.414893	4538	
-0.474255	-0.536646	1775	
-0.641907	-0.612745	4926	
0.581957	-0.348221	3290	
-0.058807	-0.683589	4115	
0.198617	-0.313538	5768	
-0.489340	-0.080532	5854	
0.075868	-0.045558	368	
-0.805117	0.264312	7340	
-0.004688	-0.134447	6900	
-0.663317	0.635771	7269	
-0.247577	-0.221321	5712	
0.355582	0.736103	3264	
-0.356998	0.855753	8766	
0.717250	0.102774	2190	
-0.329678	0.030917	5619	
-0.573861	-0.664552	5795	
-0.163336	-0.791489	3382	
0.736582	0.247482	5569	
0.345813	-0.218047	3585	
0.080296	-0.967325	5123	
-0.176114	0.107695	6244	
0.616704	0.605291	5232	
-0.474314	-0.395335	9261	
-0.555176	-0.360931	3829	
0.389246	-0.875738	7315	
-0.781494	0.487213	7746	
-0.930599	0.111860	7761	
-0.955748	-0.065611	1031	
0.807522	-0.401094	7749	
0.737310	0.305698	4992	
0.656317	0.402923	3223	
-0.252891	-0.060325	6611	
-0.091666	0.286632	5621	
0.281505	0.769996	4184	
0.190208	-0.304747	5768	
0.336259	-0.245671	3558	
0.569277	-0.094524	4539	
0.408986	-0.227956	465	
-0.544272	-0.328740	2533	
0.532642	-0.473223	980	
0.061150	-0.566859	5684	
0.332168	-0.709459	2256	
-0.528470	-0.703987	8296	
0.766757	0.391870	3265	
-0.288926	0.039644	4765	
-0.849058	0.361749	506	
0.550981	-0.560731	7308	
-0.008138	-0.121431	4369	
0.247401	0.307452	7910	
-0.096751	-0.569925	4588	
0.772825	0.328358	6641	
0.661226	0.350289	2422	
0.746052	0.278286	4356	
0.742167	-0.238374	1247	
-0.879861	0.254174	7087	
0.226440	-0.694395	5268	
0.514740	-0.620074	6800	
0.498966	-0.827506	1081	
-0.379322	-0.390336	4352	
0.139999	-0.892848	7146	
-0.509878	0.767945	556	
-0.737948	-0.526627	5142	
-0.205038	-0.027516	1727	
0.140757	-0.932995	8823	
-0.506702	-0.785897	8750	
-0.147756	-0.801305	2915	
-0.148458	0.179907	3569	
-0.195174	-0.594264	5997	
0.124076	0.202783	6276	
0.853081	0.331025	8950	
-0.025413	-0.845799	3832	
-0.469876	-0.522660	1694	
0.339428	-0.406376	8690	
0.135654	-0.279658	1670	
0.447827	-0.266477	9075	
