Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 0.0100	Mesh (Number of cells): 726
-0.8527627603 	 0.1551544831 	 0.0115203446 	 0.8667625043 	 71
-0.0370983804 	 -0.2214327173 	 -0.0000000000 	 0.2245189037 	 72
-0.0895435637 	 -0.2519260949 	 -0.0000000000 	 0.2673664285 	 73
-0.0641278060 	 -0.3216281560 	 -0.0000000000 	 0.3279589093 	 74
-0.1162544178 	 -0.3533089650 	 0.0000000000 	 0.3719439667 	 75
0.1429449937 	 0.8119838819 	 -0.0021583560 	 0.8244701909 	 76
0.2321409491 	 -0.2485095988 	 0.0000000000 	 0.3400682887 	 77
-0.2648187082 	 -0.8295939709 	 0.0183563520 	 0.8708358656 	 78
-0.6757192985 	 0.2941468471 	 0.0000000000 	 0.7369660358 	 79
-0.7139029018 	 0.4083803149 	 -0.0032270689 	 0.8224547615 	 80
0.3805745871 	 -0.4921438666 	 0.0000000000 	 0.6221274803 	 81
-0.8333552991 	 0.0971835537 	 0.0058372074 	 0.8390027996 	 82
0.8216424931 	 -0.2816243807 	 0.0130748512 	 0.8685670258 	 83
-0.5280165957 	 -0.7082484147 	 0.0087256683 	 0.8834123285 	 84
0.3654188215 	 -0.5491871460 	 0.0000000000 	 0.6596494800 	 85
-0.6860850684 	 0.4744161325 	 -0.0175081990 	 0.8341363125 	 86
-0.0716679577 	 -0.8727637264 	 0.0528059591 	 0.8757013293 	 87
-0.4689959832 	 -0.6928846257 	 -0.0000241890 	 0.8366877176 	 88
-0.6598332275 	 0.3595304727 	 0.0016037705 	 0.7514266757 	 89
0.2968647801 	 -0.2420219166 	 0.0000000000 	 0.3830186755 	 90
0.1015846303 	 0.8643131241 	 0.0033090048 	 0.8702623820 	 91
-0.6706124607 	 -0.5778733687 	 0.0342221359 	 0.8852449959 	 92
0.2102964440 	 -0.3621238340 	 0.0000000000 	 0.4187580036 	 93
0.2847986516 	 0.9200902233 	 0.4991194569 	 0.9631595355 	 94
0.1940598418 	 -0.3000421261 	 -0.0000000000 	 0.3573296791 	 95
0.0536976525 	 0.3485921341 	 0.0000000000 	 0.3527037197 	 96
-0.3886627199 	 -0.7562643753 	 -0.0020533739 	 0.8502908416 	 97
-0.4478112059 	 -0.7553458453 	 0.0193382590 	 0.8781128755 	 98
0.8058556254 	 -0.2225391067 	 -0.0032682119 	 0.8360185063 	 99
-0.3080722544 	 -0.7855437823 	 0.0034531061 	 0.8437935457 	 100
-0.6299901306 	 -0.6141088838 	 -0.0189367370 	 0.8797825219 	 101
-0.8095028388 	 0.2022155245 	 -0.0044295926 	 0.8343775910 	 102
-0.2056587098 	 -0.8115188852 	 0.0033540954 	 0.8371728650 	 103
-0.3576117837 	 0.7975931901 	 0.0401521365 	 0.8740944370 	 104
-0.6566718006 	 -0.5173446463 	 -0.0193623312 	 0.8359804643 	 105
0.8669792460 	 -0.0895825047 	 0.0155244259 	 0.8715951113 	 106
-0.2986603808 	 0.7874994995 	 -0.0023313586 	 0.8422312538 	 107
-0.3343514945 	 -0.1362361849 	 -0.0000000000 	 0.3610418534 	 108
0.6832717658 	 -0.5439361239 	 0.0177109365 	 0.8733423228 	 109
0.1084872494 	 0.3216440006 	 -0.0000000000 	 0.3394471188 	 110
0.5860536540 	 0.5949735712 	 0.0005763533 	 0.8351361780 	 111
-0.3114404303 	 -0.1908485101 	 -0.0000000000 	 0.3652646923 	 112
0.3257119909 	 0.8623049601 	 0.1000520127 	 0.9217690303 	 113
-0.0156245048 	 -0.8512123552 	 -0.2104624435 	 0.8513557417 	 114
-0.3665808197 	 -0.0258118533 	 -0.0000000000 	 0.3674884341 	 115
-0.1173013320 	 -0.8309268647 	 -0.0144061599 	 0.8391656910 	 116
0.0418333809 	 0.8306501047 	 -0.0070473477 	 0.8317028485 	 117
0.5390779686 	 0.6413444038 	 -0.0222876697 	 0.8378112559 	 118
0.7762833976 	 -0.3215888374 	 0.0018891782 	 0.8402590634 	 119
-0.7359502039 	 0.2730515877 	 -0.0006822659 	 0.7849712556 	 120
0.2052581072 	 0.8327951944 	 0.0383576922 	 0.8577171599 	 121
0.6834344069 	 -0.4812114626 	 -0.0014234660 	 0.8358510993 	 122
-0.2567584564 	 -0.3226082782 	 0.0000000000 	 0.4123117826 	 123
-0.3069441856 	 -0.3553869672 	 -0.0000000000 	 0.4695898525 	 124
-0.1564829798 	 0.8179045432 	 -0.0570031135 	 0.8327393138 	 125
0.3740122662 	 0.6511987860 	 -0.0000525071 	 0.7509627382 	 126
0.2646680636 	 -0.8084116527 	 -0.0023666801 	 0.8506342246 	 127
0.8285021167 	 -0.1364269472 	 0.0015545968 	 0.8396594960 	 128
0.7609512426 	 0.3896128902 	 -0.0008804649 	 0.8548947291 	 129
-0.2120156213 	 0.8001305689 	 -0.0008304118 	 0.8277436506 	 130
0.8049916728 	 0.3537037946 	 0.0086097717 	 0.8792712707 	 131
0.0040162622 	 0.8785299967 	 0.5903629018 	 0.8785391770 	 132
-0.8434375304 	 -0.2332230168 	 0.0165476946 	 0.8750884773 	 133
0.3485280098 	 0.7575244101 	 0.0000824203 	 0.8338555063 	 134
-0.8248024478 	 -0.5022338079 	 0.4671094953 	 0.9656800069 	 135
-0.7914380367 	 0.2946297401 	 -0.0078413721 	 0.8445003550 	 136
-0.5682207474 	 -0.6686298265 	 0.0247636931 	 0.8774626275 	 137
0.3301752601 	 0.6969847314 	 0.0118546543 	 0.7712349954 	 138
0.4611128400 	 -0.7021290850 	 -0.0132069108 	 0.8400061328 	 139
-0.7643475173 	 -0.5271302219 	 0.1724510917 	 0.9284898481 	 140
0.6687299034 	 0.5020702510 	 -0.0034033503 	 0.8362261779 	 141
0.8049323806 	 0.2942030850 	 -0.0057701339 	 0.8570131811 	 142
0.3263813948 	 -0.8168838824 	 0.0293972474 	 0.8796727188 	 143
0.4347468088 	 0.6680676924 	 0.0022286430 	 0.7970691497 	 144
-0.8127205558 	 0.3502657144 	 0.0133360295 	 0.8849863121 	 145
-0.7430389229 	 -0.0017976428 	 -0.0007456980 	 0.7430410974 	 146
0.2193323534 	 0.8956019298 	 0.2287274976 	 0.9220680549 	 147
0.8554842867 	 0.2643448355 	 0.0112386980 	 0.8953946375 	 148
0.3012838912 	 0.7996900342 	 -0.0022396720 	 0.8545619544 	 149
-0.6023533633 	 -0.0308500651 	 -0.0000000000 	 0.6031428528 	 150
-0.6112852978 	 -0.4121570448 	 -0.0001164207 	 0.7372537860 	 151
-0.6048841365 	 -0.4763130230 	 -0.0087400269 	 0.7699083805 	 152
-0.3684809958 	 0.0340962780 	 0.0000000000 	 0.3700551316 	 153
0.4501051933 	 0.7273073462 	 0.0079787921 	 0.8553190404 	 154
-0.6335010365 	 0.5865212049 	 -0.0021658557 	 0.8633253657 	 155
