time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	10941	
0.623332	-0.231860	4245	
0.296648	-0.886871	837	
0.272611	-0.044942	658	
0.812128	-0.040858	5376	
0.393457	0.671764	2481	
0.337692	0.296006	8179	
0.141091	0.740034	3667	
0.474210	0.601348	5030	
0.520835	0.357238	3491	
0.720796	0.163319	10883	
0.537890	0.516694	6502	
0.105855	-0.052905	4631	
0.186806	0.473650	5106	
0.215821	-0.729780	6450	
0.323440	-0.700974	2885	
0.222094	-0.227244	2708	
0.902498	-0.101003	510	
0.100220	0.939518	5437	
0.652482	-0.658834	10846	
0.358653	0.501014	679	
0.607480	-0.350513	9579	
0.038694	0.268510	11125	
0.581679	-0.171845	3355	
0.474944	0.246545	9070	
0.338357	0.349166	684	
0.317758	0.556373	782	
0.878212	0.018371	6515	
0.055617	-0.097737	2639	
0.481271	0.376841	2889	
0.216952	0.130161	4514	
0.865120	0.017073	5269	
0.082668	-0.444646	1271	
0.010041	0.684674	9327	
0.647857	0.682125	2126	
0.264526	-0.204623	3017	
0.552151	-0.670672	10665	
0.369101	-0.707486	7479	
0.570026	0.406905	4696	
0.288343	-0.133712	3710	
0.755899	-0.208559	10302	
0.896316	0.276946	3714	
0.891914	0.359219	610	
0.116736	0.533931	2638	
0.412171	0.350466	3794	
0.249423	-0.373813	11301	
0.965593	0.175965	5685	
0.659734	0.065753	2880	
0.230323	-0.210492	4142	
0.618758	-0.050884	353	
0.470564	0.431679	2409	
0.287758	-0.233363	2722	
0.102048	-0.815355	7119	
0.354150	0.103278	5240	
0.034563	0.937889	642	
0.320440	-0.557795	8537	
0.140458	-0.805621	9821	
0.536918	-0.104685	5905	
0.099274	-0.295476	1735	
0.469931	0.681811	8666	
0.507649	-0.666813	5193	
0.410676	-0.720466	4825	
0.034188	0.965116	450	
0.373131	-0.160222	3996	
0.050319	-0.269058	4411	
0.016089	-0.538532	984	
0.749678	-0.321942	4958	
0.489227	-0.322519	6537	
0.178832	-0.658206	8919	
0.464200	0.748682	9202	
0.944336	0.215562	5699	
0.597222	0.566692	4475	
0.267621	0.357914	3665	
0.964598	0.107520	5735	
0.211835	-0.555326	7802	
0.218888	0.138928	3030	
0.617743	0.084380	10501	
0.478950	0.353684	2916	
0.607474	0.428787	11238	
0.469409	-0.088440	1071	
0.229982	0.762941	3853	
0.904716	0.290665	3714	
0.324722	0.039098	5459	
0.426222	0.770249	5794	
0.679791	-0.088420	3925	
0.483986	0.576995	10320	
0.230202	0.760365	3853	
0.314607	0.914588	1993	
0.472175	0.422696	1386	
0.154155	0.460730	9046	
0.645694	-0.570885	6199	
0.187073	0.614974	4025	
0.747429	0.348947	2449	
0.276243	-0.650459	4990	
0.704400	-0.074404	4196	
0.164208	-0.750498	6976	
0.217949	0.498291	5765	
0.208731	-0.426379	7955	
0.702858	-0.637441	2117	
0.512554	0.160382	3731	
0.787755	0.212163	4352	
0.218313	-0.089881	5920	
0.878854	-0.016342	10387	
0.715533	-0.028396	5810	
0.708544	-0.004428	5222	
0.410348	-0.143963	6074	
0.297644	-0.198033	4169	
0.121618	0.961278	1876	
