Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 4.9500	Mesh (Number of cells): 2483
0.1265826962 	 0.3432531459 	 -0.1270004635 	 0.3658495608 	 544
-0.2823847144 	 -0.3883444594 	 -0.0971307292 	 0.4801588759 	 545
0.2823847144 	 0.3883444594 	 -0.0971307304 	 0.4801588759 	 546
-0.3593357755 	 0.2889886597 	 -0.0608724849 	 0.4611254113 	 547
0.3593357755 	 -0.2889886597 	 -0.0608724834 	 0.4611254113 	 548
-0.2595035876 	 -0.0278325291 	 -0.0010338873 	 0.2609918805 	 549
0.2595035876 	 0.0278325291 	 -0.0010338880 	 0.2609918805 	 550
-0.6866940069 	 -0.5115086398 	 -0.0053925779 	 0.8562649985 	 551
0.6866940069 	 0.5115086398 	 -0.0053925780 	 0.8562649985 	 552
-0.1370362574 	 -0.9061708361 	 0.1366926212 	 0.9164739604 	 553
0.1370362574 	 0.9061708361 	 0.1366926221 	 0.9164739604 	 554
-0.0999582294 	 0.2884236754 	 -0.0623807318 	 0.3052537701 	 555
0.0999582294 	 -0.2884236754 	 -0.0623807350 	 0.3052537701 	 556
-0.1295159369 	 -0.4395652005 	 -0.1795283600 	 0.4582487790 	 557
0.1295159369 	 0.4395652005 	 -0.1795283557 	 0.4582487790 	 558
-0.2787254894 	 -0.3267366277 	 -0.0887757491 	 0.4294702811 	 559
0.2787254894 	 0.3267366278 	 -0.0887757504 	 0.4294702811 	 560
-0.3811026781 	 -0.1584214827 	 -0.0379069406 	 0.4127185693 	 561
0.3811026781 	 0.1584214827 	 -0.0379069417 	 0.4127185693 	 562
0.0716380061 	 0.3020651656 	 -0.0366676975 	 0.3104438245 	 563
-0.0716380061 	 -0.3020651656 	 -0.0366677044 	 0.3104438245 	 564
0.4543902955 	 0.0254905129 	 -0.0067188897 	 0.4551047208 	 565
-0.4543902955 	 -0.0254905129 	 -0.0067188841 	 0.4551047208 	 566
-0.1859315558 	 -0.2304076183 	 -0.0474132429 	 0.2960712989 	 567
0.1859315558 	 0.2304076183 	 -0.0474132437 	 0.2960712989 	 568
0.0609961860 	 0.3209951457 	 -0.0064099667 	 0.3267390676 	 569
-0.0609961860 	 -0.3209951457 	 -0.0064099775 	 0.3267390676 	 570
-0.2600548609 	 -0.4363787901 	 -0.1061117875 	 0.5079911211 	 571
0.2600548609 	 0.4363787901 	 -0.1061117885 	 0.5079911211 	 572
-0.2539456067 	 -0.3390717658 	 -0.1003997347 	 0.4236248736 	 573
0.2539456067 	 0.3390717658 	 -0.1003997358 	 0.4236248736 	 574
0.2944645208 	 -0.5251591685 	 -0.0390434426 	 0.6020809799 	 575
-0.2944645208 	 0.5251591685 	 -0.0390434437 	 0.6020809799 	 576
0.1847646193 	 -0.4877052497 	 -0.1401626822 	 0.5215307998 	 577
-0.1847646193 	 0.4877052497 	 -0.1401626803 	 0.5215307998 	 578
0.3140675573 	 -0.1701801496 	 -0.0408585272 	 0.3572110215 	 579
-0.3140675573 	 0.1701801496 	 -0.0408585284 	 0.3572110215 	 580
-0.1657854282 	 -0.8779223992 	 0.1830854614 	 0.8934386085 	 581
0.1657854282 	 0.8779223992 	 0.1830854624 	 0.8934386085 	 582
-0.3964762838 	 -0.2428530270 	 -0.0486764664 	 0.4649419710 	 583
0.3964762838 	 0.2428530270 	 -0.0486764676 	 0.4649419710 	 584
-0.0716032452 	 0.6288570967 	 -0.0543240614 	 0.6329204317 	 585
0.0716032452 	 -0.6288570967 	 -0.0543241003 	 0.6329204317 	 586
0.0896683856 	 0.4926416715 	 -0.1496869166 	 0.5007356946 	 587
-0.0896683856 	 -0.4926416715 	 -0.1496869300 	 0.5007356946 	 588
-0.3311998911 	 0.2923216956 	 -0.0667533268 	 0.4417525796 	 589
0.3311998911 	 -0.2923216956 	 -0.0667533253 	 0.4417525796 	 590
-0.1727216392 	 -0.6162214412 	 0.0864337625 	 0.6399700221 	 591
0.1727216392 	 0.6162214412 	 0.0864337637 	 0.6399700221 	 592
-0.2282288425 	 -0.0817085291 	 -0.0070226354 	 0.2424142905 	 593
0.2282288425 	 0.0817085291 	 -0.0070226355 	 0.2424142905 	 594
0.1419376017 	 -0.2562310319 	 -0.0539844895 	 0.2929174363 	 595
-0.1419376017 	 0.2562310319 	 -0.0539844900 	 0.2929174363 	 596
0.1404271519 	 -0.4873709393 	 -0.1743527262 	 0.5071984005 	 597
-0.1404271519 	 0.4873709393 	 -0.1743527206 	 0.5071984005 	 598
0.3395888046 	 -0.8451774018 	 0.0137927372 	 0.9108487233 	 599
-0.3395888046 	 0.8451774018 	 0.0137927372 	 0.9108487233 	 600
0.4930754267 	 -0.3133669505 	 -0.0344201932 	 0.5842278854 	 601
-0.4930754267 	 0.3133669505 	 -0.0344201945 	 0.5842278854 	 602
0.1370242463 	 -0.5615339615 	 -0.1236510796 	 0.5780104100 	 603
-0.1370242463 	 0.5615339615 	 -0.1236510720 	 0.5780104100 	 604
0.5100002124 	 0.0156959117 	 0.0109383813 	 0.5102416861 	 605
-0.5100002124 	 -0.0156959117 	 0.0109383910 	 0.5102416861 	 606
-0.4452069033 	 0.8429603159 	 0.0013227778 	 0.9533054499 	 607
