Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 4.9500	Mesh (Number of cells): 2483
0.2061709779 	 0.4735899093 	 -0.0414798564 	 -0.0414798202 	 259
-0.2061709779 	 -0.4735899093 	 0.0414798566 	 0.0414798204 	 260
0.6347388938 	 -0.5227291011 	 0.4620825633 	 0.4620824868 	 261
-0.6347388938 	 0.5227291011 	 -0.4620825627 	 -0.4620824862 	 262
0.1786834336 	 0.4865406982 	 -0.0438477160 	 -0.0438476798 	 263
-0.1786834336 	 -0.4865406981 	 0.0438477166 	 0.0438476804 	 264
-0.8025007497 	 0.3586999733 	 -0.6793691411 	 -0.6793690445 	 265
0.8025007497 	 -0.3586999733 	 0.6793691413 	 0.6793690447 	 266
0.1885806413 	 -0.5126076050 	 -0.0325944043 	 -0.0325943087 	 267
-0.1885806413 	 0.5126076050 	 0.0325944035 	 0.0325943079 	 268
-0.1194065680 	 0.4767718191 	 0.0432462294 	 0.0432461635 	 269
0.1194065680 	 -0.4767718191 	 -0.0432462314 	 -0.0432461655 	 270
0.1982932788 	 0.4451041369 	 -0.0528004919 	 -0.0528004532 	 271
-0.1982932788 	 -0.4451041369 	 0.0528004922 	 0.0528004535 	 272
0.3468671831 	 0.8305830831 	 0.3173405380 	 0.3173405450 	 273
-0.3468671831 	 -0.8305830831 	 -0.3173405382 	 -0.3173405453 	 274
0.2126718815 	 -0.5290477689 	 -0.0118775387 	 -0.0118774492 	 275
-0.2126718815 	 0.5290477689 	 0.0118775384 	 0.0118774488 	 276
0.3752745199 	 0.7971208858 	 0.3306343385 	 0.3306343472 	 277
-0.3752745199 	 -0.7971208858 	 -0.3306343389 	 -0.3306343475 	 278
0.0873609744 	 -0.7130265280 	 0.1153712369 	 0.1153712703 	 279
-0.0873609744 	 0.7130265280 	 -0.1153712395 	 -0.1153712730 	 280
0.8492870062 	 -0.1931313455 	 0.7047213906 	 0.7047212713 	 281
-0.8492870062 	 0.1931313455 	 -0.7047213905 	 -0.7047212712 	 282
0.1861705323 	 0.5140623516 	 -0.0293427724 	 -0.0293427405 	 283
-0.1861705323 	 -0.5140623516 	 0.0293427729 	 0.0293427409 	 284
-0.8155796509 	 0.4009379314 	 -0.7307805536 	 -0.7307804787 	 285
0.8155796509 	 -0.4009379314 	 0.7307805537 	 0.7307804788 	 286
-0.6731470339 	 0.7026858352 	 -0.6822635658 	 -0.6822635630 	 287
0.6731470339 	 -0.7026858353 	 0.6822635659 	 0.6822635630 	 288
-0.2577927207 	 -0.3690202086 	 0.0579408135 	 0.0579407672 	 289
0.2577927207 	 0.3690202086 	 -0.0579408136 	 -0.0579407673 	 290
0.8472541060 	 -0.2400290524 	 0.7177952573 	 0.7177951474 	 291
-0.8472541060 	 0.2400290524 	 -0.7177952572 	 -0.7177951472 	 292
-0.1449846379 	 -0.5736912427 	 0.0085938989 	 0.0085938723 	 293
0.1449846379 	 0.5736912427 	 -0.0085938979 	 -0.0085938713 	 294
0.0978096450 	 0.6715045349 	 0.0720656136 	 0.0720656207 	 295
-0.0978096450 	 -0.6715045349 	 -0.0720656114 	 -0.0720656185 	 296
0.0608453653 	 0.6856506961 	 0.0089128058 	 0.0089128068 	 297
-0.0608453653 	 -0.6856506961 	 -0.0089128023 	 -0.0089128033 	 298
-0.3571671486 	 -0.5249497961 	 -0.0916796824 	 -0.0916796913 	 299
0.3571671486 	 0.5249497961 	 0.0916796817 	 0.0916796906 	 300
0.0990918804 	 -0.4898769311 	 -0.0333658410 	 -0.0333657914 	 301
-0.0990918804 	 0.4898769311 	 0.0333658383 	 0.0333657888 	 302
-0.1167243305 	 0.4533931140 	 0.0442281806 	 0.0442281230 	 303
0.1167243305 	 -0.4533931140 	 -0.0442281827 	 -0.0442281250 	 304
-0.2312859545 	 -0.3820512726 	 0.0607612768 	 0.0607612352 	 305
0.2312859545 	 0.3820512726 	 -0.0607612768 	 -0.0607612352 	 306
0.1288579913 	 0.1787735851 	 -0.0080979019 	 -0.0080979071 	 307
-0.1288579913 	 -0.1787735851 	 0.0080979020 	 0.0080979073 	 308
-0.1673305481 	 -0.5576174191 	 0.0102534208 	 0.0102533945 	 309
0.1673305481 	 0.5576174191 	 -0.0102534202 	 -0.0102533938 	 310
0.1091561991 	 -0.6981276048 	 0.1130967376 	 0.1130967934 	 311
-0.1091561991 	 0.6981276048 	 -0.1130967390 	 -0.1130967949 	 312
0.2103923059 	 -0.6701519933 	 0.1312449221 	 0.1312449724 	 313
-0.2103923059 	 0.6701519933 	 -0.1312449220 	 -0.1312449722 	 314
-0.0985670594 	 -0.5329211609 	 0.0282096938 	 0.0282096676 	 315
0.0985670594 	 0.5329211609 	 -0.0282096915 	 -0.0282096653 	 316
-0.0725352936 	 0.3742629977 	 0.0116169141 	 0.0116169072 	 317
0.0725352936 	 -0.3742629977 	 -0.0116169164 	 -0.0116169096 	 318
-0.5457680770 	 0.2752084570 	 -0.1458072723 	 -0.1458072375 	 319
0.5457680770 	 -0.2752084570 	 0.1458072727 	 0.1458072379 	 320
0.1096269886 	 0.4781025776 	 -0.0395635367 	 -0.0395635076 	 321
-0.1096269886 	 -0.4781025776 	 0.0395635385 	 0.0395635094 	 322
0.2174835064 	 0.5552764727 	 0.0141418854 	 0.0141419009 	 323
-0.2174835064 	 -0.5552764727 	 -0.0141418855 	 -0.0141419010 	 324
-0.3034897016 	 -0.8161330410 	 -0.2755854466 	 -0.2755854522 	 325
0.3034897016 	 0.8161330410 	 0.2755854462 	 0.2755854519 	 326
0.5732755606 	 0.5807229187 	 0.4059259856 	 0.4059259605 	 327
-0.5732755606 	 -0.5807229187 	 -0.4059259860 	 -0.4059259610 	 328
-0.3868621658 	 -0.4802518091 	 -0.0856404277 	 -0.0856404404 	 329
0.3868621658 	 0.4802518091 	 0.0856404270 	 0.0856404397 	 330
-0.2737314241 	 -0.8432186903 	 -0.2595891476 	 -0.2595891546 	 331
0.2737314241 	 0.8432186903 	 0.2595891473 	 0.2595891543 	 332
0.0656279545 	 -0.7040756546 	 0.0610642424 	 0.0610642678 	 333
-0.0656279545 	 0.7040756546 	 -0.0610642446 	 -0.0610642701 	 334
-0.1923111017 	 -0.5707191007 	 -0.0134910832 	 -0.0134911006 	 335
0.1923111017 	 0.5707191007 	 0.0134910834 	 0.0134911008 	 336
0.1417398785 	 0.1984187200 	 -0.0189780940 	 -0.0189780998 	 337
-0.1417398785 	 -0.1984187200 	 0.0189780944 	 0.0189781001 	 338
0.1069163946 	 0.6486024485 	 0.0433386763 	 0.0433386925 	 339
-0.1069163946 	 -0.6486024485 	 -0.0433386745 	 -0.0433386907 	 340
0.4209260310 	 -0.0252911335 	 -0.0676208553 	 -0.0676207697 	 341
-0.4209260310 	 0.0252911335 	 0.0676208552 	 0.0676207696 	 342
-0.3879912778 	 -0.5149138591 	 -0.1125333177 	 -0.1125333254 	 343
0.3879912778 	 0.5149138591 	 0.1125333170 	 0.1125333246 	 344
0.5972854055 	 -0.5407447536 	 0.4132281531 	 0.4132280837 	 345
-0.5972854055 	 0.5407447536 	 -0.4132281524 	 -0.4132280830 	 346
0.2820987402 	 0.6834607744 	 0.1802664412 	 0.1802664276 	 347
-0.2820987402 	 -0.6834607744 	 -0.1802664418 	 -0.1802664282 	 348
-0.1070047180 	 -0.4041978729 	 0.0401315572 	 0.0401315360 	 349
0.1070047180 	 0.4041978729 	 -0.0401315556 	 -0.0401315345 	 350
0.0924731811 	 -0.6359928892 	 0.0051204242 	 0.0051204789 	 351
-0.0924731811 	 0.6359928892 	 -0.0051204275 	 -0.0051204822 	 352
-0.1211373370 	 -0.5374158238 	 0.0308637030 	 0.0308636717 	 353
0.1211373370 	 0.5374158238 	 -0.0308637013 	 -0.0308636700 	 354
-0.4149153777 	 -0.4625435222 	 -0.1014938482 	 -0.1014938581 	 355
0.4149153777 	 0.4625435222 	 0.1014938475 	 0.1014938574 	 356
-0.6824182318 	 0.6525861228 	 -0.6620198861 	 -0.6620198645 	 357
0.6824182318 	 -0.6525861228 	 0.6620198862 	 0.6620198646 	 358
-0.0733375487 	 -0.6667656279 	 -0.0263023383 	 -0.0263023484 	 359
0.0733375487 	 0.6667656279 	 0.0263023422 	 0.0263023524 	 360
-0.5742584418 	 0.2980404257 	 -0.2017728676 	 -0.2017728091 	 361
0.5742584418 	 -0.2980404257 	 0.2017728681 	 0.2017728096 	 362
