time = 1.25	Re = 90
0.125285	0.164493	0
0.153551	0.145522	1
0.181102	0.127291	2
0.199528	0.100434	3
0.216823	0.076917	4
0.242920	0.035105	5
0.256382	0.000061	6
0.268787	-0.033797	7
0.290307	-0.064559	8
0.338062	-0.069735	9
0.362045	-0.046063	10
0.385434	-0.019381	11
0.401755	0.023388	12
0.412559	0.071130	13
0.411919	0.124128	14
0.402262	0.177235	15
0.381839	0.228541	16
0.354634	0.274522	17
0.319534	0.317857	18
0.280000	0.361044	19
0.257499	0.384623	20
0.235427	0.407857	21
0.212041	0.436534	22
0.188774	0.469734	23
0.161724	0.513068	24
0.147903	0.540546	25
0.134092	0.568448	26
0.126140	0.603471	27
0.116902	0.641582	28
0.086505	0.670969	29
0.051756	0.699489	30
0.037011	0.716963	31
0.005770	0.727652	32
-0.026038	0.727215	33
-0.081649	0.724214	34
-0.111915	0.716441	35
-0.164588	0.705844	36
-0.190952	0.697230	37
-0.239460	0.685096	38
-0.296039	0.666257	39
-0.328121	0.653889	40
-0.359336	0.641634	41
-0.395136	0.623685	42
-0.438303	0.602039	43
-0.470025	0.583289	44
-0.502220	0.563130	45
-0.529075	0.543995	46
-0.555458	0.524896	47
-0.584430	0.501997	48
-0.612946	0.478290	49
-0.636197	0.455494	50
-0.659356	0.432529	51
-0.681551	0.409479	52
-0.703605	0.385824	53
-0.734389	0.348074	54
-0.767582	0.305586	55
-0.797307	0.261164	56
-0.822972	0.218745	57
-0.844227	0.179856	58
-0.864040	0.140029	59
-0.883050	0.097819	60
-0.901560	0.050618	61
-0.914744	0.014495	62
-0.926673	-0.022200	63
-0.935868	-0.065221	64
-0.942163	-0.124791	65
-0.962763	-0.155148	66
-0.985079	-0.176373	67
