time = 1.05	Re = 90
0.127862	0.160959	0
0.179255	0.130070	1
0.211740	0.089026	2
0.238328	0.061254	3
0.253745	0.033424	4
0.268633	0.006562	5
0.293353	-0.020316	6
0.339828	-0.018588	7
0.360034	0.005229	8
0.379995	0.030068	9
0.392116	0.069447	10
0.399529	0.112323	11
0.397300	0.160857	12
0.388345	0.210055	13
0.369838	0.259460	14
0.345018	0.306009	15
0.313856	0.351486	16
0.278985	0.397901	17
0.259271	0.422747	18
0.239369	0.448082	19
0.217897	0.476843	20
0.197160	0.507418	21
0.172053	0.545343	22
0.146882	0.591954	23
0.132251	0.632148	24
0.097686	0.674023	25
0.055047	0.708936	26
0.007818	0.734874	27
-0.027266	0.738269	28
-0.065094	0.739043	29
-0.087605	0.734376	30
-0.125835	0.730135	31
-0.175317	0.720258	32
-0.224524	0.711216	33
-0.257953	0.701202	34
-0.297643	0.690943	35
-0.327718	0.680947	36
-0.358873	0.670323	37
-0.411454	0.649401	38
-0.440508	0.637023	39
-0.469421	0.624609	40
-0.519605	0.597332	41
-0.567803	0.570557	42
-0.603292	0.547222	43
-0.641600	0.522104	44
-0.678564	0.494234	45
-0.711303	0.468403	46
-0.740286	0.444390	47
-0.768676	0.418758	48
-0.797231	0.391326	49
-0.825953	0.362776	50
-0.848770	0.339448	51
-0.871176	0.315872	52
-0.894089	0.285314	53
-0.918669	0.246478	54
-0.973391	0.228065	55
