time = 2.6	Re = 90
0.108151	0.176396	0
0.153522	0.145549	1
0.189034	0.108608	2
0.215410	0.059772	3
0.224148	0.031021	4
0.232873	0.002329	5
0.232633	-0.033074	6
0.233959	-0.064721	7
0.221622	-0.113188	8
0.207377	-0.147298	9
0.198466	-0.178375	10
0.192428	-0.231136	11
0.198582	-0.264126	12
0.205752	-0.297576	13
0.233214	-0.324924	14
0.263833	-0.344157	15
0.301234	-0.325421	16
0.344350	-0.292934	17
0.364165	-0.267560	18
0.385461	-0.239622	19
0.404197	-0.206063	20
0.425948	-0.168460	21
0.438436	-0.134379	22
0.451694	-0.094809	23
0.456790	-0.062497	24
0.462075	-0.027024	25
0.455877	0.018081	26
0.440557	0.043300	27
0.418277	0.052487	28
0.389500	0.062777	29
0.370370	0.072908	30
0.348372	0.087778	31
0.316977	0.119393	32
0.296809	0.141576	33
0.276604	0.163750	34
0.243185	0.199481	35
0.206443	0.236519	36
0.185771	0.260453	37
0.165471	0.283659	38
0.137368	0.332441	39
0.126668	0.371100	40
0.115999	0.422773	41
0.112019	0.471688	42
0.107450	0.506257	43
0.102357	0.537210	44
0.093751	0.567854	45
0.086022	0.600887	46
0.071397	0.630599	47
0.066685	0.668829	48
0.050726	0.701367	49
0.003040	0.726642	50
0.015038	0.713990	51
-0.025325	0.721409	52
-0.083128	0.713119	53
-0.052902	0.716714	54
-0.022725	0.720535	55
0.022341	0.710339	56
-0.007820	0.713836	57
-0.038087	0.711338	58
-0.083865	0.706255	59
-0.114256	0.700327	60
-0.148328	0.689518	61
-0.198599	0.672707	62
-0.149988	0.686992	63
-0.112684	0.695859	64
-0.080056	0.701621	65
-0.045955	0.705823	66
-0.016752	0.710937	67
-0.041140	0.702477	68
-0.098695	0.698220	69
-0.131943	0.689987	70
-0.170677	0.679203	71
-0.215384	0.663201	72
-0.263831	0.643253	73
-0.297521	0.627905	74
-0.327901	0.612340	75
-0.365713	0.589270	76
-0.400489	0.565785	77
-0.445803	0.530098	78
-0.470494	0.508155	79
-0.494372	0.486240	80
-0.522514	0.454519	81
-0.542773	0.429804	82
-0.563510	0.404257	83
-0.595640	0.358035	84
-0.618270	0.319134	85
-0.638605	0.279934	86
-0.650978	0.249696	87
-0.663546	0.217821	88
-0.674449	0.185223	89
-0.685255	0.150218	90
-0.692278	0.119171	91
-0.699374	0.086790	92
-0.704919	0.041488	93
-0.709060	-0.010135	94
-0.710229	-0.064899	95
-0.706585	-0.119750	96
-0.698960	-0.176060	97
-0.692053	-0.207062	98
-0.684318	-0.239587	99
-0.675051	-0.269309	100
-0.665425	-0.299592	101
-0.652801	-0.328825	102
-0.639704	-0.358464	103
-0.619963	-0.396887	104
-0.595830	-0.438580	105
-0.578407	-0.463883	106
-0.560590	-0.489778	107
-0.539898	-0.515630	108
-0.518434	-0.542080	109
-0.481627	-0.580799	110
-0.441971	-0.617672	111
-0.418377	-0.637031	112
-0.393145	-0.657604	113
-0.367655	-0.675955	114
-0.340367	-0.695266	115
-0.296931	-0.721276	116
-0.247756	-0.748156	117
-0.219724	-0.761444	118
-0.191005	-0.775097	119
-0.160166	-0.788436	120
-0.127295	-0.802008	121
-0.079343	-0.816993	122
-0.021265	-0.830724	123
0.013848	-0.834544	124
0.047350	-0.837216	125
0.083086	-0.836755	126
0.117242	-0.835619	127
0.147621	-0.831375	128
0.177526	-0.827571	129
0.208075	-0.821619	130
0.237825	-0.816340	131
0.291769	-0.802671	132
0.345522	-0.784946	133
0.387997	-0.768826	134
0.432058	-0.750904	135
0.474582	-0.731403	136
0.518390	-0.709223	137
0.559402	-0.684808	138
0.602154	-0.656690	139
0.646279	-0.624654	140
0.686969	-0.592072	141
0.714461	-0.567159	142
0.741719	-0.541213	143
0.766849	-0.514314	144
0.792016	-0.485864	145
0.815147	-0.454486	146
0.840385	-0.419335	147
0.868962	-0.369118	148
0.885181	-0.336893	149
0.900023	-0.307238	150
0.928418	-0.255800	151
0.950801	-0.219595	152
0.975338	-0.225600	153
