time = 6	Re = 90
0.106016	0.173463	0
0.153511	0.145559	1
0.189219	0.104855	2
0.203565	0.078356	3
0.217264	0.050748	4
0.228382	0.008593	5
0.233231	-0.017368	6
0.229118	-0.064448	7
0.226486	-0.092731	8
0.212987	-0.121806	9
0.200768	-0.150681	10
0.186188	-0.182118	11
0.176504	-0.214987	12
0.174780	-0.245242	13
0.173067	-0.275668	14
0.180217	-0.316820	15
0.189598	-0.357125	16
0.219162	-0.391637	17
0.254082	-0.409481	18
0.292813	-0.387754	19
0.337648	-0.350366	20
0.356562	-0.324489	21
0.379110	-0.294615	22
0.398048	-0.260912	23
0.421970	-0.219430	24
0.436100	-0.185741	25
0.451723	-0.143806	26
0.458966	-0.111538	27
0.466479	-0.074353	28
0.464587	-0.034594	29
0.451705	-0.019833	30
0.430452	-0.024968	31
0.402751	-0.030583	32
0.385523	-0.026598	33
0.366971	-0.015062	34
0.343902	0.013533	35
0.329822	0.037121	36
0.314980	0.062976	37
0.289021	0.105212	38
0.271833	0.129631	39
0.253781	0.154741	40
0.230389	0.186054	41
0.200714	0.217653	42
0.175879	0.244318	43
0.153221	0.270667	44
0.134715	0.309290	45
0.118277	0.362288	46
0.113251	0.410684	47
0.111781	0.447163	48
0.105666	0.495284	49
0.092911	0.535985	50
0.086326	0.566115	51
0.080392	0.597699	52
0.064722	0.624638	53
0.063783	0.672545	54
0.032765	0.719706	55
-0.001514	0.721283	56
-0.029039	0.726869	57
0.018200	0.708098	58
-0.032172	0.717602	59
-0.072516	0.711986	60
-0.107106	0.707255	61
-0.066044	0.711855	62
-0.026298	0.720667	63
0.029957	0.711862	64
-0.013197	0.719471	65
-0.033581	0.709906	66
-0.068999	0.706243	67
-0.099303	0.702747	68
-0.131522	0.694469	69
-0.168250	0.683017	70
-0.219844	0.664618	71
-0.190610	0.674575	72
-0.161165	0.684801	73
-0.125892	0.696165	74
-0.094712	0.704019	75
-0.035530	0.710820	76
-0.015633	0.720217	77
0.018877	0.716175	78
-0.035037	0.718189	79
-0.014182	0.713305	80
-0.028135	0.701939	81
-0.085181	0.697637	82
-0.116404	0.693154	83
-0.152474	0.683715	84
-0.196644	0.669230	85
-0.245380	0.650576	86
-0.294322	0.627995	87
-0.328997	0.610067	88
-0.362695	0.590864	89
-0.328820	0.609484	90
-0.292242	0.627617	91
-0.261862	0.640859	92
-0.230652	0.654132	93
-0.175265	0.673633	94
-0.132821	0.685065	95
-0.099309	0.693523	96
-0.068092	0.697669	97
-0.017353	0.703692	98
-0.002434	0.707967	99
-0.024672	0.719310	100
0.027548	0.695149	101
-0.002625	0.706479	102
-0.027954	0.699327	103
-0.082790	0.694085	104
-0.114590	0.688409	105
-0.153941	0.678990	106
-0.205221	0.662974	107
-0.235100	0.651305	108
-0.263185	0.640013	109
-0.292509	0.626021	110
-0.323133	0.611008	111
-0.353271	0.593615	112
-0.381576	0.576274	113
-0.409526	0.556337	114
-0.437062	0.535658	115
-0.472996	0.505064	116
-0.504055	0.475046	117
-0.537518	0.436240	118
-0.567538	0.396741	119
-0.584391	0.370338	120
-0.601438	0.343069	121
-0.618749	0.310978	122
-0.635472	0.277916	123
-0.652056	0.234619	124
-0.662916	0.202377	125
-0.673725	0.167633	126
-0.687162	0.109209	127
-0.693911	0.061590	128
-0.698056	0.013623	129
-0.698169	-0.020286	130
-0.697444	-0.057529	131
-0.694788	-0.093776	132
-0.690870	-0.133383	133
-0.684952	-0.166764	134
-0.677901	-0.202360	135
-0.663803	-0.248325	136
-0.644195	-0.301210	137
-0.631642	-0.328717	138
-0.619017	-0.356162	139
-0.588997	-0.407706	140
-0.571605	-0.432974	141
-0.553829	-0.458686	142
-0.532804	-0.484283	143
-0.509853	-0.511411	144
-0.487656	-0.534191	145
-0.463495	-0.558596	146
-0.439150	-0.579107	147
-0.413279	-0.600324	148
-0.377951	-0.626271	149
-0.338390	-0.652978	150
-0.312276	-0.667987	151
-0.284812	-0.683727	152
-0.255837	-0.698566	153
-0.224139	-0.715659	154
-0.173140	-0.740033	155
-0.143957	-0.753365	156
-0.113894	-0.766200	157
-0.074113	-0.781304	158
-0.023517	-0.795863	159
0.028264	-0.801794	160
0.083994	-0.800483	161
0.123542	-0.795442	162
0.159893	-0.788668	163
0.198748	-0.779549	164
0.236019	-0.769789	165
0.275902	-0.757092	166
0.315319	-0.743274	167
0.354208	-0.727677	168
0.392135	-0.711073	169
0.438696	-0.686415	170
0.463178	-0.671615	171
0.489576	-0.656760	172
0.515875	-0.638647	173
0.542616	-0.620360	174
0.567898	-0.600291	175
0.593873	-0.579943	176
0.613933	-0.560754	177
0.638484	-0.538454	178
0.660625	-0.515556	179
0.683395	-0.492037	180
0.720271	-0.447513	181
0.752921	-0.400922	182
0.778045	-0.360493	183
0.803764	-0.315806	184
0.827420	-0.268633	185
0.849470	-0.217831	186
0.867099	-0.167623	187
0.875781	-0.138687	188
0.884438	-0.109511	189
0.891499	-0.078971	190
0.898920	-0.045313	191
0.908078	0.013827	192
0.911501	0.056295	193
0.914038	0.100380	194
0.913594	0.143656	195
0.911224	0.188601	196
0.905754	0.233512	197
0.897352	0.282783	198
0.888809	0.314615	199
0.878092	0.350485	200
0.864316	0.390021	201
0.849805	0.428678	202
0.838400	0.462437	203
0.826525	0.496303	204
0.812196	0.543928	205
0.837454	0.554155	206
