time = 5	Re = 90
0.100326	0.163448	0
0.153436	0.145637	1
0.177490	0.109265	2
0.196955	0.079913	3
0.213472	0.052392	4
0.224996	0.001044	5
0.225995	-0.027391	6
0.223143	-0.063558	7
0.217572	-0.092451	8
0.203661	-0.128876	9
0.194783	-0.150135	10
0.168005	-0.190925	11
0.143340	-0.225446	12
0.133135	-0.238488	13
0.126262	-0.269858	14
0.121957	-0.313411	15
0.124361	-0.351674	16
0.125185	-0.386881	17
0.128291	-0.426080	18
0.131811	-0.463626	19
0.133934	-0.494024	20
0.137776	-0.526638	21
0.146651	-0.565217	22
0.157659	-0.592598	23
0.191153	-0.597786	24
0.225303	-0.602395	25
0.260032	-0.586022	26
0.292199	-0.570522	27
0.337022	-0.546174	28
0.376470	-0.522135	29
0.407052	-0.494961	30
0.438869	-0.464421	31
0.466913	-0.433540	32
0.492395	-0.402508	33
0.505487	-0.374959	34
0.521974	-0.340986	35
0.527176	-0.318083	36
0.532620	-0.290883	37
0.524522	-0.289169	38
0.521934	-0.272195	39
0.514313	-0.265198	40
0.511375	-0.241880	41
0.508388	-0.228159	42
0.505735	-0.203608	43
0.497331	-0.199832	44
0.501372	-0.169417	45
0.492274	-0.167203	46
0.471261	-0.206671	47
0.452768	-0.243466	48
0.432588	-0.277644	49
0.403589	-0.318251	50
0.375396	-0.352201	51
0.339914	-0.382756	52
0.302929	-0.400631	53
0.265456	-0.396822	54
0.249925	-0.383548	55
0.239677	-0.361436	56
0.230375	-0.317076	57
0.227763	-0.289942	58
0.229654	-0.264981	59
0.235531	-0.231973	60
0.243743	-0.187904	61
0.253821	-0.147422	62
0.258246	-0.120791	63
0.263735	-0.092637	64
0.268040	-0.054057	65
0.268778	-0.011188	66
0.261457	0.041180	67
0.249730	0.073301	68
0.236457	0.104920	69
0.217663	0.138027	70
0.193002	0.172609	71
0.165080	0.205936	72
0.134402	0.241530	73
0.114335	0.275420	74
0.107550	0.303027	75
0.104044	0.336450	76
0.100545	0.375324	77
0.094853	0.408954	78
0.085841	0.465389	79
0.079214	0.491740	80
0.073458	0.520025	81
0.067435	0.551623	82
0.065468	0.592202	83
0.054795	0.627054	84
0.066760	0.646992	85
0.049787	0.692358	86
0.029321	0.708597	87
-0.015872	0.725941	88
0.025546	0.705413	89
-0.028233	0.717177	90
-0.067569	0.712249	91
-0.102639	0.708777	92
-0.044957	0.712601	93
-0.020896	0.720877	94
0.035775	0.712564	95
0.025892	0.696718	96
-0.031365	0.711665	97
-0.082209	0.705391	98
-0.113823	0.699275	99
-0.150565	0.688817	100
-0.200585	0.672585	101
-0.151436	0.687092	102
-0.113861	0.695882	103
-0.081844	0.701387	104
-0.046989	0.705247	105
-0.017849	0.710186	106
-0.045105	0.703421	107
-0.090914	0.699614	108
-0.123248	0.692662	109
-0.160601	0.682863	110
-0.204278	0.667753	111
-0.252608	0.648830	112
-0.280623	0.635768	113
-0.311361	0.621608	114
-0.276873	0.636743	115
-0.242262	0.650931	116
-0.213215	0.661316	117
-0.183621	0.671582	118
-0.137139	0.683834	119
-0.101649	0.691839	120
-0.069846	0.695671	121
-0.013029	0.702126	122
