time = 4	Re = 90
0.102903	0.167978	0
0.153478	0.145593	1
0.185280	0.102270	2
0.209813	0.067137	3
0.218201	0.034637	4
0.225722	0.007693	5
0.227614	-0.038679	6
0.223998	-0.083909	7
0.203845	-0.132309	8
0.183476	-0.171362	9
0.169900	-0.190093	10
0.154956	-0.217462	11
0.141637	-0.247882	12
0.139477	-0.295065	13
0.143042	-0.345788	14
0.146316	-0.393485	15
0.152517	-0.426222	16
0.158760	-0.458641	17
0.174986	-0.510283	18
0.222972	-0.535286	19
0.257447	-0.526310	20
0.292943	-0.515358	21
0.317060	-0.494236	22
0.341962	-0.472716	23
0.363156	-0.446204	24
0.386488	-0.416925	25
0.395147	-0.395182	26
0.413041	-0.361515	27
0.422407	-0.332796	28
0.440343	-0.290767	29
0.450333	-0.259945	30
0.462848	-0.218725	31
0.466259	-0.192860	32
0.474849	-0.155576	33
0.473733	-0.130957	34
0.458174	-0.144043	35
0.425871	-0.185996	36
0.403697	-0.206672	37
0.381557	-0.227237	38
0.355910	-0.239162	39
0.331478	-0.239588	40
0.309819	-0.221044	41
0.301923	-0.202840	42
0.298002	-0.179667	43
0.296173	-0.135133	44
0.295383	-0.107969	45
0.295899	-0.080146	46
0.295197	-0.041982	47
0.286539	0.006507	48
0.274460	0.054862	49
0.261941	0.082400	50
0.247730	0.111446	51
0.227016	0.143786	52
0.204317	0.175394	53
0.178049	0.207945	54
0.148205	0.237107	55
0.125175	0.278805	56
0.118333	0.306655	57
0.111396	0.346251	58
0.105482	0.379814	59
0.101416	0.411284	60
0.098447	0.443376	61
0.091112	0.481387	62
0.084287	0.507136	63
0.078172	0.536561	64
0.072056	0.565936	65
0.065303	0.596289	66
0.058057	0.625664	67
0.061222	0.676098	68
0.049815	0.703519	69
0.011831	0.726229	70
-0.019905	0.723095	71
-0.054553	0.720684	72
-0.043208	0.715617	73
-0.096714	0.708293	74
-0.130551	0.698999	75
-0.097232	0.705462	76
-0.040000	0.709159	77
-0.027453	0.720489	78
0.030218	0.718753	79
0.050026	0.697203	80
0.027660	0.692899	81
-0.027108	0.711532	82
-0.068416	0.706045	83
-0.100385	0.701277	84
-0.134218	0.692030	85
-0.174017	0.679930	86
-0.230576	0.660204	87
-0.192203	0.673313	88
-0.156799	0.684913	89
-0.123640	0.696474	90
-0.093227	0.704547	91
-0.037278	0.711514	92
-0.011271	0.721372	93
0.039818	0.714580	94
0.046268	0.691922	95
0.045672	0.692519	96
0.025605	0.697394	97
-0.016672	0.714194	98
-0.032591	0.702993	99
-0.080024	0.699309	100
-0.110680	0.695301	101
-0.146376	0.685294	102
-0.188176	0.672017	103
-0.237334	0.653612	104
-0.291086	0.629830	105
-0.325580	0.612478	106
-0.357800	0.594567	107
-0.313713	0.617976	108
-0.268100	0.639662	109
-0.222915	0.659663	110
-0.179359	0.676074	111
-0.140401	0.687760	112
-0.106127	0.696967	113
-0.075872	0.699541	114
-0.039947	0.701754	115
-0.018009	0.711204	116
0.028573	0.703832	117
-0.004456	0.709180	118
-0.035371	0.710481	119
-0.025024	0.718387	120
0.014378	0.699083	121
-0.006597	0.705359	122
-0.034213	0.698935	123
-0.080664	0.694747	124
-0.112325	0.689526	125
-0.150538	0.680375	126
-0.200146	0.665046	127
-0.255437	0.643582	128
-0.283570	0.630358	129
-0.313547	0.616091	130
-0.343062	0.599474	131
-0.371748	0.582544	132
-0.401538	0.562032	133
-0.430268	0.540963	134
-0.465879	0.511456	135
-0.497479	0.481906	136
-0.458006	0.517735	137
-0.413053	0.553700	138
-0.386611	0.571992	139
-0.360481	0.589838	140
-0.331985	0.605748	141
-0.305905	0.620490	142
-0.276779	0.633957	143
-0.249173	0.646672	144
-0.194258	0.667382	145
-0.145858	0.681550	146
-0.108231	0.690229	147
-0.076533	0.694796	148
-0.037033	0.698507	149
-0.008254	0.703672	150
0.015431	0.698262	151
-0.020840	0.718723	152
-0.022786	0.709762	153
-0.016460	0.720369	154
0.029767	0.716527	155
-0.015374	0.716838	156
-0.034618	0.712631	157
0.005226	0.702086	158
0.042574	0.693464	159
0.049191	0.705642	160
0.040758	0.713781	161
0.049383	0.696490	162
0.045107	0.692013	163
0.008485	0.698934	164
-0.021317	0.697826	165
-0.060260	0.690220	166
-0.107707	0.687897	167
-0.144641	0.679024	168
-0.195185	0.663296	169
-0.226141	0.652047	170
-0.259420	0.638748	171
-0.297341	0.621503	172
-0.332570	0.603539	173
-0.366932	0.582658	174
-0.400252	0.560929	175
-0.431517	0.536894	176
-0.464990	0.509497	177
-0.494103	0.481388	178
-0.521556	0.452599	179
-0.545181	0.423333	180
-0.569937	0.390917	181
-0.597473	0.348572	182
-0.620914	0.306927	183
-0.592528	0.356091	184
-0.560057	0.404032	185
-0.535671	0.434917	186
-0.511563	0.463550	187
-0.483678	0.491472	188
-0.456903	0.516763	189
-0.425177	0.542182	190
-0.394074	0.565480	191
-0.361345	0.586385	192
-0.329043	0.605836	193
-0.294406	0.623274	194
-0.257008	0.640119	195
-0.223575	0.653227	196
-0.192637	0.664288	197
-0.141897	0.679593	198
-0.105461	0.688119	199
-0.059132	0.690222	200
-0.022274	0.696925	201
0.007559	0.698643	202
0.044380	0.691098	203
0.048016	0.695056	204
0.045343	0.710240	205
0.050214	0.702710	206
0.037723	0.693627	207
0.003475	0.702613	208
-0.033695	0.713506	209
-0.014991	0.716449	210
-0.035434	0.717993	211
0.007870	0.718342	212
-0.024623	0.718762	213
-0.019792	0.712269	214
0.016931	0.697179	215
0.043684	0.690080	216
0.045902	0.690545	217
0.050328	0.701893	218
0.032189	0.720020	219
-0.018648	0.727557	220
-0.030157	0.726673	221
0.015523	0.725777	222
0.048347	0.707257	223
0.047144	0.694145	224
0.046198	0.688760	225
0.042045	0.686040	226
0.022829	0.686473	227
-0.007967	0.688520	228
-0.045486	0.684808	229
-0.086840	0.682405	230
-0.128351	0.678039	231
-0.182684	0.666066	232
-0.212703	0.655517	233
-0.245529	0.642917	234
-0.282375	0.626358	235
-0.320055	0.607670	236
-0.361646	0.583677	237
-0.401340	0.557605	238
-0.443521	0.525292	239
-0.481010	0.492407	240
-0.512503	0.459362	241
-0.542921	0.423936	242
-0.569147	0.388251	243
-0.595293	0.348516	244
-0.615428	0.311721	245
-0.634828	0.272458	246
-0.649583	0.234787	247
-0.662718	0.197085	248
-0.677272	0.142485	249
-0.687243	0.089397	250
-0.676738	0.143133	251
-0.668512	0.172630	252
-0.660336	0.202031	253
-0.642434	0.250679	254
-0.620621	0.299626	255
-0.596549	0.343564	256
-0.567841	0.388839	257
-0.536217	0.430111	258
-0.499394	0.472000	259
-0.463487	0.506543	260
-0.423893	0.539798	261
-0.385427	0.567414	262
-0.345969	0.592749	263
-0.307322	0.613703	264
-0.268426	0.632494	265
-0.233855	0.647070	266
-0.201236	0.659559	267
-0.172484	0.668163	268
-0.143693	0.676798	269
-0.105855	0.680830	270
