time = 0.052	Re = 25	rotation = -0.0247555
-0.742310	0.542826	6542	
-0.738156	0.548574	6542	
-0.727279	0.562494	9818	
-0.709207	0.584461	9594	
-0.683679	0.614358	5196	
-0.650000	0.650000	5830	
