time = 2.0352	Re = 25	rotation = -0.69731
-0.724246	0.545337	8368	
-0.724100	0.545716	8368	
-0.724033	0.545820	8368	
-0.724231	0.545412	8368	
-0.722636	0.548888	8368	
-0.722300	0.549650	8368	
-0.721866	0.550467	8368	
-0.718764	0.556825	8368	
-0.717382	0.559528	8368	
-0.716080	0.561968	8368	
-0.712908	0.567965	8368	
-0.710657	0.572194	9317	
-0.706003	0.580391	10213	
-0.702740	0.586049	10213	
-0.702815	0.585943	10213	
-0.692673	0.602378	9933	
-0.679926	0.620081	6542	
-0.677240	0.623724	6542	
-0.669882	0.633691	6542	
-0.659287	0.647144	9818	
-0.648627	0.659838	1632	
-0.635399	0.674250	9594	
-0.628971	0.680718	5196	
-0.619726	0.689894	5196	
-0.609929	0.700011	5196	
-0.598483	0.711670	5880	
-0.582990	0.725983	391	
-0.571963	0.735222	677	
-0.562138	0.744261	677	
-0.549305	0.754637	8403	
-0.537133	0.762846	8403	
-0.500973	0.790103	665	
-0.487656	0.798763	665	
-0.469397	0.810833	987	
-0.449299	0.823304	3837	
-0.405534	0.847427	2211	
-0.384809	0.857366	9603	
-0.356822	0.870553	8940	
-0.320143	0.885259	6030	
-0.299570	0.893051	1771	
-0.252939	0.907719	808	
-0.220262	0.917432	6243	
-0.188494	0.924691	8950	
-0.132954	0.934739	10159	
-0.054883	0.942874	9447	
0.010031	0.944633	8663	
0.057351	0.942758	9151	
0.100515	0.938648	2077	
0.163136	0.928727	7157	
0.196703	0.921875	377	
0.234836	0.912036	9439	
0.259343	0.905228	9439	
0.292207	0.894213	9606	
0.306559	0.888639	9659	
0.330155	0.879707	1340	
0.350853	0.871129	7049	
0.376529	0.859215	1395	
0.400890	0.847630	1432	
0.422737	0.836029	1254	
0.436491	0.827887	1288	
0.454118	0.817636	8686	
0.457109	0.815744	8686	
0.461863	0.812612	3662	
0.459215	0.814076	3662	
0.452110	0.818054	8686	
0.450112	0.819094	1288	
0.441029	0.824035	1288	
0.407679	0.842436	8228	
0.381115	0.854965	1432	
0.317144	0.882260	1340	
0.280731	0.895461	9606	
0.219862	0.913237	2379	
0.130331	0.931036	5865	
0.007052	0.940816	8663	
-0.147104	0.928428	9704	
-0.262347	0.899801	882	
-0.408226	0.839121	2211	
-0.564927	0.730424	8351	
-0.634127	0.661050	9594	
-0.691312	0.577044	9537	
-0.711559	0.523150	9226	
-0.710201	0.484768	2290	
-0.674018	0.448695	7710	
-0.559828	0.428545	2407	
-0.425562	0.427795	7044	
-0.166608	0.461265	776	
0.040821	0.509502	3250	
0.140956	0.543055	6361	
0.197898	0.564303	8255	
0.189401	0.860451	6444	
0.883300	0.084317	7715	
0.896912	-0.022813	691	
0.877354	-0.102834	4630	
0.813902	-0.173858	8030	
0.764310	-0.186473	8561	
0.809250	-0.161443	8016	
0.650512	0.527193	7184	
0.435214	0.690092	2207	
0.594784	0.509725	7722	
0.630497	0.463718	4008	
0.652820	0.439424	9565	
0.669654	0.420994	7780	
0.689673	0.394572	8075	
0.705886	0.367428	5387	
0.723411	0.330885	2633	
0.735976	0.300697	1385	
0.748064	0.267202	9135	
0.753256	0.247828	7965	
0.751740	0.246817	7965	
0.750462	0.247474	7965	
0.745636	0.252041	7965	
0.739431	0.252288	7965	
0.737294	0.232643	2382	
0.736211	0.207223	9170	
0.731935	0.187522	10030	
0.708356	0.175141	7563	
0.655787	0.188053	3608	
0.536558	0.236109	9190	
-0.573051	-0.202665	6607	
-0.671069	-0.121528	9401	
-0.601552	-0.123067	3005	
-0.531374	-0.137426	4954	
-0.476687	-0.158709	6687	
-0.413674	-0.187879	9547	
-0.254419	-0.167754	5505	
-0.189793	0.138713	3784	
-0.350481	0.044688	856	
-0.884497	-0.108056	9259	
-0.210956	-0.857953	6035	
0.339230	-0.789508	1440	
0.460782	-0.682615	5280	
0.496481	-0.612206	6401	
0.499761	-0.589510	5859	
0.499906	-0.572162	3994	
0.501471	-0.559660	2186	
0.504106	-0.554338	2186	
0.506552	-0.552590	2186	
0.510116	-0.551639	2186	
0.514968	-0.551155	3995	
0.520476	-0.552264	3995	
0.528074	-0.555248	2435	
0.537303	-0.559984	2435	
0.542328	-0.564743	3399	
0.547336	-0.571675	5130	
0.549501	-0.575582	5130	
0.551953	-0.581688	5130	
0.553639	-0.587720	5130	
0.554832	-0.594728	5130	
0.555286	-0.601354	8306	
0.554650	-0.610571	8306	
0.553509	-0.618649	8306	
0.551100	-0.629407	1094	
0.547918	-0.638387	1026	
0.543428	-0.649143	1026	
0.538226	-0.658895	7502	
0.532687	-0.667834	4063	
0.524936	-0.679605	4063	
0.517416	-0.689578	6748	
0.509042	-0.700013	4452	
0.498910	-0.711397	4452	
0.486829	-0.724229	5077	
0.471521	-0.738821	5695	
0.458856	-0.750151	5695	
0.446926	-0.760005	7165	
0.433327	-0.770744	7165	
0.414180	-0.784667	7203	
0.399756	-0.794285	8234	
0.388669	-0.801525	5952	
0.377946	-0.807735	5952	
0.360519	-0.817757	5535	
0.347887	-0.824521	5535	
0.337472	-0.829820	8665	
0.325805	-0.835507	8665	
0.311367	-0.842254	5974	
0.299228	-0.847620	5974	
0.289131	-0.851792	6021	
0.285498	-0.853191	7153	
0.279137	-0.855582	7153	
0.275778	-0.856801	7153	
0.270513	-0.858723	7153	
0.264064	-0.861051	7153	
0.253611	-0.864989	7007	
0.247830	-0.867112	7007	
0.243244	-0.867977	7007	
0.246900	-0.866801	7007	
0.249353	-0.865698	7007	
0.254719	-0.863203	7007	
0.257276	-0.861876	8928	
0.257857	-0.861261	7153	
0.261101	-0.859568	7153	
0.264577	-0.857634	7153	
0.267520	-0.856061	7153	
0.271422	-0.854038	7153	
0.276515	-0.851528	7153	
0.281787	-0.848866	7153	
0.286647	-0.846261	6021	
0.289504	-0.844335	6021	
0.293175	-0.842021	6021	
0.295353	-0.840328	6021	
0.293069	-0.840756	6021	
0.291877	-0.840681	6021	
0.288762	-0.841751	6021	
0.288597	-0.841332	6021	
0.286106	-0.841935	6021	
0.281585	-0.843372	7153	
0.276313	-0.845040	7153	
0.269301	-0.847418	7153	
0.268150	-0.847733	7153	
0.266611	-0.848203	7153	
0.261746	-0.849779	6948	
0.257263	-0.851132	6948	
0.238937	-0.856576	7146	
0.218491	-0.862734	7030	
0.198778	-0.867930	7094	
0.177199	-0.873231	8152	
0.152448	-0.878562	8174	
0.118017	-0.884687	6013	
0.081853	-0.889448	8128	
0.036059	-0.893112	8013	
-0.008431	-0.893868	6215	
-0.066832	-0.891030	8312	
-0.114494	-0.885652	4460	
-0.156425	-0.878353	6009	
-0.221000	-0.863100	7877	
-0.355533	-0.811577	8335	
-0.452982	-0.755699	7316	
-0.542766	-0.687089	8902	
-0.613082	-0.614241	5054	
-0.679688	-0.528738	7183	
-0.725850	-0.454937	6212	
-0.765515	-0.377642	1814	
-0.800428	-0.303820	1263	
-0.849088	-0.204367	5518	
-0.901900	-0.078824	10000	
-0.825314	0.179545	8029	
-0.606125	0.018787	8308	
-0.505972	0.040054	3194	
-0.436654	0.056623	8412	
-0.382142	0.070071	3547	
-0.343631	0.081965	1788	
-0.320689	0.092951	9804	
-0.289824	0.119456	8249	
-0.236454	0.164007	6714	
-0.159573	0.198732	7750	
-0.101551	0.204529	5137	
-0.063461	0.194337	813	
-0.047576	0.179106	1127	
-0.043614	0.166664	6929	
-0.044014	0.152778	4799	
-0.046230	0.142055	9463	
-0.047898	0.133079	1177	
-0.046840	0.127653	7653	
-0.042374	0.125138	7653	
-0.034453	0.125325	4892	
-0.026179	0.127386	669	
-0.014007	0.132122	649	
0.004957	0.140539	7415	
0.029139	0.150421	3901	
0.054119	0.158815	4760	
0.077791	0.164990	7518	
0.097723	0.169284	2411	
0.120170	0.175253	3063	
0.141024	0.183076	1677	
0.160886	0.192678	3973	
0.186463	0.207669	3594	
0.216803	0.226485	9607	
0.248746	0.246190	9266	
0.276963	0.263506	7632	
0.303988	0.279808	10261	
0.326762	0.293396	3001	
0.351178	0.308814	4275	
0.368883	0.321354	5672	
0.381839	0.331959	7777	
0.395672	0.344748	1718	
0.406709	0.357236	1292	
0.415835	0.369858	5223	
0.423434	0.382690	7478	
0.429409	0.395898	7486	
0.434174	0.409277	5560	
0.437699	0.422174	5253	
0.440041	0.434715	5253	
0.441765	0.449809	6617	
0.442532	0.461006	6617	
0.442727	0.475111	6584	
0.442245	0.486832	6584	
0.441053	0.500290	7392	
0.439074	0.514531	7312	
0.436681	0.528487	9012	
0.433010	0.542610	9012	
0.428077	0.556903	5575	
0.423262	0.568913	5575	
0.418837	0.579561	7511	
0.413421	0.590607	7511	
0.407718	0.601512	7483	
0.401378	0.612008	7430	
0.394114	0.622268	7430	
0.384962	0.634541	6532	
0.375944	0.645848	6532	
0.364200	0.659169	6987	
0.352862	0.671168	7283	
0.343079	0.680690	7369	
0.333083	0.689229	7821	
0.323213	0.697377	6227	
0.315732	0.703314	6227	
0.307113	0.709854	6315	
0.297657	0.716252	2766	
0.290047	0.721387	3154	
0.279029	0.728537	3154	
0.268478	0.735174	2484	
0.257896	0.741367	2484	
0.245180	0.748016	3795	
0.234484	0.753509	3795	
0.223895	0.758648	3795	
0.218098	0.761298	2377	
0.214275	0.763077	2377	
0.208727	0.765641	2377	
0.202353	0.768411	2377	
0.196896	0.770751	2377	
0.190923	0.773082	4051	
0.184922	0.775432	4051	
0.179176	0.777734	4051	
0.174001	0.779723	4051	
0.169096	0.781492	4051	
0.164344	0.783185	4051	
0.157886	0.785211	3531	
0.153806	0.786514	3531	
0.152734	0.786892	3531	
0.151695	0.787255	3531	
0.150750	0.787578	3531	
0.150518	0.787697	3531	
0.150118	0.787870	3531	
0.149094	0.788211	3531	
0.149035	0.788284	3531	
0.148380	0.788529	3531	
