time = 1.0002	Re = 25	rotation = 8.33733e-06
-0.795740	0.482401	7225	
-0.795225	0.483381	7225	
-0.794688	0.484356	7225	
-0.794144	0.485325	7225	
-0.793673	0.486240	7225	
-0.793189	0.487153	4449	
-0.792875	0.488034	4449	
-0.792301	0.489110	4449	
-0.791738	0.490118	4449	
-0.791167	0.491154	4449	
-0.790589	0.492191	4449	
-0.790012	0.493217	4449	
-0.789449	0.494221	4449	
-0.788884	0.495244	4449	
-0.788347	0.496238	4449	
-0.787789	0.497244	4449	
-0.787239	0.498238	4449	
-0.786716	0.499192	4449	
-0.786180	0.500164	4449	
-0.785618	0.501106	4449	
-0.785097	0.502070	4449	
-0.784564	0.503017	4449	
-0.784015	0.503966	4449	
-0.783541	0.504829	1607	
-0.783070	0.505670	1607	
-0.782512	0.506475	1607	
-0.782032	0.507347	1607	
-0.781567	0.508206	1607	
-0.781036	0.509022	1607	
-0.780560	0.509852	1607	
-0.780061	0.510692	1607	
-0.779530	0.511581	1417	
-0.779051	0.512385	1417	
-0.778496	0.513153	1417	
-0.777944	0.513969	9057	
-0.777436	0.514691	9057	
-0.777024	0.515400	9057	
-0.776573	0.516096	9057	
-0.776184	0.516404	9057	
-0.775763	0.516944	9057	
-0.775313	0.517690	9057	
-0.774913	0.518342	9057	
-0.774474	0.519038	9057	
-0.774002	0.519724	9057	
-0.773563	0.520377	9057	
-0.773116	0.521049	9057	
-0.772661	0.521727	9057	
-0.772231	0.522390	9057	
-0.771830	0.523020	9057	
-0.771389	0.523678	9057	
-0.770945	0.524319	9057	
-0.770560	0.524939	9057	
-0.770140	0.525540	9057	
-0.769703	0.526164	9057	
-0.769316	0.526772	9057	
-0.768878	0.527355	9057	
-0.768466	0.527938	9057	
-0.768045	0.528529	9057	
-0.767676	0.529072	9057	
-0.767240	0.529645	9057	
-0.766834	0.530207	9057	
-0.766474	0.530767	9057	
-0.766067	0.531295	9057	
-0.765640	0.531833	9057	
-0.765267	0.532348	9057	
-0.764907	0.532857	9057	
-0.764493	0.533374	9057	
-0.764099	0.533894	9057	
-0.763738	0.534412	9057	
-0.763361	0.534922	9057	
-0.762973	0.535407	9057	
-0.762599	0.535909	9057	
-0.762234	0.536379	9057	
-0.761869	0.536863	9057	
-0.761529	0.537334	9057	
-0.761189	0.537774	9057	
-0.760839	0.538256	9337	
-0.760479	0.538758	9337	
-0.760117	0.539191	9337	
-0.759676	0.539647	2797	
-0.759326	0.540048	2797	
-0.759026	0.540444	2797	
-0.758701	0.540820	2797	
-0.758424	0.541192	2797	
-0.758046	0.541583	2797	
-0.757775	0.541905	2797	
-0.757486	0.542253	2797	
-0.757169	0.542595	2797	
-0.756859	0.542934	2797	
-0.756615	0.543244	2797	
-0.756293	0.543575	2797	
-0.756015	0.543878	2797	
-0.755744	0.544170	2797	
-0.755461	0.544462	2797	
-0.755208	0.544738	2797	
-0.754925	0.544982	2797	
-0.754683	0.545263	2797	
-0.754426	0.545536	2797	
-0.754188	0.545768	2797	
-0.753901	0.546040	2797	
-0.753688	0.546257	2797	
-0.753417	0.546498	2797	
-0.753185	0.546712	2797	
-0.752924	0.546940	2797	
-0.752712	0.547116	2797	
-0.752467	0.547319	2797	
-0.752232	0.547516	2797	
-0.752027	0.547672	2797	
-0.751746	0.547876	2797	
-0.751455	0.548156	2797	
-0.751298	0.548281	2797	
-0.751084	0.548439	2797	
-0.750911	0.548587	2797	
-0.750764	0.548688	2797	
-0.750583	0.548823	2797	
-0.750428	0.548932	2797	
-0.750293	0.549022	2797	
-0.750141	0.549100	2797	
-0.750008	0.549180	2797	
-0.749857	0.549271	2797	
-0.749703	0.549308	2797	
-0.749581	0.549347	2797	
-0.749463	0.549381	2797	
-0.749363	0.549419	2797	
-0.749256	0.549454	2797	
-0.749164	0.549460	2797	
-0.749051	0.549461	2797	
-0.748938	0.549461	2797	
-0.748831	0.549445	2797	
-0.748711	0.549435	2797	
-0.748601	0.549414	2797	
-0.748525	0.549386	2797	
-0.748446	0.549344	2797	
-0.748348	0.549297	2797	
-0.748288	0.549203	2797	
-0.748246	0.549110	2797	
-0.748181	0.549030	2797	
-0.748116	0.548931	2797	
-0.748027	0.548846	2797	
-0.747982	0.548733	2797	
-0.747937	0.548627	2797	
-0.747880	0.548520	2797	
-0.747850	0.548384	2797	
-0.747808	0.548243	2797	
-0.747741	0.548065	2797	
-0.747690	0.547924	2797	
-0.747672	0.547748	2797	
-0.747593	0.547594	2797	
-0.747583	0.547404	2797	
-0.747538	0.547217	2797	
-0.747461	0.547065	2797	
-0.747425	0.546864	2797	
-0.747386	0.546663	2797	
-0.747305	0.546459	2797	
-0.747301	0.546250	2797	
-0.747283	0.546038	2797	
-0.747191	0.545862	2797	
-0.747219	0.545577	2797	
-0.747193	0.545348	2797	
-0.747131	0.545149	2797	
-0.747085	0.544920	2797	
-0.747084	0.544639	2797	
-0.747013	0.544440	2797	
-0.746954	0.544205	2797	
-0.746927	0.543936	2797	
-0.746847	0.543698	2797	
-0.746822	0.543437	2797	
-0.746777	0.543206	2797	
-0.746712	0.542936	2797	
-0.746673	0.542628	2797	
-0.746636	0.542352	2797	
-0.746527	0.542068	2797	
-0.746458	0.541773	2797	
-0.746362	0.541463	2797	
-0.746270	0.541191	2797	
-0.746128	0.540931	2797	
-0.746069	0.540578	2797	
-0.745861	0.540332	2797	
-0.745729	0.540018	2797	
-0.745501	0.539783	2797	
-0.745352	0.539480	2797	
-0.745035	0.539285	2797	
-0.744929	0.538958	2797	
-0.744677	0.538690	2797	
-0.744484	0.538399	2797	
-0.744260	0.538099	2797	
-0.743987	0.537802	2797	
-0.743725	0.537470	2797	
-0.743393	0.537218	9337	
-0.743080	0.536998	9337	
-0.742744	0.536680	9337	
-0.742396	0.536407	9337	
-0.742063	0.536109	9337	
-0.741800	0.535782	9337	
-0.741467	0.535554	9337	
-0.741134	0.535395	9337	
-0.740456	0.535129	9337	
-0.739926	0.534939	9337	
-0.739375	0.534699	9337	
-0.738769	0.534488	9337	
-0.738163	0.534339	9337	
-0.737448	0.534178	9337	
-0.736683	0.534050	9337	
-0.735914	0.533914	9337	
-0.735043	0.533823	9337	
-0.734124	0.533655	9337	
-0.733197	0.533546	9337	
-0.732140	0.533444	9337	
-0.731003	0.533434	9337	
-0.729827	0.533440	9337	
-0.728586	0.533457	9337	
-0.727318	0.533540	9337	
-0.726065	0.533661	9337	
-0.724789	0.533682	9363	
-0.723293	0.533724	9761	
-0.721456	0.534351	9761	
-0.719977	0.534643	9761	
-0.718657	0.534966	9761	
-0.717374	0.535267	9761	
-0.715850	0.535574	5156	
-0.714441	0.535996	5156	
-0.713129	0.536443	5156	
-0.711535	0.536909	5156	
-0.709968	0.537498	5156	
-0.708483	0.538033	5156	
-0.706989	0.538665	5156	
-0.705404	0.539297	5156	
-0.703811	0.539996	5156	
-0.702280	0.540704	5156	
-0.700835	0.541508	5156	
-0.699361	0.542311	5156	
-0.697986	0.543178	5156	
-0.696770	0.544102	5156	
-0.695475	0.545059	5156	
-0.694281	0.546010	5156	
-0.693140	0.547038	9226	
-0.692055	0.548144	9226	
-0.691105	0.549221	9226	
-0.690156	0.550360	9226	
-0.689246	0.551509	9226	
-0.688352	0.552632	9226	
-0.687542	0.553796	9226	
-0.686790	0.554989	9226	
-0.686020	0.556166	9226	
-0.685315	0.557344	9226	
-0.684594	0.558577	9226	
-0.683920	0.559728	9226	
-0.683309	0.560952	9226	
-0.682606	0.562088	9226	
-0.681961	0.563264	9226	
-0.681411	0.564394	9257	
-0.680785	0.565554	9257	
-0.680183	0.566719	9257	
-0.679585	0.567895	9257	
-0.678982	0.569033	9257	
-0.678357	0.570155	9887	
-0.677729	0.571284	9887	
-0.677177	0.572425	9887	
-0.676643	0.573543	9887	
-0.676032	0.574658	9887	
-0.675494	0.575770	9887	
-0.674907	0.576826	9887	
-0.674332	0.577872	9887	
-0.673781	0.578938	9887	
-0.673215	0.579983	9887	
-0.672679	0.580981	9887	
-0.672087	0.581944	9887	
-0.671562	0.582934	9887	
-0.671021	0.583955	9887	
-0.670495	0.584893	9887	
-0.669954	0.585788	9887	
-0.669400	0.586690	9887	
-0.668890	0.587647	9537	
-0.668374	0.588529	9537	
-0.667868	0.589352	9537	
-0.667348	0.590153	9537	
-0.666809	0.591052	9537	
-0.666234	0.591881	9537	
-0.665719	0.592612	9537	
-0.665178	0.593412	9537	
-0.664613	0.594243	9537	
-0.664088	0.595010	9537	
-0.663522	0.595698	9537	
-0.663011	0.596449	9537	
-0.662474	0.597211	9537	
-0.661888	0.597909	9537	
-0.661378	0.598571	9537	
-0.660846	0.599249	8947	
-0.660313	0.599950	8947	
-0.659738	0.600656	8947	
-0.659232	0.601277	8947	
-0.658677	0.601893	8947	
-0.658128	0.602541	8947	
-0.657603	0.603224	8947	
-0.657070	0.603821	8947	
-0.656590	0.604410	8947	
-0.656050	0.605020	8947	
-0.655549	0.605669	8947	
-0.655041	0.606216	8947	
-0.654525	0.606781	8947	
-0.654007	0.607369	8947	
-0.653550	0.607946	8947	
-0.653010	0.608462	8947	
-0.652553	0.609020	8947	
-0.652056	0.609548	8947	
-0.651618	0.610078	8947	
-0.651151	0.610605	8947	
-0.650651	0.611094	8947	
-0.650209	0.611547	8947	
-0.649723	0.611997	8947	
-0.649212	0.612460	8947	
-0.648751	0.612955	8947	
-0.648297	0.613423	8947	
-0.647865	0.613878	8947	
-0.647407	0.614335	9939	
-0.646938	0.614746	9939	
-0.646460	0.615158	9939	
-0.646038	0.615589	9939	
-0.645620	0.616011	9939	
-0.645254	0.616440	9939	
-0.644909	0.616876	9939	
-0.644608	0.617333	9939	
-0.644258	0.617762	9939	
-0.643890	0.618165	9939	
-0.643546	0.618564	9939	
-0.643214	0.618970	9939	
-0.642863	0.619342	9939	
-0.642507	0.619717	9939	
-0.642204	0.620074	6701	
-0.641874	0.620426	6701	
-0.641494	0.620825	6701	
-0.641181	0.621208	6701	
-0.640854	0.621582	6701	
-0.640541	0.621968	6701	
-0.640197	0.622341	6701	
-0.639832	0.622691	6701	
-0.639455	0.623005	6701	
-0.639158	0.623387	6701	
-0.638865	0.623735	6701	
-0.638585	0.624091	6701	
-0.638285	0.624438	6701	
-0.637977	0.624766	6701	
-0.637672	0.625097	6701	
-0.637378	0.625435	6701	
-0.637062	0.625764	6701	
-0.636803	0.626104	6701	
-0.636561	0.626455	6701	
-0.636322	0.626795	6701	
-0.636040	0.627106	6701	
-0.635792	0.627433	6701	
-0.635576	0.627792	6701	
-0.635318	0.628105	6701	
-0.635045	0.628407	6701	
-0.634778	0.628698	6701	
-0.634584	0.629031	6701	
-0.634362	0.629334	6701	
-0.634152	0.629646	6701	
-0.633953	0.629962	6701	
-0.633744	0.630256	6701	
-0.633544	0.630546	6701	
-0.633344	0.630849	6701	
-0.633167	0.631158	6701	
-0.632962	0.631447	6701	
-0.632780	0.631724	6701	
-0.632596	0.631988	6701	
-0.632420	0.632268	6701	
-0.632268	0.632567	6701	
-0.632135	0.632859	6701	
-0.631981	0.633163	6701	
-0.631845	0.633470	6701	
-0.631707	0.633765	6701	
-0.631572	0.634047	6701	
-0.631442	0.634344	6701	
-0.631323	0.634647	6701	
-0.631195	0.634930	6701	
-0.631056	0.635186	6701	
-0.630929	0.635439	6701	
-0.630822	0.635728	6701	
-0.630701	0.635992	6701	
-0.630579	0.636232	6701	
-0.630457	0.636470	6701	
-0.630392	0.636743	6701	
-0.630307	0.637009	6701	
-0.630243	0.637274	6701	
-0.630180	0.637532	6701	
-0.630113	0.637787	6701	
-0.630060	0.638042	6701	
-0.629980	0.638285	6701	
-0.629946	0.638540	6701	
-0.629875	0.638788	6701	
-0.629815	0.639032	6701	
-0.629780	0.639275	6701	
-0.629729	0.639504	6701	
-0.629689	0.639748	6701	
-0.629642	0.639982	6701	
-0.629609	0.640217	6701	
-0.629571	0.640442	6701	
-0.629567	0.640670	6701	
-0.629518	0.640896	6701	
-0.629484	0.641123	6701	
-0.629479	0.641341	6701	
-0.629469	0.641561	6701	
-0.629447	0.641778	6701	
-0.629423	0.641996	6701	
-0.629437	0.642207	6701	
-0.629415	0.642419	6701	
-0.629447	0.642627	6701	
-0.629439	0.642836	6701	
-0.629463	0.643041	6701	
-0.629478	0.643245	6701	
-0.629501	0.643448	6701	
-0.629539	0.643647	6542	
-0.629553	0.643844	6542	
-0.629575	0.644040	6542	
-0.629611	0.644231	6542	
-0.629647	0.644423	6542	
-0.629717	0.644615	6542	
-0.629784	0.644800	6542	
-0.629851	0.644985	6542	
-0.629939	0.645167	6542	
-0.630035	0.645345	6542	
-0.630049	0.645517	6542	
-0.630081	0.645679	6542	
-0.630169	0.645825	6542	
-0.630243	0.645967	6542	
-0.630316	0.646108	6542	
-0.630369	0.646266	6542	
-0.630435	0.646432	6542	
-0.630540	0.646601	6542	
-0.630663	0.646771	6542	
-0.630776	0.646931	6542	
-0.630875	0.647079	6542	
-0.630968	0.647220	6542	
-0.631073	0.647358	6542	
-0.631170	0.647488	6542	
-0.631273	0.647618	6542	
-0.631399	0.647744	6542	
-0.631547	0.647868	6542	
-0.631685	0.647990	6542	
-0.631840	0.648109	6542	
-0.631973	0.648223	6542	
-0.632076	0.648330	6542	
-0.632196	0.648430	6542	
-0.632351	0.648526	6542	
-0.632503	0.648615	6542	
-0.632652	0.648702	6542	
-0.632783	0.648785	6542	
-0.632922	0.648868	6542	
-0.633065	0.648951	6542	
-0.633230	0.649026	6542	
-0.633387	0.649102	6542	
-0.633536	0.649182	6542	
-0.633729	0.649260	6542	
-0.633916	0.649336	6542	
-0.634103	0.649411	6542	
-0.634292	0.649484	6542	
-0.634463	0.649552	6542	
-0.634630	0.649614	6542	
-0.634797	0.649674	6542	
-0.634970	0.649729	6542	
-0.635140	0.649781	6542	
-0.635324	0.649830	6542	
-0.635497	0.649880	6542	
-0.635702	0.649925	6542	
-0.635907	0.649968	6542	
-0.636106	0.650005	6542	
-0.636305	0.650041	6542	
-0.636505	0.650075	6542	
-0.636704	0.650105	6542	
-0.636885	0.650129	6542	
-0.637067	0.650150	6542	
-0.637251	0.650166	6542	
-0.637434	0.650180	6542	
-0.637618	0.650191	6542	
-0.637809	0.650199	6542	
-0.637988	0.650205	6542	
-0.638172	0.650204	6542	
-0.638371	0.650207	6542	
-0.638569	0.650207	6542	
-0.638770	0.650205	6542	
-0.638970	0.650203	6542	
-0.639172	0.650198	6542	
-0.639376	0.650191	6542	
-0.639576	0.650183	6542	
-0.639777	0.650170	6542	
-0.639978	0.650157	6542	
-0.640181	0.650142	6542	
-0.640382	0.650125	6542	
-0.640582	0.650106	6542	
-0.640775	0.650084	6542	
-0.640968	0.650060	6542	
-0.641159	0.650040	6542	
-0.641353	0.650016	6542	
-0.641546	0.649992	6542	
-0.641747	0.649961	6542	
-0.641949	0.649929	6542	
-0.642148	0.649896	6542	
