time = 1.2252	Re = 25	rotation = -1.90069
-0.081441	0.813065	4067	
-0.081364	0.813077	4067	
-0.081327	0.813084	4067	
-0.081447	0.813063	4067	
-0.080483	0.813226	4067	
-0.080271	0.813249	4067	
-0.080002	0.813273	4067	
-0.078034	0.813470	765	
-0.077249	0.813554	765	
-0.076482	0.813631	765	
-0.074654	0.813812	765	
-0.073450	0.813929	765	
-0.071136	0.814155	765	
-0.069613	0.814309	9510	
-0.069626	0.814305	9510	
-0.065468	0.814842	9510	
-0.060816	0.815348	9510	
-0.059877	0.815443	9510	
-0.057540	0.815705	9510	
-0.054367	0.816024	9510	
-0.051319	0.816321	8869	
-0.047670	0.816656	8869	
-0.046094	0.816787	7999	
-0.043947	0.816941	7999	
-0.041595	0.817094	7999	
-0.038836	0.817258	7999	
-0.035428	0.817450	7999	
-0.033025	0.817580	7999	
-0.030987	0.817696	7999	
-0.028427	0.817861	8002	
-0.026155	0.818003	8002	
-0.019430	0.818415	8002	
-0.017301	0.818549	8002	
-0.014163	0.818679	6660	
-0.011046	0.818903	6660	
-0.004601	0.819260	6660	
-0.001674	0.819492	4224	
0.002552	0.819582	4224	
0.007513	0.819707	4224	
0.010190	0.819801	4224	
0.016209	0.819946	452	
0.020620	0.819987	452	
0.024758	0.820006	418	
0.031144	0.820235	418	
0.040032	0.820716	418	
0.047873	0.820996	9591	
0.053274	0.821097	8362	
0.058737	0.821119	8362	
0.066439	0.821257	7717	
0.070806	0.821354	7717	
0.076614	0.821087	7717	
0.079916	0.820902	7717	
0.084737	0.820686	8237	
0.087086	0.820513	8237	
0.091452	0.820160	9997	
0.095238	0.820058	9997	
0.100496	0.819792	9997	
0.105875	0.819573	10154	
0.110541	0.819126	10154	
0.114312	0.818648	7528	
0.119550	0.817924	702	
0.121356	0.817499	702	
0.125036	0.816345	10058	
0.126298	0.815786	10058	
0.128607	0.814544	10058	
0.130151	0.813936	10058	
0.131930	0.812819	9834	
0.131717	0.810765	9834	
0.131235	0.809323	9834	
0.128681	0.806594	10058	
0.128238	0.805056	10058	
0.125870	0.802724	8890	
0.122105	0.799565	8710	
0.117960	0.795892	8710	
0.112528	0.791230	6919	
0.108728	0.787715	8126	
0.103194	0.782793	6491	
0.095497	0.776224	6491	
0.090977	0.772072	886	
0.085488	0.766239	4595	
0.080930	0.761756	4595	
0.077108	0.757727	6771	
0.071527	0.751784	6771	
0.064211	0.744428	6285	
0.059217	0.739278	7994	
0.051921	0.731317	8048	
0.043556	0.722679	8048	
0.036438	0.714802	7159	
0.030288	0.708098	7159	
0.020726	0.696656	6768	
0.012958	0.687815	3608	
0.004328	0.677575	6493	
-0.002714	0.669264	731	
-0.009343	0.661180	1013	
-0.016660	0.652553	1475	
-0.022598	0.645266	4672	
-0.028952	0.637494	2523	
-0.035005	0.629718	2523	
-0.043363	0.618432	4828	
-0.050649	0.608777	4686	
-0.057827	0.599369	7729	
-0.065194	0.590375	7729	
-0.072986	0.579221	9190	
-0.080194	0.569699	9723	
-0.088531	0.559108	7036	
-0.095699	0.549916	8946	
-0.103286	0.539315	1593	
-0.113506	0.526005	1593	
-0.119498	0.518295	3457	
-0.122073	0.514971	3457	
-0.127934	0.507130	3457	
-0.135650	0.496575	2233	
-0.144365	0.485031	6956	
-0.152306	0.474745	6956	
-0.159083	0.466139	5428	
-0.168234	0.454320	720	
-0.176944	0.443317	538	
-0.185351	0.432757	538	
-0.200210	0.413990	4275	
-0.214544	0.396788	2430	
-0.228296	0.380714	2983	
-0.240217	0.367649	9159	
-0.251941	0.355240	8655	
-0.265049	0.341035	10037	
-0.276808	0.328708	10065	
-0.289585	0.315430	6323	
-0.303853	0.300506	7547	
-0.317606	0.285676	6409	
-0.329936	0.272286	5848	
-0.340812	0.260152	2365	
-0.351072	0.248269	3363	
-0.362674	0.234624	3363	
-0.369188	0.226879	4147	
-0.377212	0.217132	4147	
-0.385710	0.206187	4885	
-0.391558	0.198421	4236	
-0.394896	0.194000	4952	
-0.399562	0.187734	4952	
-0.404275	0.181220	7054	
-0.408936	0.174607	7436	
-0.415047	0.165989	6336	
-0.420895	0.157221	7449	
-0.424915	0.151177	7449	
-0.429480	0.143520	7449	
-0.431628	0.140059	7137	
-0.434495	0.135397	7411	
-0.437105	0.131389	7411	
-0.439792	0.126875	9352	
-0.442181	0.123027	9352	
-0.445061	0.118226	9207	
-0.447455	0.114230	9207	
-0.449944	0.109102	1921	
-0.451853	0.105239	1921	
-0.454124	0.101067	1921	
-0.456192	0.097479	1701	
-0.458090	0.094626	1701	
-0.460194	0.090972	1701	
-0.462073	0.087987	1701	
-0.464027	0.085131	2113	
-0.466036	0.082247	2113	
-0.467706	0.078782	2113	
-0.469584	0.075511	1671	
-0.470905	0.072764	1671	
-0.472435	0.070576	1671	
-0.474320	0.068410	1671	
-0.476818	0.065507	1671	
-0.478634	0.063285	1671	
-0.480012	0.061686	1671	
-0.481388	0.060573	1671	
-0.482642	0.058001	3855	
-0.483664	0.056539	3685	
-0.485316	0.055849	3685	
-0.486773	0.054994	3931	
-0.488824	0.054048	3931	
-0.490248	0.053285	3931	
-0.492125	0.053106	3931	
-0.493245	0.053319	3931	
-0.494627	0.053410	3685	
-0.495830	0.053760	3685	
-0.497403	0.054097	3685	
-0.498931	0.054459	3685	
