time = 2	Re = 10
0.132170	0.150336	0
0.183727	0.123389	1
0.224908	0.090047	2
0.273064	0.064259	3
0.308029	0.080018	4
0.331971	0.126457	5
0.336948	0.160436	6
0.340142	0.195491	7
0.336164	0.237237	8
0.328908	0.280146	9
0.314788	0.327202	10
0.297162	0.376408	11
0.273800	0.428754	12
0.259225	0.457713	13
0.244815	0.486855	14
0.226478	0.519240	15
0.208476	0.553084	16
0.185229	0.592103	17
0.158810	0.635967	18
0.139855	0.662601	19
0.119540	0.689896	20
0.086436	0.721390	21
0.043750	0.744639	22
-0.008789	0.752952	23
-0.056576	0.751444	24
-0.096077	0.741139	25
-0.131586	0.731551	26
-0.159598	0.720316	27
-0.191198	0.712506	28
-0.213891	0.703859	29
-0.243894	0.697293	30
-0.293295	0.683421	31
-0.342555	0.670469	32
-0.385433	0.656939	33
-0.431044	0.643197	34
-0.470402	0.628529	35
-0.513317	0.612379	36
-0.548395	0.596290	37
-0.588665	0.577307	38
-0.623287	0.558919	39
-0.657526	0.539164	40
-0.688199	0.519498	41
-0.718593	0.498779	42
-0.747233	0.477808	43
-0.775924	0.455973	44
-0.802033	0.433815	45
-0.828006	0.411170	46
-0.852204	0.388999	47
-0.876288	0.366568	48
-0.918422	0.326609	49
-0.957443	0.291128	50
