time = 7.8	Re = 10
0.111737	0.167268	0
0.135773	0.148923	1
0.170758	0.117259	2
0.186200	0.090970	3
0.202045	0.062793	4
0.211889	0.027569	5
0.218828	-0.020265	6
0.214098	-0.062641	7
0.200636	-0.114455	8
0.184755	-0.150899	9
0.169173	-0.189874	10
0.158941	-0.227970	11
0.156701	-0.269173	12
0.163011	-0.305775	13
0.170132	-0.340240	14
0.196754	-0.362578	15
0.226370	-0.378761	16
0.255308	-0.362203	17
0.288399	-0.336380	18
0.314191	-0.299860	19
0.338170	-0.257041	20
0.344733	-0.235393	21
0.354510	-0.210685	22
0.358446	-0.188603	23
0.364625	-0.162625	24
0.364405	-0.140233	25
0.364189	-0.114891	26
0.360916	-0.088687	27
0.356286	-0.058800	28
0.347491	-0.025087	29
0.335176	0.016244	30
0.324508	0.042924	31
0.313232	0.071619	32
0.296456	0.106539	33
0.274728	0.143234	34
0.242779	0.188011	35
0.206538	0.231066	36
0.185119	0.258576	37
0.163509	0.285875	38
0.145565	0.316866	39
0.129933	0.349479	40
0.120671	0.378537	41
0.111651	0.407772	42
0.103802	0.442492	43
0.096207	0.478344	44
0.086265	0.535803	45
0.081800	0.566779	46
0.077171	0.598538	47
0.070329	0.655799	48
0.055177	0.681978	49
0.036072	0.695659	50
-0.002087	0.710867	51
0.054340	0.692573	52
0.055060	0.691313	53
0.053509	0.685748	54
0.028834	0.695563	55
-0.007033	0.705076	56
-0.028005	0.703955	57
-0.021391	0.701186	58
-0.065671	0.676102	59
-0.093774	0.656440	60
-0.085769	0.660916	61
-0.064625	0.682226	62
-0.043474	0.703564	63
-0.043448	0.703508	64
-0.061363	0.678973	65
-0.079014	0.654835	66
-0.132052	0.628204	67
-0.184982	0.604697	68
-0.156831	0.615435	69
-0.186765	0.602909	70
-0.216359	0.590320	71
-0.268585	0.566831	72
-0.304303	0.548886	73
-0.338760	0.530195	74
-0.303150	0.548331	75
-0.266314	0.565763	76
-0.303748	0.547283	77
-0.339579	0.528114	78
-0.368672	0.510185	79
-0.397296	0.491693	80
-0.434905	0.463835	81
-0.469621	0.434641	82
-0.496377	0.408040	83
-0.522391	0.380001	84
-0.486609	0.417452	85
-0.445777	0.453827	86
-0.421922	0.471385	87
-0.457991	0.441811	88
-0.491393	0.410671	89
-0.517351	0.382005	90
-0.542416	0.351766	91
-0.559426	0.326751	92
-0.576523	0.301572	93
-0.604270	0.251238	94
-0.589521	0.276836	95
-0.610421	0.234104	96
-0.628701	0.189717	97
-0.640547	0.151695	98
-0.651419	0.111179	99
-0.658300	0.067378	100
-0.662825	0.021950	101
-0.663553	-0.011457	102
-0.663793	-0.047207	103
-0.661191	-0.078227	104
-0.658207	-0.110745	105
-0.653874	-0.129999	106
-0.646748	-0.163601	107
-0.638245	-0.200194	108
-0.628077	-0.230977	109
-0.616581	-0.264002	110
-0.611848	-0.271713	111
-0.598716	-0.299727	112
-0.584245	-0.329858	113
-0.568839	-0.356240	114
-0.552178	-0.384220	115
-0.534157	-0.408560	116
-0.514171	-0.435146	117
-0.494655	-0.457025	118
-0.473571	-0.480544	119
-0.441917	-0.510381	120
-0.406545	-0.540758	121
-0.371032	-0.567733	122
-0.331747	-0.596140	123
-0.306977	-0.611781	124
-0.277984	-0.631508	125
-0.236814	-0.658893	126
-0.188814	-0.692279	127
-0.160713	-0.711256	128
-0.130444	-0.730459	129
-0.097314	-0.748349	130
-0.061057	-0.762867	131
-0.009838	-0.772272	132
0.039517	-0.771853	133
0.082048	-0.763398	134
0.118016	-0.751912	135
0.150271	-0.738362	136
0.179213	-0.726256	137
0.210800	-0.711865	138
0.240224	-0.698918	139
0.276310	-0.681793	140
0.313420	-0.664026	141
0.349460	-0.645096	142
0.365683	-0.634453	143
0.391268	-0.623037	144
0.426048	-0.602117	145
0.464083	-0.577919	146
0.499650	-0.551927	147
0.514289	-0.538476	148
0.539080	-0.520521	149
0.564322	-0.496798	150
0.589230	-0.471933	151
0.616289	-0.441888	152
0.642017	-0.410264	153
0.666030	-0.376332	154
0.689787	-0.339598	155
0.711730	-0.299743	156
0.732892	-0.256134	157
0.745167	-0.224853	158
0.758154	-0.190180	159
0.769703	-0.152201	160
0.779747	-0.113164	161
0.787422	-0.072545	162
0.793960	-0.029066	163
0.797630	0.015669	164
0.799369	0.062933	165
0.797913	0.092397	166
0.796194	0.130057	167
0.792102	0.163633	168
0.786716	0.202812	169
0.778396	0.241471	170
0.768184	0.283198	171
0.755129	0.324392	172
0.738937	0.369494	173
0.726091	0.397481	174
0.709397	0.434039	175
0.692294	0.464982	176
0.670953	0.502408	177
0.652725	0.528744	178
0.629712	0.561638	179
0.607200	0.589386	180
0.579206	0.622937	181
0.556881	0.645615	182
0.533557	0.668916	183
0.507726	0.691962	184
0.479890	0.716015	185
0.453127	0.736170	186
0.424408	0.757231	187
0.393495	0.777326	188
0.359811	0.798365	189
0.329667	0.814471	190
0.297473	0.831094	191
0.262899	0.846483	192
0.225036	0.862219	193
0.188495	0.874643	194
0.148558	0.886873	195
0.105473	0.897032	196
0.058162	0.905972	197
0.019926	0.909885	198
-0.019003	0.912796	199
-0.059523	0.913123	200
-0.100819	0.912214	201
-0.137168	0.909087	202
-0.173164	0.905516	203
-0.209829	0.899967	204
-0.246514	0.893743	205
-0.277140	0.886596	206
-0.307283	0.879565	207
-0.338629	0.870665	208
-0.369893	0.861680	209
-0.401096	0.850370	210
-0.433159	0.838513	211
-0.464531	0.824454	212
-0.496054	0.810169	213
-0.544903	0.784554	214
-0.594933	0.755297	215
-0.642600	0.723718	216
-0.690909	0.688228	217
-0.731958	0.654490	218
-0.773005	0.617698	219
-0.810599	0.580419	220
-0.849269	0.539132	221
