time = 3	Re = 10
0.128084	0.154486	0
0.160910	0.132481	1
0.195569	0.101780	2
0.219002	0.070285	3
0.238456	0.036859	4
0.259359	0.004915	5
0.279234	-0.023152	6
0.316976	-0.018395	7
0.333053	0.007036	8
0.349105	0.032522	9
0.357344	0.073146	10
0.360784	0.116670	11
0.354405	0.167389	12
0.340986	0.219144	13
0.317552	0.273280	14
0.303022	0.301109	15
0.288239	0.328945	16
0.270062	0.358019	17
0.251873	0.387587	18
0.230831	0.420907	19
0.209498	0.456981	20
0.185054	0.499203	21
0.158910	0.550398	22
0.142475	0.584041	23
0.125059	0.620221	24
0.111332	0.647057	25
0.097509	0.673957	26
0.067837	0.708141	27
0.022990	0.728226	28
-0.029770	0.729618	29
-0.078172	0.717029	30
-0.099725	0.701049	31
-0.133930	0.686381	32
-0.146325	0.675294	33
-0.182840	0.662494	34
-0.230501	0.643842	35
-0.273659	0.625650	36
-0.318459	0.607545	37
-0.353345	0.590861	38
-0.399902	0.570125	39
-0.430062	0.552564	40
-0.474302	0.528052	41
-0.499092	0.510201	42
-0.539000	0.482877	43
-0.567228	0.459280	44
-0.595635	0.434015	45
-0.622218	0.407406	46
-0.648272	0.379439	47
-0.668162	0.354103	48
-0.688080	0.328313	49
-0.708172	0.299075	50
-0.728279	0.268786	51
-0.742924	0.241838	52
-0.757632	0.214726	53
-0.772373	0.183643	54
-0.786926	0.151904	55
-0.806307	0.098686	56
-0.815993	0.066822	57
-0.825384	0.034320	58
-0.837743	-0.023300	59
-0.846669	-0.082454	60
-0.851425	-0.136855	61
-0.853318	-0.192849	62
-0.852123	-0.247258	63
-0.847697	-0.303389	64
-0.840235	-0.355698	65
-0.830069	-0.408340	66
-0.817854	-0.457780	67
-0.801987	-0.509749	68
-0.786096	-0.554901	69
-0.769137	-0.599234	70
-0.753151	-0.639200	71
-0.736577	-0.679037	72
