time = 250	Re = 1	rotation = 39.7886
-0.453953	-0.787551	6851	
0.176419	0.639654	3173	
-0.927617	0.123511	8153	
-0.255144	-0.170519	990	
0.505929	-0.641118	1491	
-0.316123	-0.705585	493	
0.227772	-0.390570	1345	
-0.684911	0.314108	2158	
-0.734765	-0.221117	6951	
0.207912	-0.596361	3515	
0.171687	0.718195	4800	
-0.348477	0.659008	3647	
-0.282509	0.027115	8740	
0.183647	0.427386	4553	
0.608949	0.446089	7128	
0.013329	0.764112	1156	
0.257720	-0.233711	6809	
-0.907819	-0.069856	4666	
0.921272	-0.211743	614	
-0.926572	-0.046706	7539	
-0.540655	0.314865	4900	
-0.464749	-0.524668	7279	
-0.198430	0.577908	3343	
0.405608	-0.382317	6557	
0.414363	0.252369	2224	
0.334404	-0.539010	5904	
-0.488386	0.731733	5799	
-0.091997	-0.000339	2013	
-0.571165	0.266508	2032	
0.008220	0.239007	8138	
-0.033159	0.864804	5706	
-0.262818	0.326562	1281	
-0.669509	-0.121005	2696	
0.506577	-0.793541	832	
-0.073542	0.313451	4417	
0.611936	0.615258	3300	
-0.795104	-0.077406	3401	
0.197684	-0.670804	4304	
0.195629	0.251007	8470	
-0.703185	-0.356157	5502	
-0.024944	-0.938342	484	
0.694013	-0.665610	7689	
-0.287466	0.436660	4738	
0.434977	-0.352306	5588	
0.011313	-0.412530	2267	
0.926134	-0.325773	2799	
-0.117012	0.655297	4162	
0.241969	-0.241549	883	
-0.480982	-0.403718	2358	
0.498294	-0.414798	6409	
-0.308582	-0.210504	2036	
-0.445678	-0.684206	4209	
0.165423	-0.348924	8580	
0.873568	-0.344485	8179	
-0.625875	-0.154510	7092	
-0.551094	-0.597365	4769	
0.293764	0.464289	7398	
0.330634	-0.102641	1508	
0.611980	0.555073	3266	
0.647430	-0.534142	6764	
0.214132	-0.797991	5900	
0.837838	0.479756	333	
-0.332087	0.299575	873	
0.058169	0.090946	1136	
-0.532634	-0.028214	1717	
0.326148	-0.749331	2698	
0.053476	-0.578403	8725	
0.626476	0.252887	4281	
-0.879386	-0.065260	3889	
0.751246	-0.612174	1261	
0.776234	0.278261	1151	
0.147053	0.386066	3030	
0.717953	-0.653527	2791	
-0.458059	0.372607	4171	
-0.280849	-0.106927	3707	
-0.225762	-0.581778	485	
0.370646	0.460860	1575	
-0.208209	0.712835	1250	
-0.250829	0.428883	385	
0.548558	-0.575005	5212	
0.349475	-0.883716	360	
-0.413014	0.049803	6488	
-0.046274	-0.250978	4115	
-0.877264	-0.081533	944	
-0.674593	-0.180577	2798	
-0.640840	0.404085	7584	
0.459042	-0.644264	1050	
0.928865	0.270619	4118	
0.235328	-0.586098	2954	
0.416749	0.201710	753	
0.678761	0.530455	4316	
0.200513	-0.591373	2913	
0.817500	0.135052	1873	
-0.693874	0.151344	5540	
0.277680	-0.655148	3028	
0.407867	0.640042	6117	
-0.540291	0.121054	5581	
-0.487152	0.027277	1777	
-0.624514	-0.714358	1285	
0.563467	-0.110649	3405	
0.741660	-0.354016	4646	
0.315024	0.051150	607	
-0.476608	0.740067	5799	
0.641911	-0.346223	3454	
0.364976	-0.613620	3228	
-0.204484	-0.334497	2841	
-0.157256	-0.400791	3706	
0.163793	0.299763	4135	
0.828514	0.502761	892	
-0.301656	-0.316314	6079	
-0.448902	0.499213	2410	
-0.501418	-0.138458	7903	
0.465128	0.315371	894	
0.957104	0.100093	8751	
0.634882	0.520690	2872	
-0.453918	0.111777	6192	
0.677182	-0.473015	4998	
0.089421	0.885779	5888	
-0.119610	0.292463	4003	
-0.365492	0.357812	4532	
0.290794	-0.389961	2577	
0.462185	0.688892	4192	
-0.065478	-0.777442	6786	
-0.262784	-0.935320	7577	
0.004578	0.882575	5940	
-0.445335	-0.806836	6851	
0.674745	0.560780	5426	
0.157747	-0.760323	3478	
0.169868	0.509272	7306	
0.279880	-0.430981	7047	
-0.589681	0.659560	870	
-0.165505	0.748933	1611	
-0.056385	0.731600	2002	
0.302985	0.823886	4641	
0.040226	-0.256711	7535	
0.092484	-0.631764	1396	
0.022790	0.677903	2891	
0.280113	0.019788	2476	
0.449014	0.687100	7467	
0.599372	0.065558	5934	
-0.139189	-0.406353	4501	
0.623095	0.373806	3245	
-0.106805	0.386455	2836	
0.604269	0.133419	3094	
0.021885	-0.979331	4878	
0.851998	-0.432982	523	
0.262105	0.961055	7864	
-0.659102	-0.472613	3825	
-0.264393	-0.905516	5945	
-0.729722	0.486351	3200	
-0.290227	-0.762111	2584	
-0.431946	-0.264936	2020	
-0.801330	0.347880	6990	
0.632491	0.178920	7706	
0.342927	0.822390	5783	
-0.289802	0.415176	7924	
0.711494	0.451381	3107	
0.350896	0.476658	888	
0.251809	-0.751793	1786	
-0.278481	0.312564	3661	
-0.095301	-0.978156	4901	
0.322705	0.646106	4373	
0.114033	0.846290	8068	
0.493136	0.198333	5764	
0.700204	-0.229138	7257	
0.390118	0.759744	7169	
-0.514342	-0.572639	2619	
0.114197	0.737031	4791	
-0.591455	-0.204549	7001	
0.798068	0.574227	2712	
0.246701	-0.275532	2112	
-0.311541	0.402260	7832	
-0.022244	0.232331	4477	
-0.617682	-0.703631	1285	
0.062525	-0.915093	778	
