time = 1	Re = 90
0.200495	0.010673	0
0.223585	-0.014322	1
0.243606	-0.055454	2
0.264931	-0.089008	3
0.288616	-0.112826	4
0.342405	-0.122463	5
0.399904	-0.108639	6
0.429018	-0.089837	7
0.457223	-0.070167	8
0.484189	-0.040629	9
0.510036	-0.009098	10
0.532666	0.026884	11
0.553952	0.066706	12
0.571360	0.110685	13
0.586269	0.153685	14
0.597911	0.197969	15
0.606902	0.244882	16
0.612637	0.290890	17
0.615995	0.338037	18
0.616871	0.384440	19
0.615890	0.430671	20
0.612720	0.476378	21
0.608533	0.521470	22
0.602208	0.566003	23
0.594689	0.610239	24
0.586386	0.654001	25
0.575680	0.698073	26
0.561962	0.740522	27
0.537940	0.788296	28
