time = 2	Re = 90
0.193889	0.050608	0
0.212491	0.008628	1
0.221786	-0.050524	2
0.220323	-0.090268	3
0.217983	-0.122326	4
0.232322	-0.171671	5
0.253918	-0.207649	6
0.283251	-0.220245	7
0.312964	-0.230457	8
0.348033	-0.220784	9
0.385160	-0.204286	10
0.423259	-0.170258	11
0.459192	-0.128230	12
0.476066	-0.099388	13
0.492733	-0.070305	14
0.506605	-0.038168	15
0.519830	-0.004191	16
0.529577	0.030934	17
0.537977	0.069874	18
0.542414	0.107955	19
0.545017	0.148308	20
0.543117	0.188438	21
0.539406	0.229267	22
0.532181	0.267789	23
0.523537	0.306685	24
0.511555	0.342920	25
0.498320	0.379501	26
0.482007	0.414937	27
0.464276	0.450919	28
0.445351	0.483202	29
0.424922	0.516058	30
0.403083	0.547099	31
0.380298	0.578216	32
0.356589	0.606816	33
0.329276	0.637903	34
0.302862	0.665899	35
0.275177	0.693244	36
0.246233	0.718758	37
0.212362	0.746153	38
0.177909	0.771268	39
0.138576	0.796429	40
0.095490	0.818296	41
0.048639	0.837285	42
0.002647	0.851016	43
-0.043367	0.861584	44
-0.090516	0.868132	45
-0.136002	0.873569	46
-0.178676	0.876010	47
-0.219018	0.878976	48
-0.252806	0.879940	49
-0.285668	0.881292	50
-0.323739	0.879686	51
-0.364595	0.876589	52
-0.424307	0.878295	53
-0.455281	0.892287	54
